JSE_STOCK,TARGET_STOCK,TARGET_MARKET,PERCENT_CHANGE_CORR,DAILY_SIMILARITY_10
KIO.JO_2021-09-15_2023-09-15,FMG.AX_2021-09-15_2023-09-15,asx,0.3612402182358669,0.5723014256619144
KIO.JO_2021-09-15_2023-09-15,000001.SZ_2021-09-15_2023-09-15,ssx,0.35932041126014563,0.5987124463519313
KIO.JO_2021-09-15_2023-09-15,600036.SS_2021-09-15_2023-09-15,ssx,0.3493404942617884,0.575107296137339
KIO.JO_2021-09-15_2023-09-15,601166.SS_2021-09-15_2023-09-15,ssx,0.34648251952436376,0.5815450643776824
KIO.JO_2021-09-15_2023-09-15,RIO.AX_2021-09-15_2023-09-15,asx,0.3436767360590813,0.5967413441955194
KIO.JO_2021-09-15_2023-09-15,600000.SS_2021-09-15_2023-09-15,ssx,0.33891533148419767,0.5686695278969958
KIO.JO_2021-09-15_2023-09-15,600019.SS_2021-09-15_2023-09-15,ssx,0.326355353377752,0.572961373390558
KIO.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.3234676610045803,0.5600858369098712
KIO.JO_2021-09-15_2023-09-15,601318.SS_2021-09-15_2023-09-15,ssx,0.31451696143434515,0.5815450643776824
KIO.JO_2021-09-15_2023-09-15,BHP.AX_2021-09-15_2023-09-15,asx,0.31414231679573684,0.5641547861507128
KST.JO_2021-09-15_2023-09-15,600000.SS_2021-09-15_2023-09-15,ssx,0.18031475883727435,0.4892703862660944
KST.JO_2021-09-15_2023-09-15,600276.SS_2021-09-15_2023-09-15,ssx,0.1755235266134156,0.5536480686695279
KST.JO_2021-09-15_2023-09-15,600887.SS_2021-09-15_2023-09-15,ssx,0.1589422093213518,0.49356223175965663
KST.JO_2021-09-15_2023-09-15,601888.SS_2021-09-15_2023-09-15,ssx,0.15006282191995715,0.5
KST.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.14787354144508164,0.48497854077253216
KST.JO_2021-09-15_2023-09-15,601318.SS_2021-09-15_2023-09-15,ssx,0.1443986304230985,0.5107296137339056
KST.JO_2021-09-15_2023-09-15,300999.SZ_2021-09-15_2023-09-15,ssx,0.14406817368411717,0.5042918454935622
KST.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.14319870196628415,0.45824847250509165
KST.JO_2021-09-15_2023-09-15,002142.SZ_2021-09-15_2023-09-15,ssx,0.13800351523643736,0.5064377682403434
KST.JO_2021-09-15_2023-09-15,601818.SS_2021-09-15_2023-09-15,ssx,0.13760860502695318,0.45064377682403434
LHC.JO_2021-09-15_2023-09-15,COH.AX_2021-09-15_2023-09-15,asx,0.2055019061965736,0.5661914460285132
LHC.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.1507978730630753,0.5458248472505092
LHC.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.13238481265634097,0.44635193133047213
LHC.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.12994214034128063,0.5084745762711864
LHC.JO_2021-09-15_2023-09-15,ASX.AX_2021-09-15_2023-09-15,asx,0.12835767492064865,0.5234215885947047
LHC.JO_2021-09-15_2023-09-15,AIA.AX_2021-09-15_2023-09-15,asx,0.12139983807846107,0.5132382892057027
LHC.JO_2021-09-15_2023-09-15,WES.AX_2021-09-15_2023-09-15,asx,0.11983666581320963,0.5437881873727087
LHC.JO_2021-09-15_2023-09-15,PME.AX_2021-09-15_2023-09-15,asx,0.11944753507310608,0.5580448065173116
LHC.JO_2021-09-15_2023-09-15,4689.T_2021-09-15_2023-09-15,jpx,0.11634077123307453,0.5338983050847458
LHC.JO_2021-09-15_2023-09-15,4612.T_2021-09-15_2023-09-15,jpx,0.11265621678079228,0.5444915254237288
LTE.JO_2021-09-15_2023-09-15,4901.T_2021-09-15_2023-09-15,jpx,0.178639049528067,0.5127118644067796
LTE.JO_2021-09-15_2023-09-15,4911.T_2021-09-15_2023-09-15,jpx,0.1739955653870165,0.5042372881355932
LTE.JO_2021-09-15_2023-09-15,WBC.AX_2021-09-15_2023-09-15,asx,0.16002190278137327,0.4714285714285714
LTE.JO_2021-09-15_2023-09-15,SVW.AX_2021-09-15_2023-09-15,asx,0.1579415414307767,0.48879837067209775
LTE.JO_2021-09-15_2023-09-15,AFI.AX_2021-09-15_2023-09-15,asx,0.15573791637188875,0.4460285132382892
LTE.JO_2021-09-15_2023-09-15,DXS.AX_2021-09-15_2023-09-15,asx,0.15409632201466536,0.49490835030549896
LTE.JO_2021-09-15_2023-09-15,TLS.AX_2021-09-15_2023-09-15,asx,0.15357868796709168,0.45621181262729127
LTE.JO_2021-09-15_2023-09-15,8802.T_2021-09-15_2023-09-15,jpx,0.15348943875759594,0.4745762711864407
LTE.JO_2021-09-15_2023-09-15,GPT.AX_2021-09-15_2023-09-15,asx,0.15348073905512852,0.46028513238289204
LTE.JO_2021-09-15_2023-09-15,URW.AX_2021-09-15_2023-09-15,asx,0.1518780699045497,0.44285714285714284
MCG.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,-0.29633402666738545,0.3246753246753247
MCG.JO_2021-09-15_2023-09-15,RHCPA.AX_2021-09-15_2023-09-15,asx,-0.2931175047633941,0.45102040816326533
MCG.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.2672426807700474,0.43776824034334766
MCG.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.21681416687133115,0.4678111587982833
MCG.JO_2021-09-15_2023-09-15,BENPG.AX_2021-09-15_2023-09-15,asx,0.21559468827920428,0.45102040816326533
MCG.JO_2021-09-15_2023-09-15,601066.SS_2021-09-15_2023-09-15,ssx,0.18752458974680714,0.43991416309012876
MCG.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.17378268039773373,0.5021459227467812
MCG.JO_2021-09-15_2023-09-15,601319.SS_2021-09-15_2023-09-15,ssx,0.1580994066960436,0.43991416309012876
MCG.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.1545258837991209,0.49141630901287553
MCG.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,-0.14126195588667242,0.49490835030549896
MNP.JO_2021-09-15_2023-09-15,6981.T_2021-09-15_2023-09-15,jpx,0.25276611206737176,0.5466101694915254
MNP.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.24133463491695123,0.5885947046843177
MNP.JO_2021-09-15_2023-09-15,6762.T_2021-09-15_2023-09-15,jpx,0.23556812127696106,0.5423728813559322
MNP.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.22362012425639885,0.5906313645621182
MNP.JO_2021-09-15_2023-09-15,6501.T_2021-09-15_2023-09-15,jpx,0.22102328034882499,0.5529661016949152
MNP.JO_2021-09-15_2023-09-15,7203.T_2021-09-15_2023-09-15,jpx,0.2208942964414089,0.5720338983050848
MNP.JO_2021-09-15_2023-09-15,SGP.AX_2021-09-15_2023-09-15,asx,0.21610666841172335,0.5336048879837068
MNP.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.2151429637172055,0.5338983050847458
MNP.JO_2021-09-15_2023-09-15,8591.T_2021-09-15_2023-09-15,jpx,0.21129190618304683,0.5805084745762712
MNP.JO_2021-09-15_2023-09-15,4689.T_2021-09-15_2023-09-15,jpx,0.20634343314665785,0.5296610169491526
MRP.JO_2021-09-15_2023-09-15,601088.SS_2021-09-15_2023-09-15,ssx,0.1815033718933509,0.5429184549356223
MRP.JO_2021-09-15_2023-09-15,601985.SS_2021-09-15_2023-09-15,ssx,0.14703138898949222,0.5107296137339056
MRP.JO_2021-09-15_2023-09-15,601225.SS_2021-09-15_2023-09-15,ssx,0.14577437366619456,0.5300429184549357
MRP.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.14561471504084658,0.5295566502463054
MRP.JO_2021-09-15_2023-09-15,600188.SS_2021-09-15_2023-09-15,ssx,0.14542142782397297,0.5107296137339056
MRP.JO_2021-09-15_2023-09-15,601919.SS_2021-09-15_2023-09-15,ssx,0.14497074108823618,0.5214592274678111
MRP.JO_2021-09-15_2023-09-15,600030.SS_2021-09-15_2023-09-15,ssx,0.14251212141091965,0.5236051502145923
MRP.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.1399693179689042,0.5
MRP.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.13900974667055213,0.5317796610169492
MRP.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.13899798451460993,0.5091649694501018
MSP.JO_2021-09-15_2023-09-15,RHCPA.AX_2021-09-15_2023-09-15,asx,-0.2935423656588083,0.42857142857142855
MSP.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.26716194006723676,0.44420600858369097
MSP.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.21674016839994797,0.49356223175965663
MSP.JO_2021-09-15_2023-09-15,BENPG.AX_2021-09-15_2023-09-15,asx,0.2152613948415229,0.44081632653061226
MSP.JO_2021-09-15_2023-09-15,601066.SS_2021-09-15_2023-09-15,ssx,0.1875262428705475,0.5
MSP.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.17375090401515922,0.5064377682403434
MSP.JO_2021-09-15_2023-09-15,601319.SS_2021-09-15_2023-09-15,ssx,0.15808861474043565,0.4742489270386266
MSP.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.15443271220549648,0.5021459227467812
MSP.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,0.15020617675269465,0.4805194805194805
MSP.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,-0.14119844389961098,0.5132382892057027
MTH.JO_2021-09-15_2023-09-15,6902.T_2021-09-15_2023-09-15,jpx,0.21570161165906673,0.5233050847457628
MTH.JO_2021-09-15_2023-09-15,600938.SS_2021-09-15_2023-09-15,ssx,0.20404180482868742,0.5512048192771084
MTH.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.1963058914203992,0.5444915254237288
MTH.JO_2021-09-15_2023-09-15,7203.T_2021-09-15_2023-09-15,jpx,0.1804329712408339,0.5084745762711864
MTH.JO_2021-09-15_2023-09-15,5401.T_2021-09-15_2023-09-15,jpx,0.17908716569236519,0.5360169491525424
MTH.JO_2021-09-15_2023-09-15,BHP.AX_2021-09-15_2023-09-15,asx,0.17357331970821416,0.539714867617108
MTH.JO_2021-09-15_2023-09-15,002714.SZ_2021-09-15_2023-09-15,ssx,0.16902753162748863,0.5236051502145923
MTH.JO_2021-09-15_2023-09-15,3382.T_2021-09-15_2023-09-15,jpx,0.16705450361856436,0.5614406779661016
MTH.JO_2021-09-15_2023-09-15,8591.T_2021-09-15_2023-09-15,jpx,0.1633377449089196,0.5423728813559322
MTH.JO_2021-09-15_2023-09-15,4519.T_2021-09-15_2023-09-15,jpx,0.16217180925894384,0.5296610169491526
MTM.JO_2021-09-15_2023-09-15,PLS.AX_2021-09-15_2023-09-15,asx,0.21029104550931516,0.48676171079429736
MTM.JO_2021-09-15_2023-09-15,MIN.AX_2021-09-15_2023-09-15,asx,0.21015777902044352,0.539714867617108
MTM.JO_2021-09-15_2023-09-15,8604.T_2021-09-15_2023-09-15,jpx,0.20897606858455284,0.548728813559322
MTM.JO_2021-09-15_2023-09-15,688041.SS_2021-09-15_2023-09-15,ssx,0.20704647114578095,0.5038759689922481
MTM.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.2042622140962946,0.51931330472103
MTM.JO_2021-09-15_2023-09-15,8308.T_2021-09-15_2023-09-15,jpx,0.1984938936528168,0.559322033898305
MTM.JO_2021-09-15_2023-09-15,4452.T_2021-09-15_2023-09-15,jpx,0.1980256626773529,0.5148305084745762
MTM.JO_2021-09-15_2023-09-15,600030.SS_2021-09-15_2023-09-15,ssx,0.19248260796340524,0.5343347639484979
MTM.JO_2021-09-15_2023-09-15,8725.T_2021-09-15_2023-09-15,jpx,0.18996355175273144,0.5360169491525424
MTM.JO_2021-09-15_2023-09-15,AKE.AX_2021-09-15_2023-09-15,asx,0.1872213488865059,0.5315682281059063
MTN.JO_2021-09-15_2023-09-15,600104.SS_2021-09-15_2023-09-15,ssx,0.2398317983670504,0.5343347639484979
MTN.JO_2021-09-15_2023-09-15,NWS.AX_2021-09-15_2023-09-15,asx,0.21455196927651035,0.5560081466395111
MTN.JO_2021-09-15_2023-09-15,4689.T_2021-09-15_2023-09-15,jpx,0.1776521774296498,0.5296610169491526
MTN.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,0.17094109083032477,0.5064935064935064
MTN.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.17092642909034517,0.5344827586206896
MTN.JO_2021-09-15_2023-09-15,4684.T_2021-09-15_2023-09-15,jpx,0.1684729424000402,0.5529661016949152
MTN.JO_2021-09-15_2023-09-15,URW.AX_2021-09-15_2023-09-15,asx,0.16046001013864328,0.49387755102040815
MTN.JO_2021-09-15_2023-09-15,GPT.AX_2021-09-15_2023-09-15,asx,0.15371980076667877,0.5132382892057027
MTN.JO_2021-09-15_2023-09-15,7269.T_2021-09-15_2023-09-15,jpx,0.1516384590890334,0.5635593220338984
MTN.JO_2021-09-15_2023-09-15,002475.SZ_2021-09-15_2023-09-15,ssx,0.1493237140450247,0.5171673819742489
N91.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.23990380855304633,0.5889830508474576
N91.JO_2021-09-15_2023-09-15,NWS.AX_2021-09-15_2023-09-15,asx,0.22728335058129784,0.5824847250509165
N91.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.226446430623864,0.5580448065173116
N91.JO_2021-09-15_2023-09-15,SGP.AX_2021-09-15_2023-09-15,asx,0.22339724874112996,0.5173116089613035
N91.JO_2021-09-15_2023-09-15,WES.AX_2021-09-15_2023-09-15,asx,0.21809975040384336,0.5641547861507128
N91.JO_2021-09-15_2023-09-15,6857.T_2021-09-15_2023-09-15,jpx,0.21749649182991018,0.5572033898305084
N91.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.21662659795842726,0.5714285714285714
N91.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.21591845585738048,0.5635593220338984
N91.JO_2021-09-15_2023-09-15,ALL.AX_2021-09-15_2023-09-15,asx,0.2153810984635999,0.5723014256619144
N91.JO_2021-09-15_2023-09-15,6273.T_2021-09-15_2023-09-15,jpx,0.20814759106150332,0.5550847457627118
NED.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.20669491057357062,0.5763747454175153
NED.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.20272381736626766,0.5336048879837068
NED.JO_2021-09-15_2023-09-15,601919.SS_2021-09-15_2023-09-15,ssx,0.18916902176160344,0.5300429184549357
NED.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.18194156935724323,0.570264765784114
NED.JO_2021-09-15_2023-09-15,AKE.AX_2021-09-15_2023-09-15,asx,0.16841744985126236,0.5519348268839104
NED.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.1646992014407152,0.5132382892057027
NED.JO_2021-09-15_2023-09-15,IEL.AX_2021-09-15_2023-09-15,asx,0.16152773030983836,0.5356415478615071
NED.JO_2021-09-15_2023-09-15,PLS.AX_2021-09-15_2023-09-15,asx,0.16147714635841937,0.5254582484725051
NED.JO_2021-09-15_2023-09-15,MIN.AX_2021-09-15_2023-09-15,asx,0.16078446725604392,0.5539714867617108
NED.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.15651969847107158,0.5338983050847458
NPH.JO_2021-09-15_2023-09-15,601318.SS_2021-09-15_2023-09-15,ssx,0.27015448044794166,0.5612903225806452
NPH.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.23748565832511462,0.5419354838709678
NPH.JO_2021-09-15_2023-09-15,601211.SS_2021-09-15_2023-09-15,ssx,0.23381742280362472,0.5333333333333333
NPH.JO_2021-09-15_2023-09-15,002352.SZ_2021-09-15_2023-09-15,ssx,0.22606185360680228,0.546236559139785
NPH.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.21488319749960874,0.5741935483870968
NPH.JO_2021-09-15_2023-09-15,300999.SZ_2021-09-15_2023-09-15,ssx,0.20593293153614223,0.5548387096774193
NPH.JO_2021-09-15_2023-09-15,000333.SZ_2021-09-15_2023-09-15,ssx,0.20461108143536047,0.578494623655914
NPH.JO_2021-09-15_2023-09-15,600030.SS_2021-09-15_2023-09-15,ssx,0.2024466200727393,0.5419354838709678
NPH.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.1992378777698933,0.5408163265306123
NPH.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.19326530488944896,0.5812807881773399
NPN.JO_2021-09-15_2023-09-15,600036.SS_2021-09-15_2023-09-15,ssx,0.3629545532546612,0.5836909871244635
NPN.JO_2021-09-15_2023-09-15,300999.SZ_2021-09-15_2023-09-15,ssx,0.31676529922740454,0.5901287553648069
NPN.JO_2021-09-15_2023-09-15,300059.SZ_2021-09-15_2023-09-15,ssx,0.3082534093131738,0.5665236051502146
NPN.JO_2021-09-15_2023-09-15,601318.SS_2021-09-15_2023-09-15,ssx,0.303061357196848,0.5944206008583691
NPN.JO_2021-09-15_2023-09-15,600519.SS_2021-09-15_2023-09-15,ssx,0.3029759058814844,0.5686695278969958
NPN.JO_2021-09-15_2023-09-15,601166.SS_2021-09-15_2023-09-15,ssx,0.3023814421448001,0.5579399141630901
NPN.JO_2021-09-15_2023-09-15,000858.SZ_2021-09-15_2023-09-15,ssx,0.3004713055554295,0.6008583690987125
NPN.JO_2021-09-15_2023-09-15,601888.SS_2021-09-15_2023-09-15,ssx,0.29997781749337227,0.5622317596566524
NPN.JO_2021-09-15_2023-09-15,002352.SZ_2021-09-15_2023-09-15,ssx,0.29530060811033126,0.5600858369098712
NPN.JO_2021-09-15_2023-09-15,002594.SZ_2021-09-15_2023-09-15,ssx,0.29431260832101436,0.5708154506437768
NRP.JO_2021-09-15_2023-09-15,RHCPA.AX_2021-09-15_2023-09-15,asx,-0.29325118919690346,0.4530612244897959
NRP.JO_2021-09-15_2023-09-15,000725.SZ_2021-09-15_2023-09-15,ssx,0.2673780802093418,0.48068669527896996
NRP.JO_2021-09-15_2023-09-15,601628.SS_2021-09-15_2023-09-15,ssx,0.2167431050936354,0.5085836909871244
NRP.JO_2021-09-15_2023-09-15,BENPG.AX_2021-09-15_2023-09-15,asx,0.2155635019255948,0.46122448979591835
NRP.JO_2021-09-15_2023-09-15,601066.SS_2021-09-15_2023-09-15,ssx,0.18773674963151388,0.5429184549356223
NRP.JO_2021-09-15_2023-09-15,600309.SS_2021-09-15_2023-09-15,ssx,0.17381247232301822,0.49356223175965663
NRP.JO_2021-09-15_2023-09-15,601319.SS_2021-09-15_2023-09-15,ssx,0.15808667694613085,0.4957081545064378
NRP.JO_2021-09-15_2023-09-15,601601.SS_2021-09-15_2023-09-15,ssx,0.15456245965403348,0.5236051502145923
NRP.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,-0.14111738607793983,0.5112016293279023
NRP.JO_2021-09-15_2023-09-15,000333.SZ_2021-09-15_2023-09-15,ssx,0.136871457577355,0.5150214592274678
NTC.JO_2021-09-15_2023-09-15,IPL.AX_2021-09-15_2023-09-15,asx,0.19069677015234462,0.5193482688391039
NTC.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,0.19062900387249454,0.37662337662337664
NTC.JO_2021-09-15_2023-09-15,600188.SS_2021-09-15_2023-09-15,ssx,0.17950480675348834,0.5171673819742489
NTC.JO_2021-09-15_2023-09-15,9984.T_2021-09-15_2023-09-15,jpx,0.17418594001835272,0.5402542372881356
NTC.JO_2021-09-15_2023-09-15,601225.SS_2021-09-15_2023-09-15,ssx,0.16638769243317109,0.5107296137339056
NTC.JO_2021-09-15_2023-09-15,601088.SS_2021-09-15_2023-09-15,ssx,0.1584473441740234,0.5085836909871244
NTC.JO_2021-09-15_2023-09-15,9101.T_2021-09-15_2023-09-15,jpx,0.15615560371849105,0.5211864406779662
NTC.JO_2021-09-15_2023-09-15,QAN.AX_2021-09-15_2023-09-15,asx,0.15523814503762515,0.5132382892057027
NTC.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.15448775342479104,0.5221674876847291
NTC.JO_2021-09-15_2023-09-15,LYC.AX_2021-09-15_2023-09-15,asx,0.15260087733764827,0.5315682281059063
NY1.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.23620981826575166,0.5723014256619144
NY1.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.23027748847804436,0.559322033898305
NY1.JO_2021-09-15_2023-09-15,WES.AX_2021-09-15_2023-09-15,asx,0.22373064473562046,0.5763747454175153
NY1.JO_2021-09-15_2023-09-15,NWS.AX_2021-09-15_2023-09-15,asx,0.22197046793606237,0.5661914460285132
NY1.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.21675680339874617,0.5458248472505092
NY1.JO_2021-09-15_2023-09-15,ALQ.AX_2021-09-15_2023-09-15,asx,0.21391861166400683,0.5091649694501018
NY1.JO_2021-09-15_2023-09-15,6857.T_2021-09-15_2023-09-15,jpx,0.21061361751401156,0.5444915254237288
NY1.JO_2021-09-15_2023-09-15,6861.T_2021-09-15_2023-09-15,jpx,0.21023094983559176,0.548728813559322
NY1.JO_2021-09-15_2023-09-15,SEK.AX_2021-09-15_2023-09-15,asx,0.20829464463319847,0.5682281059063137
NY1.JO_2021-09-15_2023-09-15,ALL.AX_2021-09-15_2023-09-15,asx,0.20774727997196715,0.5621181262729125
OCE.JO_2021-09-15_2023-09-15,6502.T_2021-09-15_2023-09-15,jpx,0.1937013552846062,0.4788135593220339
OCE.JO_2021-09-15_2023-09-15,URW.AX_2021-09-15_2023-09-15,asx,0.17919201194199705,0.5122448979591837
OCE.JO_2021-09-15_2023-09-15,8411.T_2021-09-15_2023-09-15,jpx,0.17849494075023298,0.5211864406779662
OCE.JO_2021-09-15_2023-09-15,6723.T_2021-09-15_2023-09-15,jpx,0.1767910049581364,0.4978813559322034
OCE.JO_2021-09-15_2023-09-15,6503.T_2021-09-15_2023-09-15,jpx,0.16586475610634016,0.510593220338983
OCE.JO_2021-09-15_2023-09-15,7733.T_2021-09-15_2023-09-15,jpx,0.16491178834613845,0.5
OCE.JO_2021-09-15_2023-09-15,BSL.AX_2021-09-15_2023-09-15,asx,0.16459320400388028,0.5458248472505092
OCE.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.1554838315740802,0.4915254237288136
OCE.JO_2021-09-15_2023-09-15,6501.T_2021-09-15_2023-09-15,jpx,0.15509182263080848,0.4957627118644068
OCE.JO_2021-09-15_2023-09-15,7270.T_2021-09-15_2023-09-15,jpx,0.1548118711021777,0.5360169491525424
OMN.JO_2021-09-15_2023-09-15,8802.T_2021-09-15_2023-09-15,jpx,0.23501872573253824,0.5550847457627118
OMN.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.23171809836212523,0.5539714867617108
OMN.JO_2021-09-15_2023-09-15,8591.T_2021-09-15_2023-09-15,jpx,0.22918281157159223,0.5360169491525424
OMN.JO_2021-09-15_2023-09-15,NAB.AX_2021-09-15_2023-09-15,asx,0.22386894448176153,0.5723014256619144
OMN.JO_2021-09-15_2023-09-15,8830.T_2021-09-15_2023-09-15,jpx,0.21716700513785347,0.5635593220338984
OMN.JO_2021-09-15_2023-09-15,SCG.AX_2021-09-15_2023-09-15,asx,0.21425345883884328,0.48879837067209775
OMN.JO_2021-09-15_2023-09-15,MQG.AX_2021-09-15_2023-09-15,asx,0.2113387702845483,0.5254582484725051
OMN.JO_2021-09-15_2023-09-15,6723.T_2021-09-15_2023-09-15,jpx,0.21119149881516155,0.559322033898305
OMN.JO_2021-09-15_2023-09-15,7733.T_2021-09-15_2023-09-15,jpx,0.2110946057325283,0.565677966101695
OMN.JO_2021-09-15_2023-09-15,8015.T_2021-09-15_2023-09-15,jpx,0.21069042194106882,0.5317796610169492
OMU.JO_2021-09-15_2023-09-15,WBC.AX_2021-09-15_2023-09-15,asx,0.18549202267069928,0.5489795918367347
OMU.JO_2021-09-15_2023-09-15,8604.T_2021-09-15_2023-09-15,jpx,0.18543291274297527,0.5360169491525424
OMU.JO_2021-09-15_2023-09-15,LNW.AX_2021-09-15_2023-09-15,asx,0.17618925516644424,0.4675324675324675
OMU.JO_2021-09-15_2023-09-15,4519.T_2021-09-15_2023-09-15,jpx,0.17273332979474773,0.5190677966101694
OMU.JO_2021-09-15_2023-09-15,600905.SS_2021-09-15_2023-09-15,ssx,0.16858482068798503,0.5
OMU.JO_2021-09-15_2023-09-15,6902.T_2021-09-15_2023-09-15,jpx,0.16830119994202916,0.559322033898305
OMU.JO_2021-09-15_2023-09-15,AKE.AX_2021-09-15_2023-09-15,asx,0.1658066725124292,0.5519348268839104
OMU.JO_2021-09-15_2023-09-15,7203.T_2021-09-15_2023-09-15,jpx,0.16030608888754072,0.5508474576271186
OMU.JO_2021-09-15_2023-09-15,ANZ.AX_2021-09-15_2023-09-15,asx,0.15835466012000143,0.5478615071283096
OMU.JO_2021-09-15_2023-09-15,PLS.AX_2021-09-15_2023-09-15,asx,0.15620098527444737,0.5234215885947047
OUT.JO_2021-09-15_2023-09-15,6594.T_2021-09-15_2023-09-15,jpx,0.17527551309062303,0.510593220338983
OUT.JO_2021-09-15_2023-09-15,600905.SS_2021-09-15_2023-09-15,ssx,0.16288561938873353,0.5021459227467812
OUT.JO_2021-09-15_2023-09-15,003816.SZ_2021-09-15_2023-09-15,ssx,0.15752408766623457,0.4871244635193133
OUT.JO_2021-09-15_2023-09-15,8267.T_2021-09-15_2023-09-15,jpx,0.1398151300577447,0.5148305084745762
OUT.JO_2021-09-15_2023-09-15,6273.T_2021-09-15_2023-09-15,jpx,0.13663532515857413,0.5233050847457628
OUT.JO_2021-09-15_2023-09-15,601985.SS_2021-09-15_2023-09-15,ssx,0.13520598339810075,0.48497854077253216
OUT.JO_2021-09-15_2023-09-15,7741.T_2021-09-15_2023-09-15,jpx,0.12855655716771808,0.5148305084745762
OUT.JO_2021-09-15_2023-09-15,6758.T_2021-09-15_2023-09-15,jpx,0.12739495190680242,0.5063559322033898
OUT.JO_2021-09-15_2023-09-15,9101.T_2021-09-15_2023-09-15,jpx,0.12639547200816525,0.510593220338983
OUT.JO_2021-09-15_2023-09-15,SQ2.AX_2021-09-15_2023-09-15,asx,0.12129478354446258,0.5270935960591133
PAN.JO_2021-09-15_2023-09-15,NST.AX_2021-09-15_2023-09-15,asx,0.2342444213571672,0.5661914460285132
PAN.JO_2021-09-15_2023-09-15,EVN.AX_2021-09-15_2023-09-15,asx,0.214708102498114,0.5234215885947047
