Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_MIN.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent
2022-10-27,17201.0,17277.0,16912.0,17201.0,15929.2626953125,4011865,24850558.329577383,119087959,0.4048885349709159,1078666179.7902615,-2019758.890191968,2388485.86783128,23134.95735440532,15963.714355074597,88.06331233554836,1044.6859299837815,15402.5,17582.89597321215,13222.104026787849,28.312234678943693,0.9124250874831824,0.0,0.0,16203.033333333333,16739.133333333335,15666.933333333334,6.617279480591089,1.4307654044643394,1.0,0.0,14200.0,17594.0,15897.0,22.03538386625548,0.8842074248674131,468.7788693624957,0.3677712246434023,584.7359271189853,300.2692916230395,284.4666354959457,16018.0,15192.384615384615,16263.16069644456,15678.424769325577,1.3735259433962264,0.5784198113207547,0.7951061320754716,0.2657380749312057,25.70310414917316,-915.5,83.51738600924214,14.625518758895923,68.89186725034622,16163.5,15894.0,16028.75,15832.5,99.99961853027352,36.80305220744032,37.98510016573283,8.352693732944303,125.7989322505453,15372.25,15816.5,96.0,20.0,76.0,16112.56751956721,14704.5412,0.0,0.0,77.92801451422302,0.9282762784306908,0.9760920928102302,0.9920306976034102,40.66091723264898,79.6900968590312,88.10532687651332,93.01964379726574,-11.894673123486683,1802.6352941176483,17.573479152426522,3.729557884303567,1.927992555168574,1.801565329134993,6.583925586276526,3.473517952829797,3.1104076334467288,16985.456520854346,-0.5837475436365702,-0.5854580093929584,18.39080459770115,-0.5837508242498473,16027.4267578125,3,5.569620910238669,0.3253045537070704,2.610444045127764,-0.4161312733460534,-2.4999945544734743,-0.5300989518043195,-3.289470684270867,-2.6683579032602154,0.766020981765223,-1.6164406806767886
2022-10-28,17190.0,17307.0,16909.0,17307.0,16027.4267578125,4362976,29213534.329577383,123450935,0.4498149341323909,990638933.53451,123149.88668285134,2354505.2694779574,3467.381344255744,16110.290658643971,88.5581302328029,1044.6859299837815,15547.85,17826.89429750713,13268.805702492871,29.31652025851972,0.8859402824956492,0.0,0.0,16438.833333333336,16983.633333333335,15894.033333333333,6.628207597862808,1.2967755751346033,1.0,0.0,14200.0,17594.0,15897.0,21.829384770241543,0.9154390100176782,461.70098242624607,0.3191706444239289,624.6913869322561,365.15371068488287,259.53767624737327,16253.0,15295.692307692309,16423.75135853001,15799.059971597757,1.3689263892929882,0.5938318300843759,0.7750945592086123,0.3315909903208416,25.77798690639152,-834.8500000000004,102.2095576963454,30.96302318477637,71.24653451156901,16316.0,15894.0,16105.0,15832.5,99.99980926513676,38.769957695774565,36.06216726160284,7.8251720584240765,110.75370359440484,15320.25,15816.5,100.0,16.0,84.0,16408.854015653767,14704.5412,0.0,0.0,78.74468371786396,0.9496355050284384,0.9593039278197096,0.97846534020998,43.508121337082265,78.15974596961118,91.16107175854636,90.14287541265509,-8.83892824145365,1894.9000000000008,19.46572789397391,3.953978199052822,2.333189683945424,1.6207885151073982,5.847985176158167,3.9484113974954713,1.899573778662696,17101.580777979292,0.6162432416719987,0.6143522278609481,19.120379929795583,0.616249881602414,15895.92578125,4,-2.7577996607023465,-0.0240128310793039,-4.696680221604197,-6.437703795096326,-1.1752123795122458,0.3134872958942907,0.8803405991050539,-2.0887700795994,-2.7643439172287003,-0.5708698894959952
2022-10-31,17087.0,17434.0,17025.0,17165.0,15895.92578125,3202883,28203334.067963693,120248052,0.4291197207491329,784146316.4581513,1551524.0488022822,2431495.284817524,607.6179431439123,16288.700304943211,88.43307442093923,1036.1145194529156,15689.95,17999.98389369069,13379.916106309312,29.446032571049468,0.819270207252965,0.0,0.0,16649.5,17176.7,16122.3,6.332922910597924,0.9889036418816382,0.0,0.0,14290.0,17594.0,15942.0,21.05806583194975,0.8701573849878934,456.4308841836215,0.3872394556016861,637.5488966214907,419.6327478722045,217.91614874928624,16457.333333333332,15398.076923076924,16537.789611063858,15900.240714442369,1.369484240687679,0.5915472779369627,0.7779369627507163,0.3883839675368579,25.857432975314385,-929.9500000000008,116.8708259713004,47.9187581056473,68.9520678656531,16425.0,15894.0,16159.5,15832.5,99.9999046325684,40.716395578737455,35.73482127645797,7.313970824090924,99.36519132428144,15320.25,15816.5,96.0,12.0,84.0,16645.883212523015,14704.5412,0.0,0.0,74.7543570561856,0.8452722071523332,0.9077279968704876,0.947708005833476,44.65081669455401,72.59478510729859,86.78780412688636,88.68473425398201,-13.212195873113645,1973.270588235293,16.665533881601306,4.009680784533016,2.6684879040629426,1.3411928804700732,3.080729901265188,3.774875098249415,-0.6941451969842269,17118.965731741577,-0.8204772635349911,-0.8238617033207163,18.14302429623511,-0.8204746685140805,15807.0224609375,0,2.71270377733832,1.801806370861513,4.517453990189296,2.0655903856473827,8.108101998299361,1.312492935307816,1.3883382328291989,2.559998189313717,2.629707843527441,3.486908109101193
2022-11-01,17199.0,17293.0,16951.0,17069.0,15807.0224609375,4231903,26891691.617671296,116016149,0.403161557063219,614087887.2498441,-868758.0977163229,2357144.109574828,-49947.01231549356,16431.958692782162,85.77566570643766,1036.1145194529156,15816.1,18138.002831730853,13494.197168269147,29.36125633665509,0.7698002652992224,0.0,0.0,16836.2,17353.8,16318.6,6.148655872465277,0.7248840803709432,0.0,0.0,14290.0,17594.0,15942.0,20.890105651835785,0.8411016949152542,444.9877957652594,0.4656061629938701,632.6988099492755,462.2459602876187,170.45284966165684,16649.75,15502.26923076923,16619.5142862848,15986.815476335523,1.3537366548042704,0.6162277580071175,0.7375088967971529,0.4344328700105192,25.85185324991602,-563.1000000000004,130.6051121335463,64.7078312459583,65.897280887588,16828.5,15894.0,16361.25,15832.5,99.9999523162842,42.18323134720068,33.74940490311561,8.109777916481676,83.25573961507325,14902.75,15816.5,92.0,8.0,84.0,16835.506570018413,14704.5412,0.0,0.0,72.09450817802274,0.7330362062816872,0.8426479728208197,0.9032266325036724,44.80204424546226,69.36891881462776,83.83122882660918,87.26003490401398,-16.168771173390823,1956.805882352939,15.643631436314362,3.9576287778252497,2.9263160788154043,1.0313126990098451,2.770528405350663,3.5740057596696646,-0.8034773543190017,17106.14727608949,-0.5592775997669719,-0.5608474127459573,17.48227682565904,-0.5592836902734319,15936.6708984375,1,3.721493666938457,1.474922094485251,4.322200568159019,0.7931071059922772,0.4000041025040559,0.8636743354681613,1.5649443935549243,3.3801397539815525,4.155127416241939,-0.5548087801155361
2022-11-02,17150.0,17224.0,16872.0,17209.0,15936.6708984375,3145510,29769118.379034933,119161659,0.4594305094237018,589271246.2141521,-828101.0074677874,2266415.931506508,2131.398922619672,16559.451910082007,80.52601904051461,1044.6127345049636,15952.05,18265.841042855805,13638.258957144197,29.00932535762871,0.7716213298260081,0.0,0.0,16944.966666666667,17384.06666666667,16505.86666666667,5.182659944250903,0.8006528505275915,0.0,0.0,14290.0,17594.0,15942.0,20.71207148924433,0.8834745762711864,435.6890161887335,0.4895829596515141,632.8567328135032,496.3681147927956,136.48861802070758,16812.75,15602.384615384615,16710.204396087138,16077.347663273636,1.3516198704103672,0.6359971202303816,0.7156227501799857,0.4720780328832329,25.785553351361862,-754.0499999999993,139.18203660942478,80.54141569600591,58.64062091341887,16869.0,15894.0,16381.5,15832.5,99.99997615814208,43.17714362814195,31.791582167842098,8.941267067569374,75.61120307978491,14902.75,15816.5,88.0,4.0,84.0,16835.506570018413,17594.0,0.0,1.0,73.57135945247813,0.7704718529699097,0.7829267554679767,0.8444342417197616,45.35066560560903,71.64203849099779,86.74698795180723,85.78867363510092,-13.25301204819277,1834.9147058823544,12.823706811774732,3.936325481467149,3.128317959345753,0.8080075221213949,0.4194482629836454,2.943094260332461,-2.523645997348816,17122.06525630246,0.8202003632315824,0.8168550000577923,18.44586688691583,0.820195187426279,15813.50390625,2,0.4629625030506048,-1.81395141169817,-3.954794209269153,-1.6822679506616112,0.3984005265194668,0.1223185028960784,0.0770505614768382,-0.352117449353301,-3.9228733649225234,1.3743400473133676
2022-11-03,16925.0,17228.0,16925.0,17076.0,15813.50390625,4328043,29754834.4087379,114833616,0.472926298417901,422856822.6121304,199524.35777555816,2017039.3648407047,-7649.857119973971,16661.573344735436,74.1428641812417,1044.6127345049636,16083.3,18338.681395684496,13827.918604315502,28.04625164841167,0.7200736429544594,0.0,0.0,17014.766666666666,17435.466666666667,16594.066666666666,4.945116300938605,0.5727755328420887,0.0,0.0,14290.0,17594.0,15942.0,20.543047757611934,0.8432203389830508,422.4201145698602,0.6057556242181431,615.1587324044121,520.1262383151189,95.0324940892932,16969.25,15699.576923076924,16766.480642842962,16151.32191043855,1.31036471097016,0.6668588727115468,0.6435058382586132,0.4996699471038078,25.67584209647763,309.7000000000007,145.34774071410544,95.2875044497622,50.060236264343246,17023.5,15897.0,16460.25,15832.5,99.99998807907104,44.10551805018421,30.236560149730984,8.484975453966447,68.27476927688903,14883.5,15816.5,84.0,8.0,76.0,16835.506570018413,17579.56,0.0,0.0,69.79247205617749,0.5044217336665202,0.6693099309727057,0.7649615530871676,44.71348129361765,66.91315729820155,81.89444250262146,84.15755309367931,-18.105557497378538,1757.3882352941164,12.356889064350572,3.808720647235921,3.264398496923788,0.5443221503121332,0.8431772691408098,2.5231108620941307,-1.6799335929533208,17118.265423493107,-0.7728514149572874,-0.775853388705805,17.530456328721876,-0.7728527053888996,16253.3857421875,3,-1.4976971183215395,-1.4389014543359764,-1.3725494074860194,-3.1185235792647603,0.3984005265194668,-1.8020723082892545,-1.1547356571560954,-0.352117449353301,-2.4913471379177423,1.3743400473133676
2022-11-04,17200.0,17551.0,17034.0,17551.0,16253.3857421875,3296300,33051134.4087379,118129916,0.4884687914999672,586126205.0961118,3387798.440675909,1955786.9406293128,58243.23866410203,16760.553967107884,74.62182999491824,1073.6705377896824,16237.5,18451.089437994266,14023.910562005738,27.265150891384287,0.7966900676012814,0.0,0.0,17104.0,17518.6,16689.4,4.847988774555642,1.0390738060781497,1.0,0.0,14290.0,17594.0,15942.0,20.34795996920708,0.9869854721549636,431.8781031128741,0.6057556242181431,632.1741596348475,542.5358225790646,89.63833705578281,17065.75,15824.115384615385,16887.17592855943,16255.001768924583,1.3228999854418402,0.6628330179065366,0.6600669675353036,0.5243106318725076,25.65653323429776,284.5,154.14430374691275,109.23789047331064,44.90641327360211,17062.0,15897.0,16479.5,15832.5,99.99999403953552,45.37896397763829,33.000534847942234,7.757531459062209,81.41271730939874,14883.5,15816.5,100.0,4.0,96.0,16835.506570018413,17565.4088,0.0,0.0,74.77560602335096,0.7314447582759004,0.6687794483041101,0.7070053782482644,45.66421802258759,73.09193179940239,98.31768388106416,88.9863714451643,-1.682316118935837,1706.1264705882368,7.0639907277496485,3.889105449643218,3.3893398874676737,0.4997655621755443,-0.8550915584773509,1.8474703779798345,-2.702561936457185,17176.806781580704,2.7816818927149267,2.74369594498367,20.79977975084315,2.7816848090425026,16426.560546875,4,0.7017481240222736,2.3550659436842523,2.385679405018749,4.71441880213213,0.992068744919976,-0.0933255391584424,-0.7009369268309626,-14.184756034536832,6.032643141166275,-1.6912750251750026
2022-11-07,17550.0,17845.0,17427.0,17738.0,16426.560546875,3996918,35001783.384814456,122126834,0.4869857319648122,609168699.510953,3592342.900204608,1965129.7209137,134278.39676423237,16886.54738332494,75.22966436460473,1073.6705377896824,16398.05,18557.219050815555,14238.880949184444,26.334461119652097,0.8102929804162112,0.0,0.0,17210.7,17640.2,16781.2,4.991081129762299,1.1138533178114078,1.0,0.0,14347.0,17845.0,16096.0,21.331804696290103,0.9694110920526016,430.4902928015866,0.5980406619990543,653.2184498053048,564.6723480243127,88.5461017809921,17167.083333333332,15952.5,17018.07193955029,16364.853489744984,1.3366914878084393,0.6419915316104541,0.6946999561979852,0.5470641328824595,25.702812867683345,194.9500000000008,162.1705987029732,122.1332348187422,40.037363884231,17358.5,16022.5,16690.5,15958.0,99.99999701976776,46.87173738403397,35.5938910659527,7.218670622619111,95.67623712799856,14914.25,15816.5,100.0,12.0,88.0,16872.0,17565.4088,1.0,0.0,76.42445826269325,0.6096754460850641,0.6151806460091617,0.6510900084286592,46.96855913743596,73.77427776866773,95.86713016608728,92.02641884992433,-4.132869833912707,1699.3529411764705,7.359883791308558,3.991593632137577,3.5097906364016547,0.4818029957359218,-0.8013837200690009,1.3176995583700672,-2.119083278439068,17261.776402226926,1.0654663551934451,1.0598302608707757,22.08686076123614,1.0654691116940995,16414.521484375,0,3.01974726189681,0.4959070925150826,0.9708769245687564,2.5299179191725614,0.392921543339483,-1.2141894626963108,-1.736668920987583,1.588234790345723,0.1338718763415016,1.2424884595531438
2022-11-08,17875.0,17816.0,17560.0,17725.0,16414.521484375,2882578,35835028.587939456,119244256,0.4645962341633511,516791240.4379597,461808.8391710476,1442041.688184776,40473.20440252472,17049.272264242525,73.21282015494796,1072.8836555599346,16552.8,18624.79899613869,14480.801003861308,25.03502725990397,0.7828669324127262,0.0,0.0,17285.533333333333,17677.033333333333,16894.033333333333,4.529799485504256,1.0612601106853987,1.0,0.0,14347.0,17845.0,16096.0,21.13237639553429,0.9656946826758148,413.041263521428,0.5983613422655979,661.225019599191,583.9828823392884,77.24213725990262,17261.416666666668,16083.346153846154,17126.8301026964,16465.60508309721,1.3856175972927245,0.7549915397631134,0.6306260575296109,0.5661248223913647,25.72064225484892,81.20000000000073,167.81158224477215,133.53990486984696,34.27167737492519,17358.5,16067.5,16713.0,15958.0,99.99999850988388,48.25788411854425,34.03461749986583,6.902439889000201,93.89597388298432,14827.0,15816.5,96.0,8.0,88.0,16891.46,17565.4088,0.0,0.0,76.05227261405678,0.5754605903400437,0.6388602649003361,0.6409401197378694,47.89606950598394,69.71210745644497,93.26599326599326,95.81693577104824,-6.734006734006734,1721.4205882352944,6.822153920327849,4.015795449132765,3.610991598947877,0.404803850184888,-3.017538648932695,0.4506519169095148,-3.46819056584221,17299.707214263566,-0.0732889841019268,-0.0733158536069922,21.9973845412623,-0.0732902208325612,16394.1484375,1,-0.2254735552129574,0.9155828686712226,4.423075561250073,4.948270530327591,0.7827869112011001,0.6933530953440368,0.2877040839532299,1.1580805512151358,3.342245980782309,0.5529315653951699
2022-11-09,17800.0,17840.0,17548.0,17703.0,16394.1484375,4700108,36124761.272870965,114544148,0.4687968182020832,428192152.3753941,37275.73919578018,1226190.360278714,-7946.314586306466,17195.86752511121,63.37298104557473,1072.8836555599346,16713.6,18611.1877739909,14816.012226009098,22.70711006594512,0.760699403095107,0.0,0.0,17324.06666666667,17689.266666666666,16958.866666666665,4.216100145847211,1.0188024826579047,1.0,0.0,14347.0,17845.0,16096.0,20.929063756461805,0.959405374499714,400.9371371692852,0.6006806818880914,658.2076595277431,598.8278377769793,59.37982175076377,17350.5,16204.76923076923,17215.471625358492,16557.26396583075,1.2554680664916886,0.7699037620297463,0.4855643044619423,0.5803273247458173,25.667405024664863,446.4000000000015,168.27471227840775,142.95738556642092,25.317326711986823,17358.5,16067.5,16713.0,15958.0,99.99999925494194,49.570766219362376,32.71638795246978,6.549976385916239,89.93963270192477,14796.75,15816.5,92.0,4.0,88.0,16910.5308,17565.4088,0.0,0.0,75.38321132903242,0.5139540936883004,0.5663633767044693,0.6068014292046557,48.46232873570507,71.038108002354,91.6519694297472,93.59503095394258,-8.348030570252792,1759.2970588235312,6.426596128411687,3.9753407379751113,3.683861426753324,0.2914793112217864,-1.018972122324907,0.1567271090626304,-1.1756992313875374,17322.00956897372,-0.1241184767277858,-0.12419556750487,21.84596324592194,-0.1241159962804516,16656.224609375,2,1.694910870787595,1.007418472873468,1.2891348660124322,4.53797761844875,-0.3883534754257312,-0.907672071459544,0.6147528227674854,1.4596421447554777,2.393272216339738,-1.0863728628590508
2022-11-10,17700.0,17986.0,17368.0,17986.0,16656.224609375,3095794,39220555.272870965,117639942,0.48027803494826,492180373.7503378,-339363.665670261,989971.8871739608,43655.63279975098,17258.794528435992,63.91462917261792,1090.0347641021851,16877.25,18614.211240212266,15140.288759787732,20.583462829694017,0.81916371371203,0.0,0.0,17389.06666666667,17779.566666666666,16998.566666666666,4.491327884187765,1.2643192488262924,1.0,0.0,14689.0,17986.0,16337.5,19.535173088032707,1.0,422.6434234523566,0.6006806818880914,670.9181875683134,613.2459077352462,57.67227983306725,17419.333333333332,16339.23076923077,17334.014452226416,16663.096264658103,1.208340573414422,0.776020851433536,0.4323197219808861,0.5929169700360706,25.74399801271016,424.75,170.0664763099962,150.49704319015987,19.569433119836333,17429.0,16138.0,16783.5,16028.5,99.99999962747096,49.84396120012472,29.30561600912196,8.903610184413157,94.5785202611614,14747.75,15816.5,100.0,4.0,96.0,16929.220184,17565.4088,0.0,0.0,78.05739003134246,0.7597901136185355,0.6164015992156265,0.6072084136068108,49.748787426259774,78.30921075004521,100.0,94.9726542319135,-0.0,1788.0441176470597,4.813519813519814,4.026371671340035,3.7523634756706654,0.2740081956693689,-2.716665215717244,-0.4179513558933444,-2.2987138598238994,17408.30250998214,1.5985991074959127,1.5859560749181156,23.793791726891044,1.598595821393971,16576.58203125,3,-1.0000016954210054,-0.9682119447132465,-3.2727322753943184,-1.0519843774161188,-1.1695929134967855,-2.0846455557753814,-1.0997908519628936,-1.1283526723817945,-0.3158571760950366,-1.7355941899028835
2022-11-11,18015.0,18250.0,17811.0,17900.0,16576.58203125,2792579,37560274.819568,114847363,0.4733841242209485,387560064.07171816,5557103.308447138,1309593.2125227237,36136.627925990055,17340.84882197632,63.407451746676415,1084.8227664533033,17034.25,18527.93415336032,15540.56584663968,17.537421998154553,0.7898035699355627,0.0,0.0,17470.333333333336,17864.93333333333,17075.73333333333,4.517372307340066,1.0444331812806251,1.0,0.0,14733.0,18250.0,16491.5,20.64663839030189,0.9004833665055445,424.279081107121,0.6141235945354409,666.3703883115741,623.8708038505117,42.49958446106234,17469.166666666668,16471.884615384617,17421.08915188389,16754.718763572317,1.2249789029535865,0.7378902953586498,0.4870886075949366,0.6014675220225728,25.86860094868465,166.75,171.371510199112,156.55267477102785,14.818835428084157,17561.0,16270.0,16915.5,16160.5,99.99999981373549,50.46889114169363,31.58287275424501,8.245967939906894,116.46478747455934,14714.25,15816.5,96.0,12.0,84.0,16971.491376640002,17565.4088,0.0,0.0,75.37761629257342,0.5134397445562634,0.5957279839543664,0.5928309866248208,50.04577174386395,70.58562558288754,79.65116279069767,90.43437740681496,-20.348837209302324,1826.8352941176447,3.456247832620506,3.97721022784566,3.797332826105665,0.1798774017399949,-4.718199949035601,-1.2780010745217958,-3.440198874513805,17449.923652086756,-0.4781496719670874,-0.4792964645613295,23.20187211783329,-0.4781550440918778,16559.9140625,4,3.928174943475256,5.601044788667579,0.9398526896279692,-0.0611068093758717,2.958585692339298,1.1290305262017313,1.4826970474015724,4.16548423785197,2.534857914913758,4.705398970977058
2022-11-14,17900.0,18075.0,17700.0,17882.0,16559.9140625,2354202,37491218.227568,112493161,0.4499833401706312,326140678.34718704,-2277841.918408021,942753.5975534146,-15720.061294402163,17408.82890072515,56.48939494471063,1083.7318832244675,17165.7,18458.42643664456,15872.97356335544,15.061738660754406,0.7770501088611019,0.0,0.0,17538.1,17929.3,17146.9,4.461144593770123,0.939544989775052,0.0,0.0,15038.0,18250.0,16644.0,18.71173328206831,0.8854296388542964,419.3511729964089,0.6332690753295901,653.7774357507478,629.8521302305589,23.92530552018889,17525.916666666668,16603.23076923077,17491.998513132523,16838.221077381775,1.20215395480226,0.8350988700564972,0.3670550847457627,0.6054110276010589,25.944917466702705,141.29999999999927,172.61359109421676,161.22028354443566,11.3933075497811,17561.0,16270.0,16915.5,16160.5,99.99999990686774,50.50464298356417,29.57342542560327,9.604609473651374,107.53359859132637,14714.25,15816.5,92.0,8.0,84.0,17048.201894041602,17565.4088,0.0,0.0,74.79880433594097,0.4602298272146751,0.5778198951298247,0.5966498260999393,50.12992646359314,68.99103810844451,73.29462989840349,84.31526422970039,-26.70537010159652,1776.708823529414,3.9590721469682,3.882698966513424,3.814406054187217,0.068292912326207,-7.304042229610171,-2.483209305539471,-4.8208329240707,17506.436610878016,-0.1005586592178753,-0.1006092533582858,23.077981967100293,-0.1005513001327926,16215.41796875,0,-1.1879115295102736,-0.8812054405062639,-1.4897570921814207,3.1058870728934806,-1.3409955473419617,-0.2870761240141632,-1.5016143963873958,2.191177544865411,0.494437096397732,-0.527149224949099
2022-11-15,17751.0,17973.0,17298.0,17510.0,16215.41796875,4739605,35728787.3312717,107753556,0.4289067427783174,27673001.44044608,-3588906.670492583,356271.2336434449,-100965.55662837508,17436.64746996998,46.45488701547751,1083.7318832244675,17281.3,18212.443404637404,16350.156595362594,10.776312020940615,0.6228060032756493,0.0,0.0,17587.033333333333,18011.533333333333,17162.533333333333,4.827420201625819,0.4092658029053794,0.0,0.0,15256.0,18250.0,16753.0,17.325085497040156,0.7528390113560455,444.916055696768,0.949375485075688,606.7854935933974,625.2388029031267,-18.45330930972932,17542.833333333332,16717.96153846154,17494.767972650596,16887.9824790572,1.0404564315352698,0.93015214384509,0.1103042876901798,0.6002523285548369,26.10256174249316,-116.29999999999929,170.3933087818679,164.68820267470713,5.705106107160759,17587.5,16298.5,16943.0,16160.5,49.99999995343387,48.835308784124834,26.32648005880824,15.088857260762731,62.13028577004272,14714.25,15816.5,88.0,4.0,84.0,17120.309780399104,17565.4088,0.0,0.0,63.88128743882235,0.0,0.3245565239236462,0.4993681343359458,46.90960759190092,60.496289351017815,46.29898403483309,66.41492557464476,-53.70101596516691,1671.194117647061,1.1729358063211417,3.59300167646356,3.7701251786424863,-0.1771235021789263,-3.971626704527615,-2.7808927853371,-1.1907339191905146,17506.60611446693,-2.080304216530593,-2.1022474015365944,20.51758551861793,-2.0803012168409367,16371.921875,1,-8.196721653202289,1.0747212574946872,-8.695649686353576,-4.838710872843649,-0.0,0.03279658239218,-0.1648192133411896,-0.5360423825840144,-12.361624849866672,1.682562045458539
2022-11-16,17251.0,17743.0,17276.0,17679.0,16371.921875,2276124,37381048.65032952,110029680,0.3774282275935035,78671852.09181093,-2585184.2869720627,315883.70530200965,-76629.90134835952,17467.507393265867,48.00200925412701,1094.1916598244068,17345.6,18196.662723892743,16494.537276107254,9.813009914822716,0.6958727545221557,0.0,0.0,17633.466666666667,18069.466666666667,17197.466666666667,4.9451421917414615,0.5522171253822624,0.0,0.0,16063.0,18250.0,17156.5,12.608384835347294,0.7389117512574302,447.1244501270912,1.0416704370719625,576.5349919761757,615.4980407177366,-38.9630487415609,17585.666666666668,16835.23076923077,17523.11136147358,16946.576369497405,1.0621054427572088,0.9204913837229142,0.1416140590342945,0.5901231139703298,26.229084495616963,-276.59999999999854,164.42187741034795,166.80755119651184,-2.385673786163892,17642.0,16298.5,16970.25,16160.5,50.000229531354655,47.20149319409219,24.335735158360848,14.304102743704057,50.17144756121496,14715.75,15816.5,84.0,4.0,80.0,17188.091193575157,17565.4088,0.0,0.0,66.28861020188123,0.1619631689732558,0.207397665395977,0.3699246948164827,44.86794988304364,62.043161066329525,58.56313497822932,59.38558297048864,-41.43686502177068,1542.8970588235295,2.99446548208564,3.402073548105541,3.6965148525350977,-0.2944413044295562,-6.780633214379861,-3.5808408711456527,-3.1997923432342086,17515.37243562652,0.965162764134786,0.9605348226125798,21.680776378277923,0.965154931877862,16324.6923828125,2,4.047621047956426,-0.9352573024988402,1.863351637138905,3.12813152195045,-0.7767069508514481,-0.5903578306876938,-0.2888996259618039,0.2425123994094633,2.3859659830729214,-1.1596062600922323
2022-11-17,17508.0,17831.0,17446.0,17628.0,16324.6923828125,3012244,37216744.4321477,107017436,0.3073608363173815,45486666.93583795,1648770.8167067475,424856.6288751451,13278.644432489811,17504.624191609397,46.65379677244115,1094.1916598244068,17400.9,18170.55054407812,16631.249455921887,8.846100420991037,0.6475344893519294,0.0,0.0,17689.333333333332,18133.533333333333,17245.133333333335,5.022235622220536,0.4309620291160129,0.0,0.0,16144.0,18250.0,17197.0,12.102822267813734,0.704653371320038,440.9120051143821,1.1696434642861369,542.195881113952,600.8376087969797,-58.641727683027625,17632.25,16956.03846153846,17539.24807509303,16997.052193979078,1.091826265389877,0.9103967168262654,0.1814295485636115,0.5753105262683177,26.232145349501696,-191.90000000000143,159.7348679692225,167.4287249989907,-7.693857029768196,17763.0,16298.5,17030.75,16160.5,29.503109440159346,45.88637882634709,24.2427143142523,13.404206463750004,55.9272619459407,14713.25,15816.5,80.0,4.0,76.0,17251.80572196065,17565.4088,0.0,0.0,64.88320198041436,0.0706763043687803,0.077546491114012,0.2031668934778785,42.78297839750391,59.87986080400797,54.86211901306241,53.24141267537495,-45.13788098693759,1438.7999999999993,3.274942878903276,3.1899406728068755,3.595200016589453,-0.405259343782578,-7.322473691654774,-4.329167435247477,-2.9933062564072968,17523.153164681728,-0.288477855082303,-0.2888947544146703,21.329754284534385,-0.2884786071427498,16563.6171875,3,-0.4576654794112187,1.0564795040583732,-0.4065012726233448,0.2416814100728714,-1.1741608804331063,0.95678589715547,0.6208596362284879,-1.3440853275847786,-1.0281053504854327,0.1054550334807231
