Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600104.SS_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_4684.T_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,asx_GPT.AX_2021-09-15_2023-09-15_Close_percent,jpx_7269.T_2021-09-15_2023-09-15_Close_percent,ssx_002475.SZ_2021-09-15_2023-09-15_Close_percent
2023-07-07,13309.0,13505.0,13202.0,13393.0,13393.0,3364832,-143424688.744734,-4446622,-0.085483571158098,-141261214.4866696,148580.96927276012,-486683.02475264063,-68609.92059801116,13672.783797900134,31.831016532218328,1182.813902382402,13782.65,14331.328512427866,13233.971487572133,7.961872534351039,0.1449195738722993,0.0,0.0,13633.6,13938.4,13328.8,4.471306184720106,0.1053149606299223,0.0,0.0,13191.0,14591.0,13891.0,10.15769826557302,0.1442857142857143,346.77821678778673,4.675831176277546,198.3511096238581,312.0111786455178,-113.66006902165977,13642.5,13542.576923076924,13577.82442248281,13379.473312858952,0.8120848510820655,1.1613456181701307,-0.3492607670880652,0.3937856826254215,24.402347425298903,-48.64999999999964,110.25583864809828,142.79910587293796,-32.54326722483968,13595.5,13255.5,13425.5,12663.0,6.24999998835866,27.031007011840973,17.36268553995228,19.87762424959062,-138.23499611604512,11865.75,12001.0,32.0,4.0,28.0,13622.777578137986,13971.122644484529,0.0,0.0,50.810829094583845,0.202852004149289,0.0676173347164294,0.0313039627300169,19.265486525436263,47.75530043617543,21.60427807486631,15.430786631296852,-78.39572192513369,507.5323529411762,-2.70250635670178,1.482503122400369,2.351230078209152,-0.8687269558087831,-14.688966788679592,-11.276824272044204,-3.4121425166353863,13767.931191406262,1.0182531301855535,1.0131038585786456,4.632812500000005,-1.018253130185542,13215.0,4,0.2077566213505974,0.1697170849441676,1.4174880661902591,1.6130674939115153,5.475958535326981,0.0,3.4739478316511736,1.927708960666223,-0.6449235304956744,-0.1804552580180853
2023-07-10,13200.0,13336.0,13189.0,13215.0,13215.0,2788459,-145226754.08487004,-7235081,-0.1247825554355637,-191987569.8457168,-479727.3332690207,-379766.885628893,-2797.5766096214065,13615.657658085442,36.14234667969597,1167.0936847594596,13760.2,14360.751280075285,13159.64871992472,8.72881615202224,0.0460837249970917,0.0,0.0,13592.833333333332,13885.233333333334,13300.433333333334,4.30226712605907,-0.1460898312813515,0.0,1.0,13189.0,14591.0,13890.0,10.188805395270418,0.0185449358059914,332.5003951090081,4.662556064688687,154.71517606334783,280.5519781290838,-125.83680206573598,13599.25,13585.807692307691,13522.005280562378,13367.29010449903,0.8638985005767013,1.138638985005767,-0.2747404844290657,0.3565679803650086,24.13485766188093,-162.20000000000073,98.71706918392783,135.33571925973413,-36.618650075806286,13594.5,13371.5,13483.0,12663.0,3.12499999417933,25.63218697315669,16.633536138282413,19.31047595327496,-159.51073389915098,11882.5,12001.0,28.000000000000004,4.0,24.000000000000004,13622.777578137986,13908.712832925768,0.0,0.0,46.3632596630375,0.0,0.0676173347164294,0.0450782231442862,15.3479753069986,46.06576436253598,3.2059186189889024,10.132728895171637,-96.7940813810111,339.64705882352973,-3.7789427697684577,1.1574161617938952,2.112467294926101,-0.9550511331322058,-15.835638070327512,-12.188587031700868,-3.647051038626645,13704.914863745302,-1.3290524901067746,-1.337963434873224,3.2421875000000044,1.3290524901067755,13425.0,0,0.6245674442720457,-0.4080238798824922,-0.1627797323875199,0.0,-2.730478884708006,0.0,-3.598974322074568,0.0,1.830831197363608,1.9813864311074951
2023-07-11,13125.0,13443.0,13187.0,13425.0,13425.0,4230153,-141591466.35049504,-3004928,-0.1063626607405873,-37656184.15347156,317719.0044899085,-313036.9343284616,30161.416792430493,13575.579660294305,45.55215057978116,1167.0936847594596,13743.95,14362.057264154097,13125.842735845905,8.994608742815506,0.2419946193024471,0.0,0.0,13563.866666666663,13837.366666666663,13290.366666666663,4.032773348799261,0.2461304082876326,0.0,0.0,13187.0,14591.0,13889.0,10.21540386861128,0.1695156695156695,324.8503555981073,4.5692007910373365,135.51647967191275,251.5448784376496,-116.02839876573684,13584.833333333334,13625.03846153846,13507.081391245089,13371.564911573176,0.8534704370179949,1.071278336059827,-0.2178078990418321,0.321213511532778,24.00228916623233,-55.95000000000073,90.04354437477005,127.32665607174629,-37.28311169697624,13593.5,13473.0,13533.25,12663.0,1.562499997089665,23.858139401255965,17.984950712745366,18.273393442623945,-111.90175185118292,11920.5,12001.0,24.0,4.0,20.0,13622.777578137986,13836.74154963319,0.0,0.0,51.7313029219091,0.3031886150681507,0.1686802064058129,0.1013049586128905,13.502234688055598,48.1329077346786,29.27429274292743,18.02816314559421,-70.72570725707257,210.5882352941171,-1.272245918517429,1.013467612565096,1.8926673584539,-0.8791997458888043,-13.58572019167884,-12.468013663696462,-1.117706527982378,13695.642055245962,1.5891032917139558,1.576609233867465,4.8828125,-1.5891032917139682,13655.0,1,-1.5363112016816416,-0.2031829051682905,0.595886276893637,-1.9442968412543136,-3.860535434702769,-1.043748612036424,-0.4962774165082493,-1.9656000081542688,-0.4475941812756474,-1.8070447933065024
2023-07-12,13301.0,13754.0,13338.0,13655.0,13655.0,3885008,-139555572.73511043,880080,-0.133302974984368,95373533.58273864,2473508.4200598816,-35230.17492600933,133780.2968431421,13570.367523382649,52.83455045585618,1187.0885858763816,13706.2,14243.986426009496,13168.413573990503,7.8473453766834815,0.452397459731443,0.0,0.0,13548.43333333333,13839.233333333334,13257.633333333337,4.292747254910152,0.6832301696469497,0.0,0.0,13187.0,14496.0,13841.5,9.550422436561554,0.3575248281130634,333.96532003829657,4.404708905632197,137.2779969758085,228.6915021452814,-91.4135051694729,13582.083333333334,13666.923076923076,13529.838100284303,13392.560103308497,0.9171945701357466,0.9653846153846154,-0.0481900452488688,0.2914360739348959,24.001812989243646,-41.20000000000073,82.18083565135504,118.98689353086868,-36.806057879513645,13571.0,13542.5,13556.75,12663.0,0.7812499985448325,23.265868894182155,22.86249931528513,16.703514251529565,-39.007662219364136,11920.5,12001.0,20.0,4.0,16.0,13622.777578137986,13758.772563677208,0.0,0.0,56.82758227142297,0.5910279269861262,0.2980721806847586,0.1781232406023336,13.482047014614798,53.2769320342426,57.564575645756456,30.01492900255759,-42.43542435424354,148.31470588235243,-0.2410870835768556,1.025031778217634,1.719140242406647,-0.694108464189013,-12.378414071250308,-12.450093745207232,0.0716796739569236,13695.112220121566,1.7132216014897672,1.6987114530740757,6.679687500000009,-1.7132216014897637,13620.0,2,0.6877547409218181,-0.709698182703562,-5.6403303016434165,-1.5463917525773212,-2.656420595609489,0.7472527472527446,-3.4567866640073674,-0.2409578750574041,-0.0185666542889038,1.4741325322622458
2023-07-13,13324.0,13835.0,13554.0,13620.0,13620.0,4178518,-141771228.18706772,-3298438,-0.190928003233688,60856153.07091886,998643.5382113948,123801.32757553252,55848.5707172017,13578.311182790128,59.16003287676176,1187.0885858763816,13670.2,14123.16339807988,13217.236601920122,6.627019327879314,0.4445871341781703,0.0,0.0,13534.6,13816.9,13252.3,4.171530743427958,0.651257527453065,0.0,0.0,13187.0,14496.0,13841.5,9.575573144504103,0.3307868601986249,328.6687880344669,4.156405165900472,134.30165871560348,209.81353345934585,-75.51187474374234,13578.333333333334,13697.807692307691,13543.709161779028,13409.407503063425,0.9903158865575282,0.9416647452155869,0.0486511413419413,0.2655620676148377,23.918766000448848,96.79999999999929,73.77296265368402,110.28828124257768,-36.51531858889365,13557.5,13645.5,13601.5,12663.0,0.3906249992724162,22.97853804189296,23.2132444376202,15.72102978875249,-1.203909840529582,11928.0,12001.0,16.0,88.0,-72.0,13187.0,13758.772563677208,1.0,0.0,55.86103845610944,0.5364372564874693,0.4768845995139152,0.3145456622014956,13.177007867086,52.242214452263205,53.25953259532595,46.69946699466993,-46.74046740467405,154.72647058823532,-0.3293084522502744,1.0015480451684524,1.575621802959008,-0.5740737577905557,-10.684760471427856,-12.09702709045136,1.4122666190235016,13693.656054417108,-0.2563163676309044,-0.2566454204302459,6.406249999999991,0.2563163676309017,13476.0,3,-0.0692476992433483,-0.6711421028669804,-1.6507592713375343,0.0,-0.2843630822348757,-2.347209920283433,-2.6253014800046515,-2.1634652857951124,0.4083905698904715,-5.099231050214698
2023-07-14,13710.0,13681.0,13432.0,13476.0,13476.0,3248336,-143871557.88987896,-6546774,-0.0588086145047699,-14660495.082069546,-1057833.918658661,15823.984500246224,-45053.86608703787,13570.342726161858,52.61541656435708,1174.5378695499353,13635.35,14031.959266155083,13238.740733844916,5.817368327986956,0.2991095851783625,0.0,0.0,13509.733333333332,13777.93333333333,13241.533333333333,3.9704706729962576,0.4371116082525524,0.0,0.0,13187.0,14390.0,13788.5,8.822655817415761,0.2402327514546965,320.70190923102024,3.9890658935655874,118.95208704489596,191.64124417645587,-72.68915713155991,13554.083333333334,13711.192307692309,13533.292367659176,13414.34028061428,0.9399768250289688,0.9775202780996524,-0.0375434530706836,0.2407542513414066,23.822784416798385,154.64999999999964,63.8609774045213,101.19405412815182,-37.33307672363052,13511.0,13835.0,13673.0,12663.0,0.1953124996362081,22.149793379747223,21.979531872080425,17.489491287498087,-46.29910785291871,12105.75,12001.0,12.0,84.0,-72.0,13199.96,13758.772563677208,0.0,0.0,51.94635561498117,0.3153348525395872,0.4809333453377273,0.4186300418454671,11.741005342673406,47.334197838602485,35.54735547355474,48.79048790487904,-64.45264452644527,129.63529411764648,-2.113750272390499,0.8867531653181592,1.4378480754308385,-0.5510949101126793,-11.153221896595852,-11.908266051680258,0.7550441550844056,13684.809298088468,-1.057268722466964,-1.062897517705963,5.281249999999993,1.057268722466958,13608.0,4,0.2768126342135275,0.3666682544720174,0.3298701574253044,0.4263940801475456,-5.189033748027228,-0.3245348334054512,-0.2325523628167332,-0.4705877865062007,2.236719478098792,0.7263219445071201
2023-07-18,13800.0,13791.0,13371.0,13520.0,13520.0,5104275,-144386670.84943146,-7035689,0.0016495850842875,-339716.38682659715,135768.54695328916,-25061.975016920154,12200.089667541431,13557.861255638742,52.49998090117916,1174.5378695499353,13599.7,13933.8820461965,13265.5179538035,4.914550265027903,0.3807536178153375,0.0,0.0,13477.166666666666,13781.966666666664,13172.366666666663,4.52320591617922,0.5702646544182002,0.0,0.0,13187.0,14000.0,13593.5,5.97807304572895,0.4095940959409594,339.1185464771264,3.6148678720643512,105.52315581013865,162.331092162086,-56.807936351947376,13514.333333333334,13711.846153846154,13540.972641933491,13435.449486123354,0.9063200358583596,0.969296279695204,-0.0629762438368444,0.1990549961306194,24.020499473487963,162.29999999999927,51.52115567095541,83.15940819634801,-31.6382525253926,13511.0,13889.0,13700.0,12663.0,0.048828124909052,21.34737548991084,20.46224645127557,14.582360845623278,-18.281422575657285,12378.75,12225.0,4.0,76.0,-72.0,13225.107584,13758.772563677208,0.0,0.0,52.61159390380798,0.3529077009227247,0.3863966969356287,0.4383010859101888,10.488038753723188,48.64885080982224,40.95940959409594,42.76342763427633,-59.04059040590406,121.70588235294052,-2.135360115816142,0.7854084518655441,1.215635681039826,-0.430227229174282,-5.52423779146847,-10.099044646647636,4.574806855179166,13681.791382372476,-0.646678424456204,-0.6487784478741432,5.624999999999991,0.6466784244561978,13459.0,1,-0.8356562060052113,-1.3328913608184934,2.291242433730318,-3.6864061078822488,-2.895924840038191,0.0431313349148183,0.0,1.408460478708662,-1.124880838894185,-0.8220750675495907
2023-07-19,13700.0,13548.0,13400.0,13459.0,13459.0,5480576,-145497598.416999,-12516265,-0.0085581534316698,-48050490.61727994,-288947.7310414088,-132270.24259933594,-57735.69603748579,13535.56177603008,44.63760255176842,1174.5378695499353,13584.4,13914.908335749768,13253.891664250232,4.865998288474542,0.3102922280076143,0.0,0.0,13466.6,13759.3,13173.9,4.347051223025853,0.4870174239836018,0.0,0.0,13187.0,14000.0,13593.5,5.984806101115986,0.3345633456334563,320.0066918294138,3.495611009090592,91.1674976186805,148.0983732534049,-56.9308756347244,13489.083333333334,13700.653846153846,13528.361466251416,13437.193968632737,0.9003298774740811,1.0619698397737982,-0.1616399622997171,0.1794066457204467,23.89480577698649,40.60000000000037,45.69901117669832,74.83363621737061,-29.13462504067229,13511.0,13889.0,13700.0,12663.0,0.024414062454526,21.02101219253309,19.81055522685013,14.117934976394952,-60.07870138201729,12502.0,12296.5,4.0,72.0,-68.0,13237.30543232,13758.772563677208,0.0,0.0,50.92402923289101,0.2575935667514571,0.3671496016729187,0.4003731713552525,9.203178073407456,50.01641584657245,35.416666666666664,42.71986469864697,-64.58333333333333,63.89411764705983,-2.201714867025142,0.6784712480261754,1.108202794437096,-0.4297315464109206,-2.419503538226918,-8.563136424963494,6.143632886736576,13678.346506844136,-0.451183431952662,-0.4522043363239802,5.148437500000003,0.4511834319526571,13497.0,2,-0.9693925888264374,-0.920752595691198,-1.589371104098646,-1.1499804457920533,-2.242746807564643,-0.2157497303128366,-0.9367672606955892,-1.1904807858458355,-1.7911010558069336,2.2714000461007373
2023-07-20,13400.0,13565.0,13318.0,13497.0,13497.0,5049885,-143228216.89878038,-7466380,0.0026411831821642,-13772473.386239951,-158964.01601224582,-97169.0222784602,-10469.65833240642,13513.861121810824,43.40225617263464,1177.854047500964,13572.55,13897.705024565334,13247.394975434663,4.791362338916922,0.3838246462575903,0.0,0.0,13481.533333333336,13769.733333333334,13193.333333333334,4.275478061348113,0.5268332176729116,0.0,0.0,13187.0,14000.0,13593.5,5.990031350041076,0.3813038130381304,312.70602264647243,3.356537084755927,81.91258025934985,134.86121465459388,-52.94863439524403,13478.416666666666,13665.53846153846,13523.536625289662,13441.624045030312,0.8936844672031212,1.0490124359912216,-0.1553279687881004,0.1611591043678034,23.80220494817405,42.45000000000073,41.90121255113731,67.23867776215273,-25.33746521101542,13511.0,13841.5,13676.25,12663.0,0.012207031227263,20.275548311941424,18.737971842213422,15.150988753908337,-57.78249712414844,12959.25,12663.0,4.0,68.0,-64.0,13249.2593236736,13758.772563677208,0.0,0.0,51.957837401398926,0.3514351978948012,0.3206454885229941,0.3580639290438472,8.41727032668513,48.51600227106,41.83535762483131,39.40381129519796,-58.16464237516869,-25.07352941176396,-0.9394495412844036,0.6093949658533626,1.0084412287203492,-0.3990462628669866,-0.8211553469866705,-7.01474020936813,6.193584862381459,13672.499877554086,0.2823389553458622,0.2819411275567063,5.445312499999999,-0.2823389553458639,13400.0,3,1.4705885299290316,2.085377096513014,-0.1025888439974238,3.8559920200366378,0.9892486244119568,0.5812701829924691,-0.4640366865902052,0.4705877865062007,-0.4260048157066194,3.545895091510104
2023-07-21,13400.0,13550.0,13369.0,13400.0,13400.0,4457761,-146159010.0424268,-11924141,-0.0377341842814408,-73576808.18820567,73086.01784617883,-115305.13033407388,-17779.165065044355,13488.459696437734,36.01280222818094,1169.3890669417588,13562.65,13896.055023957477,13229.244976042524,4.916517405632017,0.2560774608772166,0.0,0.0,13488.833333333334,13764.833333333332,13212.833333333332,4.09227385615262,0.3390700483091809,0.0,0.0,13187.0,14000.0,13593.5,5.994403748529971,0.2619926199261992,299.5354203818252,3.1734865224491813,65.99020819423822,121.08701336252275,-55.09680516828453,13460.5,13629.384615384615,13504.530990629712,13438.540782435475,0.8704433497536945,1.046551724137931,-0.1761083743842364,0.1429010518906326,23.682330580783603,-304.64999999999964,35.95067533674485,60.264634001354615,-24.313958664609764,13511.0,13841.5,13676.25,12663.0,0.0061035156136315,19.58333185139202,17.97016362796267,14.53016096543529,-61.56222697747395,13017.25,12663.0,4.0,64.0,-60.0,13260.974137200128,13758.772563677208,0.0,0.0,49.11372500346699,0.2405522162252354,0.2831936602904977,0.3236629168288035,6.9496518446260565,43.30873988387308,32.870370370370374,36.70746488728944,-67.12962962962963,-76.4735294117636,-1.5791406536907822,0.4910518877204967,0.9049633605203788,-0.413911472799882,-0.6464237338458795,-5.74107691426368,5.0946531804178,13671.240170560322,-0.718678224790692,-0.7212731570280795,4.6875,0.7186782247906933,13475.0,4,-0.7107347806589388,0.6988342809618899,1.0248527094809248,-0.8770194720215727,2.137271170360407,0.6929406669553941,0.2309411598353818,-0.2364007564914345,-0.0368867576540026,1.1121427934214694
2023-07-24,13250.0,13590.0,13348.0,13475.0,13475.0,3203362,-146000165.64573258,-8720779,-0.0497930932948623,-28744099.875604875,71768.34837898433,-29799.924582583302,-14107.692694838766,13478.551787382914,41.44965028492695,1175.934155003,13552.0,13882.3016802865,13221.6983197135,4.874582058537492,0.3834398905672975,0.0,0.0,13511.266666666666,13796.766666666666,13225.766666666666,4.22610266000227,0.4364856976065386,0.0,0.0,13187.0,14000.0,13593.5,5.999114521841794,0.3542435424354243,293.7818783436427,2.901614779430326,58.74629608403302,108.6188699068248,-49.87257382279179,13478.583333333334,13602.53846153846,13499.987761302064,13441.241465218032,0.9001233045622689,1.0078914919852036,-0.1077681874229347,0.1262465172071374,23.561171398298026,-159.0,31.720164587757864,53.78425846946438,-22.06409388170652,13576.5,13788.5,13682.5,12663.0,0.0030517578068157,19.12661962746057,17.889868089745942,13.720643669530212,-40.82763484327536,13068.0,12663.0,36.0,60.0,-24.0,13272.454654456124,13758.772563677208,0.0,0.0,51.33199031207842,0.4472860156930832,0.3464244766043731,0.3167545418059549,6.298166785902653,45.72170812160164,44.44444444444444,39.7167241465487,-55.55555555555556,-125.23529411764684,1.6367476240760297,0.4370600456516692,0.8113826975466369,-0.3743226518949677,-2.817629918449573,-5.1563875151008585,2.338757596651286,13662.948026909013,0.5597014925373234,0.5581409838196549,5.2734375,-0.5597014925373145,13549.0,0,-0.4234260100164846,1.474530856880378,-1.5273167487710424,-0.3223543936763064,-0.213066286461256,-0.6759703445268173,-0.4629625030506048,-0.7075521563162255,-1.5302359882005874,-0.062481908192467
2023-07-25,13400.0,13635.0,13380.0,13549.0,13549.0,3221652,-144951549.50455612,-5499127,-0.0423431137916298,9419664.10662439,304734.96206294163,70819.19057490364,35621.45401628222,13475.491629685086,47.16918757888704,1175.934155003,13546.2,13872.409503233868,13219.990496766131,4.816251099701281,0.5042917204622207,0.0,0.0,13528.233333333334,13813.633333333337,13242.833333333334,4.219324030977199,0.5363816865218386,0.0,0.0,13187.0,14000.0,13593.5,6.001683128847942,0.4452644526445264,289.9036905092784,2.712053610687229,58.30452681154748,98.55600128776936,-40.25147447622187,13491.583333333334,13581.923076923076,13507.528105717132,13449.223578905585,0.943330858698342,0.9665924276169264,-0.0232615689185845,0.1122164771532337,23.415934319220565,-331.2000000000007,26.98970000413045,47.651910064217205,-20.66221006008676,13576.5,13656.5,13616.5,12721.0,0.0015258789034078,18.91392098003833,17.875430101410025,12.904783153378125,-12.732345996994376,13131.75,12663.0,32.0,56.00000000000001,-24.000000000000007,13283.705561367004,13758.772563677208,0.0,0.0,53.48649305529766,0.6807161494191734,0.4561847937791638,0.3619343102246781,6.3255706155572415,49.18344492954475,55.8641975308642,44.393004115226326,-44.13580246913581,-164.9941176470602,1.1647875755991937,0.4335159310087991,0.7358093442390694,-0.3022934132302703,-4.52893757088463,-5.030897526257613,0.5019599553729828,13660.676968762093,0.5491651205936865,0.547662706923191,5.851562500000007,-0.5491651205936989,13690.0,1,-1.5460314413631693,1.1904766552523114,0.1529847233148302,-0.662123004266931,-0.6998590846470449,0.4331817197314223,0.9216580748084908,0.4683836303477875,-1.2892682041038626,-0.0936702939043954
2023-07-26,13549.0,13700.0,13443.0,13690.0,13690.0,2744504,-142420625.58237714,-2754623,-0.0211370124442176,63356149.80567805,599306.8328557728,229255.52558069423,46253.34223874288,13493.819995499824,53.085750195687325,1188.1717161407537,13542.35,13859.743304907472,13224.95669509253,4.687418430441855,0.7325978489732851,0.0,0.0,13531.1,13800.6,13261.6,3.983415982440452,0.7948051948051942,0.0,0.0,13187.0,14000.0,13593.5,6.003389367428843,0.6186961869618696,286.6133214583506,2.21196162755642,68.54183548054789,92.55316812632506,-24.011332645777173,13531.166666666666,13579.384615384615,13535.600704837572,13467.058869357024,1.0503355704697988,0.9292720702116676,0.1210635002581311,0.1023810406992752,23.34790838228813,-117.35000000000036,22.47620366289249,41.95227017635148,-19.476066513458985,13554.5,13593.5,13574.0,12837.0,30.50163499922688,19.018040321640022,18.32505540170331,12.122420009048891,38.56704565962834,13241.25,12663.0,28.000000000000004,52.0,-24.0,13294.731450139663,13758.772563677208,0.0,0.0,57.35990514697424,1.0,0.7093340550374186,0.5039811084736519,7.443046121984488,53.97182547059361,77.62345679012346,59.31069958847735,-22.376543209876544,-162.84705882353046,3.594400302686341,0.5089592029370876,0.690439315978673,-0.1814801130415854,-6.84921011095773,-5.394560043197636,-1.4546500677600944,13660.90575255002,1.0406672079120272,1.0352895436064102,6.953125000000004,-1.0406672079120227,14069.0,2,0.3460220857775056,0.2065401528110158,-2.119506553525113,-0.2611765134788015,0.0087925635585008,-1.174679138568635,1.627910896660083,0.235299503102027,0.8963786303334587,-0.0311862791794226
2023-07-27,13505.0,14155.0,13512.0,14069.0,14069.0,4180356,-139358498.55904898,1425733,0.0244846612179669,280641688.9762955,4029943.8612405257,506495.7321498204,144291.97301635097,13532.409464355178,53.89610289481763,1188.1717161407537,13556.3,13934.672884863709,13177.927115136292,5.582244194414515,1.1775062649966035,1.0,0.0,13555.333333333334,13861.033333333336,13249.633333333337,4.510401809865733,1.3401482935339637,1.0,0.0,13187.0,14155.0,13671.0,7.140591459321496,0.9111570247933884,322.25198931251555,2.0557923086744494,106.01503360605784,95.2455412222716,10.769492383786227,13584.833333333334,13591.076923076924,13617.66213486256,13511.647101256503,1.0600379686758423,0.8322259136212624,0.2278120550545799,0.1010910234439467,23.56345085339509,98.70000000000071,21.9180196715328,37.29194153935276,-15.373921867819965,13736.5,13671.0,13703.75,12837.0,65.25081749961345,20.679830468385752,25.687931248614763,10.420265465731353,190.66666666666725,13336.0,12663.0,100.0,48.0,52.0,13305.53682113687,13758.772563677208,0.0,0.0,65.64210871609654,1.0,0.8935720498063908,0.6863636328743244,11.22451491944766,63.99027270801081,91.11570247933884,74.86778560010883,-8.884297520661157,-100.29999999999929,4.797020484171322,0.7846196160362942,0.7092753759901973,0.0753442400460968,-5.727432093390623,-5.461134453236234,-0.2662976401543888,13693.938025880008,2.7684441197954657,2.730815609471904,9.914062499999998,-2.7684441197954754,14030.0,3,-1.5277796726168589,-0.3449504393574756,1.2253048190225115,-0.6656968662363596,-1.7772273253408457,-0.2580090303160602,-1.654850386424101,-3.0660406004369776,-0.1447178002894418,2.213904244555536
2023-07-28,13872.0,14169.0,13872.0,14030.0,14030.0,2833450,-139177234.0809345,-1407717,0.0144343885550415,224763654.8368247,1960119.2892057383,680770.4908980174,107876.34904614172,13571.19399103322,58.88752225601993,1184.8780423238877,13567.05,13984.419129189118,13149.68087081088,6.152688007917995,1.0546049858783733,1.0,0.0,13604.733333333334,13915.233333333332,13294.233333333332,4.564587815025162,1.1848094471282902,1.0,0.0,13187.0,14169.0,13678.0,7.238124721291659,0.8584521384928717,319.726790381264,1.6983653302713473,131.0551172245505,102.4074564227274,28.647660801823093,13616.083333333334,13602.46153846154,13681.09872949909,13550.04361227454,1.1585790573485024,0.8065939168794984,0.351985140469004,0.1047889407565445,23.72220779054524,52.95000000000073,20.85044938247589,33.22517689381393,-12.374727511338037,13743.5,13678.0,13710.75,12837.0,82.62540874980672,22.260172371069142,24.31861882110072,9.739970199249557,221.1632685316892,13428.0,12663.0,96.0,44.0,52.0,13339.515348291396,13758.772563677208,0.0,0.0,64.25895178896195,0.9163162623047224,0.9721054207682406,0.8583371752040168,13.84524037502493,64.58632316000913,85.84521384928716,84.86145770624981,-14.15478615071283,-1.026470588236407,2.746246796045405,0.9671933240556656,0.760858965603291,0.2063343584523744,-7.553439464362133,-5.879595455461414,-1.6738440089007192,13737.808146601685,-0.2772052029284211,-0.2775901280706705,9.609375000000009,0.2772052029284282,14005.0,4,-3.7619712383043407,-0.8593984020475745,0.9367119511471316,-0.8721522848845495,0.3025574629994594,1.9515333476302743,2.558142526398484,0.9153309588224374,-0.2890173410404628,-1.4668337867341137
2023-07-31,14140.0,14299.0,13785.0,14005.0,14005.0,4355336,-139804266.890273,-5763053,0.0311136094132425,177099789.86013547,253734.72907715963,676200.1855113925,-15615.22634625284,13622.918187707137,59.13427067642781,1184.8780423238877,13579.2,14031.267959492909,13127.132040507093,6.658241420597795,0.9709468909028924,0.0,0.0,13649.8,13970.2,13329.4,4.694574279476631,1.0543071161048676,1.0,0.0,13187.0,14299.0,13743.0,8.188994933427594,0.7356115107913669,339.1541113431376,1.5264274044588424,147.18560875215007,111.36308688861196,35.82252186353813,13648.166666666666,13618.115384615385,13730.929694191538,13583.744085439388,1.1309967141292443,0.812486308871851,0.3185104052573932,0.1110796273901147,23.98788083566768,-103.20000000000071,19.842134280655348,29.70528562822503,-9.863151347569683,13808.5,13743.0,13775.75,12837.0,91.31270437490336,24.06618649258483,24.424190782275566,8.68339681365781,200.8709516908744,13418.0,12663.0,92.0,40.0,52.0,13389.284427393912,13758.772563677208,0.0,0.0,63.33763107991729,0.8605745318933771,0.9256302647326996,0.9304359117691104,15.709047983833385,60.01413327121336,70.03058103975535,82.33049912279377,-29.96941896024465,104.13235294117658,2.826725403817915,1.0835422680696736,0.8253956260965676,0.258146641973106,-5.761767540517202,-5.856029872472572,0.0942623319553694,13761.7871532818,-0.1781895937277289,-0.1783485402297557,9.414062500000009,0.1781895937277227,14024.0,0,-2.109424477355688,-0.7498328553829765,-1.150012813795669,-0.4750593824227991,-1.9942732904249,-1.793525809273845,1.193321958282553,-0.230952172241075,-2.611671469740628,-1.571338795711327
