Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,jpx_8316.T_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8306.T_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent
2022-06-29,6575.0,6617.0,6394.0,6488.0,6163.2314453125,9881172,135342409.3465809,4042748,-0.0320912686094643,-489095107.4579825,-264047.62511977326,-86098.2265679829,-411917.1905262672,6608.429697533735,45.29851004371171,1101.56800448968,6734.5,7157.137669878136,6311.862330121864,12.551419403909303,0.2083790471503921,0.0,0.0,6634.2,6870.9,6397.5,7.135751107895445,0.1911702577101818,0.0,0.0,6336.0,7295.0,6815.5,14.240106912168685,0.1584984358706986,240.2215716207726,7.821435291369557,-60.95916243641659,-54.9035455790796,-6.055616857336993,6620.083333333333,6767.384615384615,6663.505473879777,6724.464636316194,0.841360626128838,1.0632149307645995,-0.2218543046357617,-0.1151878083334412,25.545351254798344,-214.5,-26.01575071777569,-18.49299202338952,-7.5227586943861695,6682.5,6815.5,6749.0,6809.0,58.39028206177624,13.353133360289178,20.525171067178075,23.95269123745832,-86.34854046495335,6700.75,7072.0,20.0,68.0,-48.0,6403.966496,6980.0,0.0,1.0,42.60895299124525,0.2083097770047196,0.4253950148554946,0.610794638038882,-6.830105144306721,50.34484484314927,23.60248447204969,41.35786223111205,-76.3975155279503,-73.12941176470667,-1.142770074660978,-0.9065281138843392,-0.8134454299786813,-0.0930826839056579,2.489918032467404,1.7592898433984616,0.7306281890689417,6736.724170062246,-1.711861839115281,-1.7266835893520849,5.290490100616685,1.711856835042326,5924.7958984375,2,5.246250140396384,-0.5082767779469037,3.7656856519835458,1.579926326001683,0.3879718017794999,0.9099093078031188,1.6082528649671417,-0.0810091295224992,1.3015212854327558,0.0
2022-06-30,6480.0,6475.0,6170.0,6237.0,5924.7958984375,16266367,126222577.35641696,-12223619,-0.0443068333860492,-1002489823.1068422,-343131.3212102002,-88293.68586918723,-798445.8038782423,6577.147271109899,43.03214615718922,1101.56800448968,6692.8,7138.357897472394,6247.242102527606,13.314543912036635,-0.0114935708532029,0.0,1.0,6604.8,6841.7,6367.9,7.173570736434111,-0.2762769100886441,0.0,1.0,6170.0,7266.0,6718.0,16.37580683719818,0.0611313868613138,247.99941445869536,7.959945925911823,-90.4668976081739,-62.01621598489846,-28.45068162327544,6596.5,6748.115384615385,6597.889247129043,6688.356144737217,0.8060093348891482,1.0775962660443408,-0.2715869311551926,-0.128907955455643,25.61212632158036,-206.80000000000013,-33.296178584498705,-21.640036877402483,-11.65614170709622,6575.0,6732.5,6653.75,6732.5,40.91972215801678,13.879290321922676,18.597654430546115,28.31833309489356,-150.0266785789629,6687.25,7072.0,16.0,100.0,-84.0,6403.966496,6968.28,0.0,0.0,36.90553665593728,0.0,0.2082019262030003,0.4409628989708052,-9.947950748648497,49.03749771160118,8.271604938271604,24.341052577767552,-91.7283950617284,-133.6647058823528,-4.340490797546012,-1.3526028765582176,-0.9212769192945888,-0.431325957263629,4.608298605282608,2.329091595775291,2.2792070095073167,6705.845302308291,-3.8686806411837193,-3.945501926912698,1.2171372930866564,3.868677478538373,5924.7958984375,3,1.3559416278066865,2.123987691435019,0.4347796049677299,2.644001217533201,1.850049965319073,1.9283757530249368,1.3411476031390208,1.618561818580048,2.6373684830476662,1.5418540143072192
2022-07-01,6249.0,6400.0,6156.0,6237.0,5924.7958984375,8260365,123446553.05313829,-3963254,-0.0392887003751124,-859276991.2344362,-131446.9760113506,-58727.39584604272,-629293.7911528976,6563.019648598056,42.59454484060039,1101.56800448968,6659.45,7135.582954121031,6183.317045878969,14.29946779752174,0.0563739115896029,0.0,0.0,6584.966666666667,6826.766666666667,6343.166666666667,7.344000728933079,-0.2195340501792119,0.0,1.0,6156.0,7266.0,6711.0,16.668043156717147,0.0729729729729729,247.59947301282585,7.9618043476925475,-112.55453174435844,-72.12387913679046,-40.43065260756797,6575.75,6736.0,6542.3678244938055,6654.922356238164,0.85,1.047126436781609,-0.1971264367816091,-0.1485799569495701,25.640784678281307,-2.449999999999818,-36.30899212673762,-24.530473575964454,-11.778518550773168,6568.0,6725.5,6646.75,6725.5,25.80520572732516,14.42110160298339,17.258410936862326,26.692270008169903,-145.78759939509266,6730.0,7093.0,12.0,96.0,-84.0,6403.966496,6936.3488,0.0,0.0,36.90553665593728,0.0,0.0694365923349065,0.2343445111311337,-12.405986841903136,46.13379065114055,9.830097087378642,13.901395499233312,-90.16990291262135,-230.52352941176468,-3.839037927844589,-1.6912974444976434,-1.0752810243351996,-0.6160164201624438,1.2032153126436624,2.1039163391489653,-0.9007010265053028,6693.424940896437,0.0,0.0,1.2171372930866564,0.0,6008.390625,4,-2.6345991749242046,0.1641205989075018,2.183412991198267,0.5819633091627878,0.4216242606414226,0.4681602301789382,0.8071420249272592,0.1919406081117927,1.580125646056075,0.447426887365836
2022-07-04,6310.0,6419.0,6238.0,6325.0,6008.390625,8305837,123125332.83766866,4342583,-0.0692283553541059,-632106898.7723739,110049.11365344636,-21648.31140382578,117189.94003527336,6557.610985858078,46.91047204401823,1101.56800448968,6614.2,7033.459156131406,6194.940843868593,12.677546978664289,0.1551059222313595,0.0,0.0,6559.5,6798.9,6320.1,7.299336839698137,0.0102339181286542,0.0,0.0,6156.0,7240.0,6698.0,16.388981282694807,0.1559040590405904,241.03952571154323,7.810438605780575,-121.55704245795732,-82.01051180102384,-39.54653065693349,6548.083333333333,6720.7307692307695,6508.926620725528,6630.483663183485,0.9371179039301312,0.9965065502183406,-0.0593886462882095,-0.1686299831585457,25.574370938041348,-191.19999999999985,-39.61590967617563,-27.18796798478776,-12.42794169138788,6568.0,6725.5,6646.75,6725.5,15.058329272573404,14.8066196026588,16.88554161784101,25.23267963512718,-117.83218648317084,6728.25,7124.0,8.0,92.0,-84.0,6403.966496,6889.527872,0.0,0.0,40.16230868183215,0.1926483157630221,0.0642161052543407,0.1139515412640824,-13.516878065127996,43.06385417925564,20.50970873786408,12.870470254504774,-79.49029126213593,-316.8352941176472,-4.987231485654198,-1.833305813464508,-1.2268859821610614,-0.6064198313034468,-1.5799943714166018,1.367134197035852,-2.9471285684524537,6669.85887916097,1.4109347442680775,1.4010737069598989,2.6452450503083424,-1.4109300640136129,5822.2021484375,0,-1.1160756812943902,-1.7717998197196323,-0.8928622700525324,1.2682937994235886,-1.095887445845861,-0.752575936972903,-2.5695942150072,-0.9340620730929174,-1.949540669175676,-1.348324094121878
2022-07-05,6370.0,6363.0,6077.0,6129.0,5822.2021484375,12502984,115168888.4740323,-8160401,-0.079506002331158,-891889465.2334634,-248188.75238103163,-50766.56341625118,-270254.3072374539,6537.157088307451,41.2893477105626,1101.56800448968,6568.65,6990.907871448264,6146.392128551735,12.85676269700058,-0.0205942028884904,0.0,1.0,6509.5,6760.4,6258.6,7.708733389661253,-0.2582702271821454,0.0,1.0,6077.0,6985.0,6531.0,13.823236129189407,0.0572687224669603,245.5355731403889,7.861870515957816,-142.8603537867548,-94.18048019817005,-48.67987358858476,6523.583333333333,6692.038461538462,6450.476371383139,6593.336725169894,0.8754641530991145,1.0382747786346758,-0.1628106255355612,-0.1934462159454507,25.507709154883614,72.35000000000036,-44.29090987259089,-29.771637842264973,-14.519272030325917,6528.5,6686.0,6607.25,6686.0,8.090081925494554,15.795002113382456,15.455321589192756,27.863575548500748,-159.61279322388123,6728.25,7128.5,4.0,100.0,-96.0,6403.966496,6845.51619968,0.0,0.0,35.73764630864059,0.0,0.0642161052543407,0.0659562676145292,-15.869256064546072,38.13526530746213,5.758582502768549,12.03279610933709,-94.24141749723144,-379.7470588235301,-4.577300326950024,-2.1667383260040256,-1.4148564509296544,-0.7518818750743712,-0.9583400750720588,0.9020393426142698,-1.8603794176863289,6611.136717219001,-3.098814229249014,-3.1478430109990185,-0.535540408958135,3.098807787026999,5853.5498046875,1,0.7726340536030136,-0.915334163502692,0.0,1.1857696335581809,-0.9115568813571712,2.334262845662778,1.2526182092683484,-1.1159481532126565,-0.5624261576152207,0.4434691075089034
2022-07-06,6139.0,6257.0,6116.0,6162.0,5853.5498046875,9494595,111869348.36764932,1334194,-0.0842740952166961,-719716450.9143972,-49749.35739755093,-57598.46519120588,-336323.0798718462,6508.015989138425,28.121287882131384,1107.4991097512493,6530.4,6954.474710399027,6106.325289600973,12.987710106548668,0.0656425731525479,0.0,0.0,6467.266666666666,6712.766666666667,6221.766666666666,7.592079085445695,-0.1217243720298703,0.0,1.0,6077.0,6980.0,6528.5,13.827636898199192,0.0941306755260243,235.08201582635,8.062285604756976,-155.29046546844256,-106.40247725222454,-48.88798821621802,6483.666666666667,6654.653846153846,6406.095391170348,6561.385856638791,0.879005690326445,1.0988319856244384,-0.2198262952979933,-0.2191453753876563,25.428351432512937,123.60000000000036,-48.03021292035501,-32.62173789863142,-15.40847502172359,6528.5,6686.0,6607.25,6686.0,4.045040962747277,16.712785873340138,14.790202015417965,26.66446691878323,-143.59393317458893,6811.0,7128.5,12.0,96.0,-84.0,6403.966496,6784.034903705599,0.0,0.0,36.99619720352511,0.069636454638955,0.087428256800659,0.0719534891031134,-17.410831095120432,38.12856351906503,9.413067552602437,11.893786264411688,-90.58693244739756,-423.7529411764699,-7.212769161270893,-2.366732712591809,-1.6052317032620853,-0.7615010093297236,-2.5059466490220577,0.2204421442870042,-2.726388793309062,6570.419316953023,0.538423886441497,0.5369795670882027,0.0,-0.5384157995684262,6022.64013671875,2,5.116796995087782,-0.5809922679195125,3.982306810661427,3.999996185302706,3.0273418557750915,1.9120461414102152,-0.0422865994783165,4.441451847159527,3.9149870710793095,0.2227116381831706
2022-07-07,6260.0,6382.0,6206.0,6340.0,6022.64013671875,11718462,117994908.0494675,13052656,-0.0423565816390677,-318916067.0694834,161454.63457576602,-42757.4815880372,389629.1576637827,6501.72401818684,38.81264796725055,1107.4991097512493,6506.3,6915.885693109535,6096.714306890465,12.59043367534651,0.2969899793893353,0.0,0.0,6430.266666666666,6671.566666666666,6188.966666666666,7.505131980011188,0.3129575908274636,0.0,0.0,6077.0,6980.0,6528.5,13.87885587814887,0.2912513842746401,233.57381424371505,7.7672634952410515,-149.0600348433436,-114.93398877044837,-34.126046072895235,6457.5,6620.0,6395.926869451833,6544.986904295177,0.9196836020687555,1.0343778521448128,-0.1146942500760571,-0.2388306163559005,25.275528840891635,130.69999999999982,-51.32106971980514,-36.08114123522409,-15.23992848458105,6528.5,6686.0,6607.25,6686.0,2.0225204813736384,16.736416378828984,17.624381255878564,24.866334366283187,-82.67977202143268,6834.5,7128.5,8.0,92.0,-84.0,6403.966496,6727.472111409152,0.0,0.0,43.431640722272014,0.4257138071689834,0.1651167539359795,0.1055870386636597,-16.81550193022895,41.87431039495359,29.12513842746401,14.765596160944996,-70.87486157253599,-416.2617647058824,-4.718966035467388,-2.2774688020463767,-1.7396791230189437,-0.537789679027433,-2.1756724385112536,-0.2587807722726473,-1.9168916662386064,6556.475385916558,2.8886725089256826,2.84773682746593,2.8886725089256826,-2.8886801628619168,6072.98681640625,3,6.213361659585658,-0.583514969615635,-1.3824906217401036,-3.541658181283524,-0.8056308127132183,1.1695927224743912,-1.2257028610253968,-0.5211284527485418,0.1164137049226923,0.6696475375139386
2022-07-08,6285.0,6459.0,6245.0,6393.0,6072.98681640625,9341614,121574405.00273854,22394270,-0.0059930208843665,-202627265.77384293,132867.8320470103,-56218.24765673228,416600.347045236,6491.506168379772,40.58995085185809,1116.7573830662045,6491.35,6894.508666036113,6088.191333963888,12.421412064859007,0.3780256902735278,0.0,0.0,6383.1,6626.5,6139.7,7.626388431953128,0.5203368940016435,0.0,0.0,6077.0,6980.0,6528.5,13.910819783250016,0.3499446290143964,231.61643281934352,7.684144615318678,-138.2520332442673,-119.59759766521216,-18.65443557905513,6437.166666666667,6593.923076923077,6395.476581843859,6533.728615088126,0.919547262159682,1.042214744570205,-0.1226674824105231,-0.2516711731338396,25.153684549447544,238.64999999999964,-53.92567649394455,-39.61053732413314,-14.31513916981141,6436.0,6671.5,6553.75,6686.0,1.0112602406868192,16.286475273410353,18.83559329019401,23.22562384981756,-53.385885726798,6861.5,7128.5,4.0,88.0,-84.0,6403.966496,6675.43434249642,0.0,0.0,45.22566927178058,0.5249785951220421,0.3401096189766602,0.1975515432377662,-15.794626642510522,43.24703956798295,34.99446290143965,24.51088962716869,-65.00553709856035,-390.21176470588216,-3.6763598011149616,-2.115974528311543,-1.8149382040774635,-0.3010363242340794,-3.553675287505546,-0.9177596753192272,-2.635915612186319,6540.599775705365,0.8359621451104138,0.8324873335453731,3.748782862706923,-0.8359569647960114,5960.8935546875,4,-4.499995708465576,-0.0234438327408099,-6.818169311514197,-5.231393156091258,-1.4985039747381848,-2.859969747879873,-1.252610110565925,-1.5272519729656435,-1.981351387326456,0.2247135387254957
2022-07-11,6310.0,6353.0,6234.0,6275.0,5960.8935546875,4313399,120233264.13719232,18080871,0.0033277525675449,-246392096.663294,-161392.44247981696,-86661.56670693457,-1523.016594796849,6472.881941184259,35.487842277853346,1096.1446236102663,6476.95,6889.311722277927,6064.588277722073,12.733206903802769,0.2551300362162518,0.0,0.0,6333.1,6556.5,6109.7,7.05499676303864,0.3699641897940915,0.0,0.0,6077.0,6980.0,6528.5,13.941747273022026,0.2192691029900332,224.3547895374092,7.751512859499421,-137.62180939035625,-123.20244001024098,-14.41936938011527,6399.25,6569.7307692307695,6376.94172309865,6514.563532489006,0.8507829290758366,1.105004605465152,-0.2542216763893152,-0.2623313710293949,24.92339693120512,406.0500000000002,-57.64944274148204,-43.38379365037392,-14.265649091108124,6347.0,6671.5,6509.25,6686.0,0.5056301203434096,15.923746790732835,17.891045477440354,22.407858013602205,-77.60282666117826,6861.5,7128.5,4.0,84.0,-80.0,6403.966496,6627.559595096706,0.0,0.0,42.02969806084487,0.3481433911089751,0.4329452644666669,0.3127238791264355,-15.856307230365546,44.65745462181503,21.92691029900332,28.682170542635657,-78.07308970099668,-382.9176470588236,-6.760772659732541,-2.112525401034432,-1.8744556434688573,-0.2380697575655748,-8.412359640736096,-2.416679668402601,-5.995679972333495,6517.00620014077,-1.84576880963554,-1.8630156766741728,1.833820188250579,1.8457682374005628,6011.240234375,0,5.023918860108182,1.66383262842524,2.5531742257422536,4.397705893588721,-1.5748052917274151,2.4928150407541523,1.93814350530802,-2.056307399954761,-1.3714199640652538,1.1261304074433838
2022-07-12,6210.0,6350.0,6234.0,6328.0,6011.240234375,6023101,123971740.61995097,24103972,-0.0156428088322983,-165589746.71139485,-2888.877340758523,-65700.10245354577,-28742.966524541604,6459.237336973734,39.95750576795204,1096.1446236102663,6467.35,6884.17143658888,6050.528563411121,12.890022546758091,0.3328420904399833,0.0,0.0,6301.966666666667,6502.466666666667,6101.466666666667,6.363093002713438,0.5649210307564411,0.0,0.0,6077.0,6980.0,6528.5,13.96244211307568,0.2779623477297896,213.51931058366827,7.741119734004444,-131.33178432657496,-124.82830887350778,-6.503475453067182,6353.0,6535.038461538462,6369.41222723732,6500.744011563895,0.8901825047199496,1.0730018879798615,-0.1828193832599118,-0.2690524979817704,24.688896260903107,253.64999999999964,-60.23182776535329,-47.185579988993645,-13.046247776359644,6276.0,6658.5,6467.25,6686.0,0.2528150601717048,15.586927485389428,17.212867900294686,21.55846623960829,-64.41521041952987,6861.5,7128.5,4.0,80.0,-76.0,6403.966496,6583.51482748897,0.0,0.0,43.94574006179543,0.4541592641482372,0.4424270834597514,0.4051606556343595,-15.355028948377258,47.69410123332717,27.79623477297896,28.239202657807308,-72.20376522702104,-354.0617647058816,-8.063344471887259,-2.0202577442359595,-1.9036160636222776,-0.1166416806136816,-11.13115142566441,-4.159574019854963,-6.971577405809446,6508.1630247391695,0.8446215139442215,0.8410745447505974,2.693930542031797,-0.8446163184361666,5949.49462890625,1,5.037784540110678,0.1072428608461706,2.183412991198267,4.799995422363281,1.380814926713498,1.1799333962041771,-1.1353985624157588,1.406359488879744,2.1420385981305685,3.416858768324147
2022-07-13,6275.0,6339.0,6164.0,6263.0,5949.49462890625,11692292,125508441.85423666,12411680,-0.0021922751345191,-250505351.4669099,-60616.85766999319,-80031.86286953576,-69228.56975929407,6427.463447002536,32.40374032408647,1096.1446236102663,6456.2,6882.257554797491,6030.1424452025085,13.198400136225374,0.2732700690029668,0.0,0.0,6277.533333333333,6473.233333333333,6081.833333333333,6.234933041640554,0.4628683358882655,0.0,0.0,6077.0,6980.0,6528.5,13.986555558997557,0.2059800664451827,209.66737952530147,7.893314617127058,-130.09222868598772,-125.88109283600376,-4.211135849983947,6314.833333333333,6505.153846153846,6353.041115354656,6483.133344040643,0.8472089314194577,1.103987240829346,-0.2567783094098883,-0.2742408022792784,24.60659943656004,144.80000000000018,-62.26765477548901,-50.40463289910368,-11.863021876385332,6268.0,6531.0,6399.5,6686.0,0.1264075300858524,15.653057311106696,16.214315047402184,22.62829645354012,-74.96573208722755,6861.5,7128.5,48.0,76.0,-28.0,6403.966496,6542.993641289852,0.0,0.0,42.10758572030444,0.3524529668972383,0.3849185407181502,0.4200969628815228,-15.448793815455202,47.89151968949289,20.59800664451827,23.44038390550018,-79.40199335548172,-328.23823529411766,-6.81446213361107,-2.006625836341461,-1.9242180181661144,-0.0824078181753469,-8.616719156778855,-5.051003047239742,-3.565716109539113,6498.8006511845,-1.0271807838179492,-1.0324926922077535,1.6390782213566937,1.0271691541399548,5802.25341796875,2,-1.591510426607357,-2.2246043656447227,-5.357139841145568,-1.2605029389596325,-0.5649718227779772,-1.1940220612630554,0.3742173292947939,-0.3566115740390785,-0.1151949280488651,-4.2452904455773535
2022-07-14,6230.0,6300.0,6015.0,6108.0,5802.25341796875,11211485,121613926.0121314,1200195,-0.1158736571620248,-462973183.4002085,-238951.39671506497,-113376.8687556323,-397568.67180588015,6368.814022694452,23.477605423739803,1069.016663102588,6428.75,6869.99318691626,5987.50681308374,13.727184504491856,0.1365382973484047,0.0,0.0,6262.233333333333,6455.9333333333325,6068.533333333333,6.186291365700198,0.1018757528824656,0.0,0.0,6015.0,6980.0,6497.5,15.010694147384797,0.0963730569948186,217.2006415727713,8.239603712875683,-140.00320670335168,-128.70551560947337,-11.297691093878312,6273.75,6473.653846153846,6315.34248222317,6455.345688926522,0.751781840718934,1.1589711806631546,-0.4071893399442207,-0.2822247044930309,24.64384533580276,59.25,-65.28559005635499,-53.624254891283385,-11.661335165071606,6237.0,6497.5,6367.25,6655.0,0.0632037650429262,16.432746366433506,14.716951756193442,25.3666435908522,-105.2776803039985,6861.5,7128.5,44.0,100.0,-56.0,6403.966496,6505.714149986664,0.0,0.0,38.02328380704973,0.1739019312521869,0.3268380540992208,0.3847278927590407,-16.72823180981658,48.25898251908514,9.637305699481866,19.343849038993028,-90.36269430051811,-341.18529411764666,-7.468565368883502,-2.1687948786927507,-1.973133390271442,-0.1956614884213086,-6.943296569507554,-5.429461751693304,-1.5138348178142502,6490.328278723181,-2.4748523072010253,-2.505991618689052,-0.8763388510223957,2.4748524054818546,5927.6455078125,3,-6.005222549741717,0.2333753091600101,-3.8135652996176495,-2.697087821035282,0.830478277711876,-2.1632273835596862,-0.2504207139232761,1.7630263189742692,0.0,0.2262495183081796
2022-07-15,6171.0,6255.0,6055.0,6240.0,5927.6455078125,11491316,131381544.6121314,12691511,0.0081307320505906,-180140769.77160734,-4351.11174385945,-114484.8616749986,-29128.84254173716,6304.214787406712,32.47110340171834,1069.016663102588,6419.6,6868.464522991088,5970.735477008912,13.98418976232438,0.2999396356798215,0.0,0.0,6254.133333333333,6443.433333333333,6064.833333333334,6.053596554811742,0.4626694840640948,0.0,0.0,6015.0,6980.0,6497.5,15.032089226743098,0.233160621761658,215.4805774154942,8.330407239945572,-135.64282530153287,-130.09297754788528,-5.549847753647583,6253.083333333333,6451.269230769231,6303.751331111913,6439.394156413446,0.7734877734877735,1.2017374517374515,-0.4282496782496782,-0.2873751983415039,24.67227866795938,-182.6000000000004,-66.82711874069942,-56.647722565119366,-10.179396175580052,6237.0,6497.5,6367.25,6655.0,0.0316018825214631,17.156743346379827,13.756849728109286,23.71177875465976,-81.38666850422659,6886.5,7128.5,40.0,96.0,-56.0,6403.966496,6456.642734987998,0.0,0.0,43.086213463989175,0.7487715739230062,0.4250421573574771,0.378932917391616,-16.33200375162178,54.716045546161375,28.846153846153847,19.69382206338466,-71.15384615384616,-362.6735294117652,-3.822441430332922,-2.106453216044193,-1.999797355425992,-0.1066558606182006,-5.341661479919504,-5.4119016973385445,0.0702402174190401,6489.231136421927,2.16110019646365,2.1380795024951382,1.265822784810133,-2.1610929549445217,6023.58984375,4,0.7389096895073664,1.7602231988247468,2.857143739537463,1.4141353034639792,1.6748786192722918,2.213679554303525,1.0407997709255312,2.5041775288917307,0.5753587214874756,0.0
2022-07-18,6332.0,6414.0,6332.0,6341.0,6023.58984375,12729152,121446596.70969236,25420663,-0.0557500835905415,29257104.767193675,140433.5496975761,-68568.54200682862,454371.6013702081,6279.845679136593,41.79839874064045,1069.016663102588,6404.6,6842.791008579612,5966.408991420389,13.68363390624275,0.4274289079936183,0.0,0.0,6257.633333333333,6437.033333333334,6078.233333333334,5.733797122447787,0.73234856930509,0.0,0.0,6015.0,6980.0,6497.5,15.067295381444588,0.3378238341968912,211.3325196739448,8.280300441595665,-122.62380482658592,-128.5991430036254,5.975338177039504,6261.75,6437.769230769231,6309.481895556234,6432.10570038282,0.8951310861423221,1.1174668028600614,-0.2223357167177393,-0.2868887027859069,24.61354672513008,-167.60000000000036,-67.67010570518393,-59.24541099096304,-8.424694714220891,6237.0,6497.5,6367.25,6655.0,50.01580094126073,16.656193142664513,18.22806112809774,22.34593213449988,-16.66636626352576,6899.25,7128.5,36.0,92.0,-56.0,6015.0,6456.642734987998,1.0,0.0,46.67568677509993,1.0,0.640891168391731,0.464257126616143,-14.922901552717589,53.01170989393967,54.15282392026578,30.87876115530049,-45.84717607973422,-326.7588235294116,1.6674683341350007,-1.9064332978745624,-1.9811245439157064,0.0746912460411441,-3.1020493987612925,-4.949931237623094,1.8478818388618008,6488.432446110701,1.618589743589749,1.6056302336558304,2.904901006166827,-1.6185909871136488,6060.6376953125,0,-0.7444102086688957,-3.1787539807928056,-2.5210122326690083,-3.790982345104638,1.6748786192722918,-2.1653664796281333,-1.766932226702636,2.5041775288917307,0.5753587214874756,-2.040819857186719
2022-07-19,6375.0,6402.0,6253.0,6380.0,6060.6376953125,8392760,127360957.78351788,33813423,0.0003853987978964,71837181.22902316,-80777.95623847221,-55477.85137244999,257651.9948936308,6268.379461756176,42.314573404915485,1075.5915960565385,6390.9,6813.91484607519,5967.885153924809,13.238036773386868,0.4871162914243651,0.0,0.0,6273.166666666667,6438.866666666667,6107.466666666667,5.282818353303749,0.822369744518205,0.0,0.0,6015.0,6980.0,6497.5,15.099594736265628,0.3782383419689119,205.09926770655028,8.137194356094406,-107.91518417155204,-124.46235123721074,16.547167065658712,6273.666666666667,6430.7307692307695,6320.330834701429,6428.246018872981,0.8843870066363954,1.0625218302479915,-0.1781348236115961,-0.2809204285513074,24.5547648233458,-65.89999999999964,-64.99942161009406,-61.13087862315626,-3.868542986937797,6237.0,6497.5,6367.25,6655.0,75.00790047063036,16.607979035654953,17.308623983304656,23.89316201230366,-18.47789963442993,6860.0,7128.5,32.0,88.0,-56.0,6022.98,6456.642734987998,0.0,0.0,48.03845873490191,1.0,0.9162571913076688,0.6607301723522923,-13.36547887178668,54.6733824505643,79.34782608695652,54.11560128445871,-20.65217391304348,-295.32058823529405,2.2927689594356258,-1.678765620586376,-1.9206527592498408,0.2418871386634644,-4.592129359230301,-4.878370861944536,0.2862415027142342,6482.817528991964,0.6150449455921692,0.6131612638803574,3.537812398571893,-0.615046052661441,6071.0869140625,1,1.600986653609624,3.288517585486929,3.2786968279168747,3.257649752990829,-1.8787540429145368,0.9633912466071308,-0.1240118283517688,-2.3544512764944017,-2.546280111763906,0.2222273084852446
2022-07-20,6450.0,6538.0,6351.0,6391.0,6071.0869140625,13707908,119517395.45196706,47521331,-0.0559691116029557,83115725.05344842,159608.5996491952,-19567.85702535032,75253.5703136131,6280.974425035542,53.08310025196845,1075.5915960565385,6378.6,6786.304991384724,5970.895008615277,12.783525895485628,0.5152070740633864,0.0,0.0,6298.0,6468.3,6127.7,5.408066052715153,0.7730475631238987,0.0,0.0,6015.0,6980.0,6497.5,15.128711629511177,0.3896373056994818,203.28934093589527,7.740937086173702,-94.28404053388658,-118.42668909654591,24.14264856265933,6279.166666666667,6425.769230769231,6331.203013978133,6425.487054512019,1.001464128843338,0.9685212298682284,0.0329428989751097,-0.2706366818517189,24.50691999265709,-249.6000000000004,-61.92205268421236,-62.30876561920151,0.3867129349891485,6276.5,6497.5,6387.0,6655.0,87.50395023531519,15.673365928221925,20.84562626645022,22.368221031163564,18.94069740766249,6812.25,7128.5,28.000000000000004,84.0,-56.0,6030.800399999999,6456.642734987998,0.0,0.0,48.43871159195193,1.0,1.0,0.8523827865664666,-11.973053132570772,54.3876264700395,71.89292543021033,68.46452514581087,-28.10707456978968,-236.0294117647063,1.0434782608695654,-1.467344650047652,-1.8299911374094031,0.362646487361751,-1.704104450930245,-4.2435175797416775,2.5394131288114323,6478.498574403886,0.172413793103443,0.172265331144672,3.716325868224613,-0.1724112094356371,6246.82666015625,2,-5.381731132585557,-3.901442797319192,-5.084753732823543,-0.918368886084096,-1.3031731318399125,-3.599219326933224,-1.651536491528688,-1.408071804636819,-3.9503370717389146,-2.67261399807056
