Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_688041.SS_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent
2023-04-11,175500.0,179825.0,175476.0,176471.0,173382.765625,261173,-3779460.130072896,-2383728,-0.072857510127625,252395484.25925696,4693309224.154104,2625213067.4136214,2994.986248627427,166733.7308298023,72.33209364671015,1163.5548458986727,166711.8,179568.83357077517,153854.7664292248,15.424263394403011,0.8795276704489311,0.0,0.0,171789.75,176884.7,166694.8,5.9316111700494485,0.9594009754757152,0.0,0.0,155016.0,179825.0,167420.5,14.88137012497016,0.8648071264460478,5421.50645030655,6.336673768414462,623.6759004439518,-1270.9989386558923,1894.674839099844,170394.25,168801.65384615384,171597.63673495705,170973.9608345131,1.1969273831864882,0.804841120900792,0.3920862622856962,-0.1299683186243305,25.674374260389843,-3524.7999999999884,-20.255666215041312,-58.55712983946913,38.30146362442781,172170.0,168361.0,170265.5,170660.5,99.81912254542942,21.163405337351627,25.43188625167228,13.947754416617627,126.34916333031624,178516.25,184500.0,12.0,52.0,-40.0,165155.2881070287,167045.45931972674,0.0,0.0,58.11076783719098,0.9393432837604816,0.8970544602070136,0.9208613068899276,3.02551663348928,51.48960968532367,86.48071264460478,83.14706683007725,-13.51928735539522,3634.330882352952,13.679172356927516,0.3647782957122998,-0.7489530795605851,1.1137313752728848,-9.923979759798442,-3.928254175167348,-5.995725584631094,170249.69845501415,0.5664560027810017,0.5648576738117583,-7.361386710342588,-0.566458528072431,177164.40625,1,-0.7246376811594217,-1.1415409481328709,1.6195513238777863,0.1871915851925791,-1.6042761103184802,-1.8251034717255408,0.3632457303969687,0.1923037084049781,1.9636369088085808,-0.927427675356114
2023-04-12,179999.0,181654.0,175793.0,180320.0,177164.40625,214082,-3662830.915604376,-2169646,-0.0290673946122251,334053503.3650774,2937590736.259938,3512502407.3465004,6148.761743036115,167864.05366843918,77.41017124134328,1188.9330814266857,167284.15,181429.6594821657,153138.64051783428,16.911954279189885,0.9607769701202796,0.0,0.0,173278.21666666667,178473.96666666667,168082.46666666667,5.99700308550036,1.1776483985308497,1.0,0.0,155016.0,181654.0,168335.0,15.923803898934835,0.9499211652526466,5465.455805275895,5.601062283274176,1273.278743776289,-762.1434021694561,2035.422145945745,171822.0,169038.96153846153,172939.5387757329,171666.2600319566,1.2440783921482823,0.7385303035038915,0.505548088644391,-0.0862458467744688,25.630565053602343,-5703.149999999994,-7.74637844788537,-49.86245494204111,42.11607649415574,174774.5,168361.0,171567.75,170223.0,99.90956127271473,22.04707841211521,25.874485414022256,12.878678426662196,133.88482106167723,178297.5,184500.0,100.0,48.0,52.0,166915.65353418526,167045.45931972674,0.0,0.0,62.44040595100165,1.0,0.9487983653644312,0.9210420637305436,6.604137432117248,54.40305930267153,94.99211652526466,88.97784195117389,-5.0078834747353405,5146.236764705885,10.498998081955058,0.7417175300139127,-0.4508189576456856,1.1925364876595983,-10.097150716103451,-5.162033483354569,-4.935117232748882,171914.86714896667,2.181094910778536,2.1576493366824323,-5.340850630466054,-2.181093727146504,174700.296875,2,0.5275808649954854,-1.3544013616174908,-0.808138615501619,-0.1875426492506307,-8.802629255702414,-0.0373435675866744,1.2223872093283037,-1.92678001946932,-2.373892541776528,-0.6392302356571236
2023-04-13,178539.0,180291.0,176825.0,177812.0,174700.296875,265519,-3777128.188541479,-2435165,-0.0181629316441585,191199909.7414949,-216038400.2651412,3263637643.2331376,976.3322058281432,169936.9966317146,80.77062785192075,1188.9330814266857,167913.9,182740.28194435983,153087.51805564016,17.659505192077408,0.8338002500254414,0.0,0.0,174306.88333333333,179237.8333333333,169375.93333333332,5.65778000926144,0.855420017102859,0.0,0.0,155016.0,181654.0,168335.0,15.864082723348098,0.8557699526991516,5268.410224748305,4.347254124857684,1567.6481652614602,-296.18508868327285,1863.833253944733,173174.58333333334,169214.38461538462,173689.14819485092,172121.50002958946,1.296303855338082,0.7914838323434769,0.504820022994605,-0.0448964012599557,25.53318710845612,-2821.899999999994,2.874085955359796,-40.38484828256406,43.25893423792385,174774.5,168361.0,171567.75,170223.0,99.95478063635736,22.867631981538533,24.660625648283293,12.274495992582034,108.23733405016876,178297.5,184500.0,96.0,44.0,52.0,168979.0220393993,167045.45931972674,0.0,0.0,58.21790210137178,0.8249521687593943,0.9214318175066252,0.9224282143593566,8.260852578450697,56.34450038608203,85.54987212276215,89.00756709754388,-14.450127877237852,5947.8602941176505,10.04511669070002,0.9107799809971244,-0.1784991699171235,1.089279150914248,-8.42979584714674,-5.815585956113003,-2.614209891033737,172359.4647609435,-1.3908606921029243,-1.4006237925560328,-6.657427530525895,1.3908602902565264,174885.0,3,0.1832158318254784,2.0044536942976663,-0.1484538698388888,0.0985198558993687,7.824399523567891,1.8290510253345784,0.2171187484806864,-0.945187755554656,-0.3623162645387054,0.3175888428035875
2023-04-14,178950.0,179664.0,176180.0,178000.0,174885.0,152896,-3770282.09898924,-2282269,-0.0147176140768088,167991986.63556707,-1449236082.0426955,3251440314.160201,-3531.342999921994,172093.3269835753,73.22370775476182,1190.190136177255,168650.15,183937.24747826703,153363.05252173293,18.12876831507955,0.8058085425729848,0.0,0.0,175017.78333333333,179825.13333333333,170210.43333333332,5.493556035781895,0.8101726176237086,0.0,0.0,155016.0,181654.0,168335.0,15.794827339317516,0.8628275396050754,5089.969202273474,3.664296649056181,1795.411693031725,122.13426765972676,1673.2774253719983,174250.25,169249.03846153847,174352.35616487384,172556.94447184211,1.3061640901268543,0.7602474640022655,0.5459166261245888,-0.0066310249536773,25.41819340769862,273.8500000000058,13.922002472468163,-30.36490665970461,44.28690913217277,174774.5,168361.0,171567.75,169514.5,99.97739031817868,23.394722804503623,23.47819118376295,12.573631243191247,94.07660675487612,177552.75,184500.0,92.0,40.0,52.0,170753.5189538834,167045.45931972674,0.0,0.0,58.44475544211706,0.834356585361792,0.8864362513737287,0.9188888114149284,9.64559435753008,52.79432522820729,83.9582052858021,88.16673131127631,-16.04179471419791,6535.236764705885,7.818670801734791,1.0404748986064138,0.0652956437875839,0.97517925481883,-10.79373228645952,-6.811215222182307,-3.982517064277213,172699.91001797107,0.1057296470429403,0.1056737926178996,-6.558736758113115,-0.1057257075711533,171838.265625,4,0.0,1.1363632610884622,0.0296398772131141,0.2465463958861562,-1.0758302818794334,0.0,-0.0652807363396732,0.3745332089321351,0.4693179104683764,0.3584171360069064
2023-04-17,177002.0,178631.0,173201.0,174899.0,171838.265625,200858,-3845520.6205362016,-2483127,0.0041257299821693,55013037.401914656,-5423025221.798485,2637300298.6969523,-3337.5607786325013,173692.5942420921,64.84865843868008,1190.190136177255,169481.3,184219.58808376463,154743.01191623535,17.392229212030635,0.6837967872933637,0.0,0.0,175478.45,180460.1,170496.8,5.677791204561025,0.4418415585197679,0.0,0.0,155016.0,181654.0,168335.0,15.717368228825244,0.7464148960132142,5123.972282046127,2.700309159465041,1706.0251499112346,438.9124441100284,1267.1127058012062,174748.16666666666,169090.38461538462,174436.45521643173,172730.4300665205,1.2064791072266965,0.7873379320307703,0.4191411751959262,0.0243567905728243,25.34788272824151,1379.7000000000116,21.373690632433995,-20.043163435538705,41.41685406797269,174774.5,168335.0,171554.75,169514.5,99.98869515908932,22.86911252174952,21.72944049099086,15.723431030812083,64.55589484384744,177479.25,184500.0,88.0,36.0,52.0,172279.58630033972,167045.45931972674,0.0,0.0,53.30382301429714,0.4976225541705242,0.7189771027639035,0.8422817238814191,9.291577304021082,46.76448313673825,66.34280019930245,78.61695920262225,-33.65719980069756,6872.595588235301,3.537093604224385,0.9876807168570266,0.2497726584014725,0.7379080584555542,-10.977764870529274,-7.644525151851701,-3.3332397186775733,172752.28098624176,-1.7421348314606733,-1.7574885836761922,-8.186609552006885,1.7421359035937911,164077.5,0,0.0,-0.2298961152823153,-4.389081394136937,-0.1186329010282634,-4.010896844591656,-1.977189321014436,-5.751249813348721,-2.443604212898066,-4.0261157339229925,-0.839322599949412
2023-04-18,174600.0,174664.0,160995.0,167000.0,164077.5,801624,-3942813.342461727,-3284751,-0.0484968518040541,-857421393.0840731,-13788804788.77878,1025841428.9936526,-39703.12901460567,172674.19620440708,49.12923486392718,1190.190136177255,169858.35,183922.1524484859,155794.54755151412,16.559447855799718,0.3983791897507869,0.0,0.0,175295.81666666665,181293.26666666663,169298.36666666664,6.842661866146468,-0.1916119906515798,0.0,1.0,155016.0,181654.0,168335.0,15.68247895967434,0.449883624896764,6001.975053841514,2.6197955551202066,986.431417837768,548.4162388555764,438.0151789821917,174426.41666666666,168745.23076923078,173292.38518313452,172305.95376529676,0.9891018966277204,0.8915172382953986,0.0975846583323218,0.0400167257817721,25.52437720043517,1045.6499999999942,25.78167620803149,-10.101190751582774,35.88286695961426,171324.5,168335.0,169829.75,169514.5,82.70698185940307,22.78367918283156,18.02683556268946,28.00287602635781,-26.11596840790916,177430.25,184500.0,84.0,32.0,52.0,172279.58630033972,181654.0,0.0,1.0,42.94204846769702,0.0,0.4439930465107721,0.6831354668828014,5.390041953710926,47.61848830063643,29.06723461929425,59.78941336813295,-70.93276538070575,5197.219117647037,-2.25973159468808,0.5724882955474752,0.314315785830673,0.2581725097168021,7.124554235174663,-4.690709274446428,11.81526350962109,172697.88928776095,-4.516320848032295,-4.621485203856857,-12.333196846094886,4.516319806169477,160007.984375,1,-0.6665972348291689,0.4587153924942697,-5.113637988011533,0.1086141015464932,-3.082491946049217,0.4847064382915533,-0.8841355122543462,-2.385316517973905,-5.613669955454256,0.5152589063171149
2023-04-19,167000.0,166502.0,161720.0,162858.0,160007.984375,554285,-4233285.573745708,-3839036,-0.0258311262881116,-1062910975.5006342,-3208072922.774385,261959867.73577,-49951.5074635729,171714.88142355287,38.42776220239809,1160.670570045242,170001.5,183714.7205189021,156288.27948109788,16.13305825995902,0.2395396657497961,0.0,0.0,174507.78333333335,180357.4333333333,168658.13333333336,6.70417088368646,-0.4957675530444869,0.0,1.0,155016.0,181654.0,168335.0,15.669273506410237,0.2943914708311435,5929.777548457362,3.523535177363359,80.98981672225636,454.9309544289124,-373.941137706656,173755.91666666666,168274.03846153847,171687.09515496,171606.10533823774,0.9540655892247196,1.043454959870345,-0.0893893706456256,0.0399116169608969,25.60714811390926,-1232.5,24.13626237572835,-1.5339482702253615,25.67021064595372,171324.5,168335.0,169829.75,169514.5,41.353490929701536,22.70434822526488,16.852475225019298,26.17862535120809,-72.62180456288849,176760.25,183830.0,80.0,28.000000000000004,52.0,172279.58630033972,181240.82,0.0,0.0,38.69441768267437,0.0,0.1658741847235081,0.4429481113327278,0.6411192348375719,43.56147578018116,9.01786146473692,34.80929876111122,-90.98213853526308,2557.836764705862,-4.7079061929504284,0.0471951837393107,0.2608916654124005,-0.2136964816730898,12.40998096423927,-1.2705712267092886,13.68055219094856,172108.62297378635,-2.480239520958083,-2.511515693948141,-14.507543544678567,2.4802399018756347,160700.65625,2,0.0,1.6129136660458556,0.7297273350453537,-0.2273611134127691,-9.624708166316026,1.9108285314038933,1.752774126011019,-1.971329215761159,0.1320558511179541,1.792830352025092
2023-04-20,163311.0,165500.0,161951.0,163563.0,160700.65625,469672,-4276295.830155964,-3369364,-0.0403498632006966,-863763870.429115,-291296798.6169071,-227222887.68455657,-11714.420961240765,170824.86501520712,30.524328377788606,1165.6950254105411,170220.95,183362.6275561584,157079.27244384162,15.440728718948392,0.246685688659284,0.0,0.0,173302.21666666667,178710.96666666667,167893.46666666667,6.241985941130008,-0.4003204683768592,0.0,1.0,155016.0,181654.0,168335.0,15.649072573029349,0.3208574217283579,5691.699793611626,4.261853693887645,-573.0853957383079,249.3276843954684,-822.4130801337762,173322.08333333334,168069.8076923077,170437.23436188925,171010.31975762756,0.904557106424268,1.090814326268103,-0.186257219843835,0.0299931551787175,25.478098943508385,2450.0499999999884,20.151927390653675,5.40142905579446,14.750498334859216,171324.5,168335.0,169829.75,169514.5,20.676745464850768,22.63068376466725,16.09356417845885,24.99973336664643,-79.49008823000933,175429.75,182499.5,76.0,24.0,52.0,172279.58630033972,180835.9036,0.0,0.0,39.78616959861959,0.0459762678061039,0.0153254226020346,0.2083975512787715,-2.7130796086370625,44.82452592274286,12.4304177356116,16.838504606547605,-87.5695822643884,-87.94264705883688,-3.084689723823688,-0.3351174341703706,0.1416898454958463,-0.4768072796662169,14.05351364975616,1.7942457485838017,12.25926790117236,171069.55480347815,0.432892458460743,0.4319581743841283,-14.137453148130652,-0.432898319234269,160638.75,3,0.1823366771364618,-1.873535662208212,-0.6806430085325132,0.2169865448871775,-7.45443887181581,0.1909897226710342,1.8774051169254449,-1.933219102783312,-1.7851244391590058,0.3245461758602346
2023-04-21,163300.0,165143.0,161700.0,163500.0,160638.75,303119,-4262473.674187332,-3672483,0.0350858264698484,-743097102.7963843,-345300690.4878942,-290988088.6484519,1916.421508168649,170288.21419252182,26.445656393678647,1165.2460315268336,170634.15,182302.2792635125,158966.02073648747,13.676194669721776,0.194289039875945,0.0,0.0,172175.96666666665,177466.26666666666,166885.66666666666,6.145224681958132,-0.3199881544209832,0.0,1.0,155066.0,181654.0,168360.0,15.581875023258826,0.3172107717767414,5466.829814250463,4.937441199347286,-1084.0322385978943,-17.344300203204142,-1066.6879383946905,172557.83333333334,168003.76923076922,169369.9675369832,170453.9997755811,0.8918463855619791,1.0913162723703165,-0.1994698868083371,0.0138070365766391,25.32240852322232,6588.850000000006,17.585973652222712,10.869286002663504,6.7166876495592085,171324.5,168335.0,169829.75,169387.0,10.338372732425384,22.608591817135835,15.370414077349798,24.203969046561355,-89.79267151258675,173148.5,180282.0,72.0,20.0,52.0,172279.58630033972,180439.08552800005,0.0,0.0,39.71810073042264,0.0431097259958502,0.0296953312673181,0.0702983128642869,-5.375631707284889,42.25884885730494,12.12546589863982,11.19124836632946,-87.87453410136018,-2584.807352941163,-5.3112566673037165,-0.6359676159111115,-0.0138416467855452,-0.6221259691255663,11.465745563280118,3.728545711523065,7.737199851757053,170371.4319810433,-0.0385172685754109,-0.0385246883805479,-14.170525055907268,0.0385227113843882,158407.5,4,-0.0836438650639621,4.367814632937282,2.7852921419416248,-0.0296562339184589,6.073995973184395,5.357827348554153,2.241008052247679,1.2068968137289318,3.929851712393699,1.546592246132306
2023-04-24,164100.0,166148.0,160274.0,161229.0,158407.5,357473,-4503710.135201973,-4029956,-0.1039225888728365,-752914828.5397581,-345893815.7567145,-162340675.91128972,-5082.020333645028,169696.13677152584,25.67117102415837,1165.2460315268336,170536.25,182482.2226916663,158590.2773083337,14.009892549726295,0.1104440282835703,0.0,0.0,170926.3,176317.0,165535.6,6.307630832703917,-0.3994471960969826,0.0,1.0,158876.0,181654.0,170265.0,13.356691026101489,0.1033014312055492,5507.5468328254165,5.680962276270012,-1653.1554660394322,-344.5065333704498,-1308.6489326689823,171225.0,167925.07692307694,168117.51099283193,169770.66645887136,0.8926190764755787,1.05779203796669,-0.1651729614911111,-0.0085044290442225,25.099002300798947,3034.75,11.401916601985487,14.38679520455537,-2.984878602569882,170964.0,168335.0,169649.5,169387.0,5.169186366212692,22.85553055938768,14.198239456117658,24.20949829349027,-104.89195526952138,171745.5,178879.0,68.0,16.0,52.0,172279.58630033972,180050.20381744002,0.0,0.0,37.24444543671496,0.0,0.0296953312673181,0.0249053617122235,-8.379406074759013,40.60793139104006,4.466791393826005,9.674225009359157,-95.533208606174,-4749.336764705862,-9.024787978986923,-0.9737580116291324,-0.2058249197542627,-0.7679330918748697,10.52099232355231,5.087035033928914,5.433957289623396,168922.60153395936,-1.3889908256880743,-1.3987275700563018,-15.362688588616969,1.3889861568270447,156154.625,0,-0.0509153998159632,1.9230762513565764,-0.8623003497240944,-0.5434770829146771,2.319734999110466,0.7278583829302363,1.8814926406303696,-1.919723631305942,-1.6565264254384855,-0.6200888360432941
2023-04-26,158832.0,162496.0,156883.0,162000.0,159165.0,309445,-4575366.149989074,-4046923,-0.129157502798694,-509361913.5394142,-1593504661.5715232,-1599171072.0699856,1323.3087918484662,167915.1622478686,20.901840663365007,1170.818259167687,170249.4,182973.25682723743,157525.54317276253,14.947314736189927,0.1758294237349157,0.0,0.0,167323.36666666664,172580.76666666666,162065.96666666665,6.284119313082604,-0.006273696757584,0.0,1.0,156883.0,181654.0,169268.5,14.54983101262031,0.2065722013644988,5316.172934588587,7.049216813674136,-2470.813950792392,-1076.7474087860437,-1394.0665420063478,168882.33333333334,168048.1923076923,165981.12917238264,168451.94312317503,0.7962994653870639,1.2149404122201155,-0.4186409468330516,-0.0637420155756385,24.86994118015777,6221.600000000006,-4.108947547946322,14.951291681299576,-19.06023922924589,168273.5,168335.0,168304.25,169387.0,1.292296591553173,24.12971685425341,12.563127416233474,25.81199349268769,-121.70770147610952,169180.0,176313.5,60.0,8.0,52.0,172279.58630033972,178039.7663248579,0.0,0.0,40.32848743552181,0.197628691348386,0.065876230449462,0.0366471567940211,-12.833380000206423,41.82081143434353,20.65722013644988,8.374670510091976,-79.34277986355012,-6184.098529411771,-7.680208802293179,-1.4667767583931572,-0.6393843668117157,-0.8273923915814415,7.254515182892416,6.140967255381994,1.1135479275104228,165710.88573811657,1.927820003020076,1.90947297666213,-14.95795143154115,-1.9278167393376864,156499.484375,2,0.604901462873201,-0.2487621533080499,2.033072777674548,-0.0491350438415878,6.3392410887032185,-0.526956595785208,2.6737374306333948,1.689187205207574,1.966665977320148,-0.2465038058082029
2023-04-28,164052.0,165000.0,158294.0,159287.0,156499.484375,558063,-4968157.286284928,-4604986,-0.208942434822893,-652885200.0337837,2352242488.75127,-1492918949.754532,-3380.290224987836,166891.13608966753,30.279356305620283,1170.818259167687,169767.55,183356.19675344965,156178.90324655033,16.00853255342339,0.114363733557966,0.0,0.0,165578.46666666667,171159.86666666667,159997.06666666668,6.74169789388877,-0.0636100858804852,0.0,1.0,156883.0,181654.0,169268.5,14.59112769195291,0.0970489685519357,5455.155641129728,7.688066108106122,-2821.795301522041,-1425.7569873332432,-1396.0383141887978,167450.33333333334,168020.96153846153,164951.26314586223,167773.05844738428,0.7945475360080935,1.1574971379888714,-0.3629496019807779,-0.0921481780869341,24.89665297861282,10552.450000000012,-14.690903425053426,11.772079914908288,-26.46298333996172,167757.0,168335.0,168046.0,169387.0,0.6461482957765865,24.04962388641076,14.73782128997096,23.546418080475444,-104.67432956815136,169180.0,176313.5,56.00000000000001,4.0,52.00000000000001,172279.58630033972,176347.22501886927,0.0,0.0,37.34973435832587,0.0895392009214689,0.0957226307566183,0.0586562566237878,-14.756530598334828,38.07768590175617,9.704896855193573,10.120705663881166,-90.29510314480645,-6075.88676470588,-9.737577278986349,-1.6819120588464396,-0.8478899052186606,-0.834022153627779,11.340592108598878,7.180892226025371,4.159699882573507,164190.9371019528,-1.6746913580246936,-1.688872867717528,-16.38214326960429,1.674687038607729,155796.015625,4,-0.1062089511206778,-0.7518794254309711,-1.3776986929403847,-0.2755646693451439,-7.846501988420186,-2.4291412051074843,1.411765664340706,-2.1346428826422965,0.5100441499918418,-0.1229992380682887
2023-05-04,157510.0,161269.0,154009.0,155287.0,152569.484375,370426,-5444037.029398486,-5634134,-0.2491620441113346,-595659660.0562603,-648728760.9401067,-2276942074.0433145,-7402.061258395086,163938.07328021782,15.96064670904363,1157.4699886958438,167807.3,184111.7469406368,151502.85305936317,19.432345244380684,0.1160464673967354,0.0,0.0,160851.83333333334,165656.33333333334,156047.33333333334,5.973820627886325,-0.0791272071322034,0.0,1.0,154009.0,181654.0,167831.5,16.474253503870216,0.0462289744981009,5345.822462383572,9.6184275240785,-3769.281531403453,-2428.852852029691,-1340.4286793737615,162050.08333333334,167779.88461538462,161787.90407243636,165557.1856038398,0.6988083787538741,1.2621433151651171,-0.563334936411243,-0.1793909288413951,24.47393566379852,7091.700000000012,-43.05384599577945,-7.711759321161504,-35.342086674617946,160078.5,167831.5,163955.0,168883.5,0.0807685369720733,25.18283548825985,11.992594472626076,24.58614367893521,-102.82018708222786,166689.5,176007.5,44.0,100.0,-56.0,172279.58630033972,171645.76805037388,0.0,0.0,33.053172309686204,0.0,0.0265579002442913,0.066414119595588,-20.652157109608087,33.237757603850646,4.862643634426604,5.506950203849673,-95.1373563655734,-7172.239705882355,-12.760112359550565,-2.2767248172621937,-1.456426729022914,-0.8202980882392796,7.203927518283708,7.554065959236336,-0.3501384409526284,160381.94391616294,-1.3869220364384538,-1.3966296627673458,-18.481946937961304,1.3869227715388917,156707.765625,3,-0.2403846153846132,-0.2487621533080499,-2.974358658814353,0.0,2.1242672204362947,-1.541504270618674,2.31069326363162,-6.913189721876677,-9.195775620752926,-0.7636866358844259
2023-05-05,154000.0,160114.5,154000.0,159499.0,156707.765625,360169,-5156378.952450248,-5273965,-0.2140505349827679,-293846590.3339375,-987622581.343758,-2332055229.8346443,4631.693492003654,162831.53210127892,22.227648692280297,1188.8651704714391,167148.7,183676.68924370545,150620.7107562946,19.776389817815403,0.2685834650783864,0.0,0.0,160269.61666666664,165207.36666666664,155331.86666666664,6.161804218038001,0.4219668202453911,0.0,0.0,154000.0,181654.0,167827.0,16.544549852915395,0.1988500759383814,5422.690216145214,10.004624209056868,-3672.666130297264,-2677.6155076832056,-995.0506226140589,160766.75,167699.8076923077,161435.76498436922,165108.43111466648,0.6959296809959278,1.250963207723732,-0.5550335267278043,-0.2035127738305904,24.49516469118912,-148.70000000001164,-48.314492169829386,-15.31913927232629,-32.995352897503096,160074.0,167827.0,163950.5,168879.0,0.0403842684860366,25.844897869132417,11.026722800523858,22.61785466168264,-84.72885821716466,166491.75,176007.5,40.0,96.0,-56.0,172279.58630033972,169529.355884329,0.0,0.0,41.09374391687557,0.3166628707337163,0.1115546632544566,0.0648389546833985,-20.283143481278508,42.2336313037392,21.42690149625935,10.377777339934076,-78.57309850374065,-7380.638235294115,-8.805081790061694,-2.2243964802419005,-1.610020679266711,-0.6143758009751892,6.516808512473292,7.346614469883728,-0.8298059574104366,160356.66602152426,2.712397045470638,2.676263491233577,-16.270853675181375,-2.712391188154328,156696.96875,4,0.4220646919963826,0.992561423109848,3.0129460689207264,0.2252976209888118,-0.0976611359042038,-2.2187619540109296,-0.0666277321556521,1.6541378075345818,1.9953026385231285,0.6315768124642602
2023-05-08,160999.0,160115.0,157596.0,159488.0,156696.96875,192051,-5059934.1271227375,-5466016,-0.2260638755138943,-252170300.4290893,2358640022.702303,-2060064079.495716,9755.968335108815,162276.02487725453,25.590243313341148,1188.7831792559757,166261.95,182431.924860526,150091.975139474,19.451203189335875,0.2905392538198524,0.0,0.0,159809.11666666664,164643.86666666664,154974.36666666664,6.050656058733404,0.4667907682231098,0.0,0.0,154000.0,181654.0,167827.0,16.632789402506106,0.1984523034642366,5132.321194530693,10.272292815061183,-3555.994051022659,-2853.2912163510964,-702.7028346715624,160140.75,167484.26923076922,161136.1088329278,164692.10288395046,0.7475248495304566,1.245927029623385,-0.4984021800929284,-0.2224471525222295,24.420085129175988,-3403.950000000012,-53.61935861773558,-23.23084285787721,-30.388515759858368,160074.0,167827.0,163950.5,168879.0,0.0201921342430183,26.45946763166982,10.646992949038816,21.83755365509837,-68.19752940274809,165056.75,176007.5,36.0,92.0,-56.0,172279.58630033972,167355.24606052294,0.0,0.0,41.07986757591864,0.3963672764552111,0.2376767157296425,0.1252630930761301,-19.990049874850605,45.585052700912726,22.28086557590029,16.19013690219543,-77.7191344240997,-7804.1735294117825,-4.498203592814371,-2.1591770271634543,-1.7198519488460602,-0.4393250783173941,2.078700144785684,6.29303160486412,-4.214331460078435,160323.21095799288,-0.0068965949629795,-0.0068968327889606,-16.276628135269355,0.0068898149092575,157200.0,0,0.1541239153045523,-0.2506264751436475,-1.8228466668541472,-0.0893350583038881,3.881176212203997,-2.28484327091158,0.7768318513307833,-2.7522889071158687,-4.580835373836379,-0.423730093539703
2023-05-09,160000.0,160983.0,157106.0,160000.0,157200.0,234082,-4944553.497254282,-5231934,-0.1887908929489265,-199024545.510648,313032612.5033108,-1650345662.7598736,738.2221151107012,161665.80420378843,29.73035773454106,1188.7831792559757,165583.4,181607.8914977057,149558.90850229425,19.35519079534029,0.3257854234938008,0.0,0.0,159400.65,164278.8,154522.5,6.12061494103066,0.5614321002839198,0.0,0.0,154000.0,181654.0,167827.0,16.700949491313743,0.2169668040789759,5006.789075077623,10.30191270063384,-3383.2168487303134,-2959.27634282694,-423.9405059033734,159902.58333333334,167141.03846153847,160961.32285863123,164344.53970736155,0.7754994496881567,1.2256612080178768,-0.4501617583297201,-0.2361010132628299,24.36368735395337,-2020.3999999999944,-57.92575478027329,-30.93391745590596,-26.991837324367328,159500.0,167827.0,163663.5,168879.0,0.0100960671215091,26.666013049655284,11.282082415765052,20.656370899283534,-60.82051775970536,166104.75,176007.5,32.0,88.0,-56.0,172279.58630033972,165485.51161204974,0.0,0.0,42.0605659606754,0.9108612047580807,0.5412971173156694,0.2968428320999228,-19.47690646711032,44.01846097347731,29.036004645760745,24.24792390597348,-70.96399535423926,-7842.823529411777,-1.7549030443699418,-2.058612263452503,-1.7876040117673488,-0.2710082516851542,-0.5946470929227974,4.915495865306736,-5.510142958229534,160313.31299861555,0.3210272873194197,0.3205130948947143,-16.007853265719653,-0.3210216853668441,154032.0,1,-0.0482348496162927,-1.2500056003563884,2.950069139271932,-0.048070015021878,-0.270698439338517,-4.058081596451757,-0.3802684308089539,1.9345129230330684,2.490695033738476,1.0126661517824689
