Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_RHCPA.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,asx_BENPG.AX_2021-09-15_2023-09-15_Close_percent,ssx_601066.SS_2021-09-15_2023-09-15_Close_percent,ssx_600309.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,asx_SEK.AX_2021-09-15_2023-09-15_Close_percent,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent
2023-07-07,22339.0,22141.0,21821.0,21999.0,21999.0,1385679,35246359.31274322,15389748,0.135578829470688,-26212178.94994063,-4734141.168336967,-2152052.9287408376,-30530.18941660133,22428.936254779688,52.23322614430822,10.608823412618058,22517.25,22990.557035654147,22043.942964345853,4.203950621449303,-0.0474776001203307,0.0,1.0,22400.4,22758.0,22042.8,3.192800128569136,-0.0612416107382539,0.0,1.0,21300.0,23256.0,22278.0,8.68667355027812,0.357361963190184,440.7659896301087,1.9482202623877616,279.5431916193484,383.7240500994886,-104.18085848014022,22449.666666666668,22050.5,22333.48985568784,22053.946664068488,0.8496674833741688,1.1659082954147708,-0.316240812040602,0.2895921413776688,24.22844714379549,192.75,82.30177447132796,94.79328083701724,-12.491506365689276,22315.5,21315.0,21815.25,21210.5,24.99999786002631,29.03499780973837,19.60731240487012,21.362647432511515,-167.89000830474137,20288.0,20934.5,36.0,4.0,32.0,22050.0,22872.041804117907,0.0,0.0,49.2763142668494,0.0,0.0286165224876537,0.1460524138671903,19.42058233620797,51.10683073750676,16.904083570750238,24.09832309498328,-83.09591642924977,885.8058823529391,-1.8383829369506044,1.2675427027979334,1.7502849775602736,-0.4827422747623402,-17.26826895608561,-11.498654969478387,-5.769613986607222,22412.488597738266,-0.5065352087196384,-0.5078224470246084,20.80724876441516,0.5065352087196402,22087.0,4,-0.0382820522013105,-2.369677403827197,1.3057014947116414,0.0,-0.8309123012556796,0.5935690382966783,-1.0169529505204906,-0.1823458676930158,1.7233737130869429,1.6130674939115153
2023-07-10,22340.0,22340.0,21940.0,22087.0,22087.0,1514531,34845008.59774321,16904279,0.0205872171660972,-3427763.671377685,4199319.789426561,-1235910.154038212,-960.5526330441636,22395.09702895893,59.590288477457925,10.608823412618058,22500.2,23008.419086614933,21991.98091338507,4.517462836907513,0.0934824066209516,0.0,0.0,22370.5,22729.3,22011.7,3.207795981314672,0.1049331103678921,0.0,0.0,21821.0,23256.0,22538.5,6.377721086923671,0.1853658536585365,436.6893906670979,2.031690641311474,239.1732801054968,354.8138961006902,-115.6406159951934,22397.75,22145.115384615383,22295.56833942817,22056.39505932268,0.8929462059137869,1.0653722835767725,-0.1724260776629853,0.2701747811121006,24.1749728339301,59.79999999999927,75.73610526413748,92.60657226730004,-16.870467003162574,22315.5,21420.5,21868.0,21210.5,12.499998930013154,27.21042521961679,21.48278915923546,20.033464407775163,-126.11502749070274,20288.0,20934.5,32.0,4.0,28.0,22050.0,22787.958459788475,0.0,0.0,50.98930731162109,0.0981854357241438,0.0327284785747146,0.0712672595358851,17.05383811949993,51.9522650417122,25.33333333333333,18.993509779643645,-74.66666666666667,730.5058823529398,-2.7432848965213563,1.084371582310793,1.6171022985103771,-0.5327307161995845,-15.80862044900088,-12.360648065382886,-3.4479723836179925,22393.337764411343,0.4000181826446569,0.3992202371559727,21.290499725425583,-0.400018182644672,23324.0,0,-0.3443993251273838,2.5462992857266613,1.5530689690102832,0.3707337172456277,-0.1648066559209979,-2.212854828019289,1.5100685890665773,1.9657772904136408,0.1798532013219898,0.0
2023-07-11,22262.0,23333.0,22262.0,23324.0,23324.0,3417631,38205200.42127263,20321910,0.1742558003904817,601006137.8531048,20604404.04479009,980270.9289862124,197465.5414563136,22488.201779551626,69.84099042519782,10.608823412618058,22555.3,23160.60392366125,21949.996076338743,5.367287720945881,1.134970276873828,1.0,0.0,22435.366666666665,22853.266666666663,22017.466666666667,3.7253681315660807,1.5632128898460564,1.0,0.0,21821.0,23333.0,22577.0,6.703524227121785,0.9940476190476192,517.6204516003882,1.9551483119392936,303.4968733056885,344.5504915416899,-41.0536182360014,22461.416666666668,22275.73076923077,22453.78859490076,22150.29172159507,0.9797286761266178,0.8163106190550444,0.1634180570715734,0.2606340748702738,24.37772448615534,-91.29999999999929,74.76686293164865,90.0762257590358,-15.309362827387162,22577.0,21487.5,22032.25,21249.0,30.304153209740925,27.488102067706567,31.53495315696205,16.574059869298,145.40512903312583,20288.0,20934.5,100.0,4.0,96.0,21821.0,22787.958459788475,1.0,0.0,67.56900937411281,1.0,0.3660618119080479,0.1424689376568053,20.429703661922307,64.00251318803785,99.4047619047619,47.21405960294849,-0.5952380952380952,673.9470588235272,3.386524822695036,1.3701709987403874,1.5677160385563795,-0.1975450398159921,-5.1787887025461945,-10.924276192815547,5.745487490269353,22463.653203164427,5.600579526418259,5.449367320857768,28.083470620538176,-5.600579526418258,23911.0,1,0.1239367472346231,-1.187652975814956,0.1168616226092353,-0.2741899187276999,-0.329086836748516,-2.520042235208024,-0.6814251929205994,-0.594132363902574,-3.153145373276331,-1.9442968412543136
2023-07-12,23160.0,24000.0,23081.0,23911.0,23911.0,2087977,39888759.678073496,22409887,0.1841783157436802,690239903.7312328,32702323.828279715,2750949.829720045,243955.69716798945,22587.90678607204,69.79920502108975,10.875817896549066,22609.8,23451.21371512455,21768.386284875447,7.442911614649862,1.273222480576863,1.0,0.0,22566.63333333333,23035.733333333334,22097.533333333333,4.157465520628541,1.932921196617636,1.0,0.0,21821.0,24000.0,22910.5,9.637413864784298,0.9591555759522716,557.7584064403493,1.9445588330593992,397.2604078835502,355.092474810062,42.16793307348826,22582.0,22422.96153846154,22677.974964916026,22280.714557032472,1.081568273997296,0.7790295929097191,0.302538681087577,0.2628140144898069,24.643579191398967,-158.79999999999927,76.18216216940337,87.68379051337763,-11.50162834397426,22910.5,21932.5,22421.5,21582.5,52.17917762130794,28.589737497959355,36.48551950349793,14.57495868335613,285.01533041946607,20288.0,20934.5,100.0,4.0,96.0,21851.24,22787.958459788475,0.0,0.0,72.34921362090512,1.0,0.6993951452413812,0.3660618119080478,25.14928037470186,68.63287141936908,95.91555759522716,73.55121761110748,-4.084442404772831,778.8970588235279,6.441417378917379,1.7829787589023385,1.610768582625571,0.1722101762767671,-3.329076391336494,-9.405236232519735,6.076159841183243,22683.41222367736,2.5167209741039365,2.4855730740554804,31.30697419000549,-2.516720974103933,23860.0,2,-0.5822838849872483,0.0,0.6142101994485074,0.2734401733386562,0.9020085179201232,-1.5083781833755268,0.5076119841731952,-1.5503878697978737,0.0,-1.5463917525773212
2023-07-13,24000.0,24197.0,23737.0,23860.0,23860.0,1883058,39012728.34763871,20526829,0.1505326435368753,577914780.626771,10418691.298940342,3365287.557796561,48532.1627217542,22699.616056682225,69.9759853568548,10.85262076080719,22658.6,23656.605090167224,21660.594909832773,8.80906225598427,1.1019007376999923,1.0,0.0,22715.06666666667,23204.666666666668,22225.466666666667,4.310795184400371,1.6692538126361638,1.0,0.0,21821.0,24197.0,23009.0,10.486084753691756,0.8581649831649831,547.9825657963144,1.9082382884044924,462.1263063945989,376.49924112696937,85.62706526762958,22699.416666666668,22554.73076923077,22859.824970313555,22397.69866391896,1.138741134751773,0.7437943262411347,0.3949468085106383,0.2716651391979845,24.56094527087968,-341.59999999999854,77.18314150911344,85.28195308660537,-8.09881157749193,23009.0,22253.5,22631.25,21681.0,69.603163462943,29.823557591918608,36.87260250578928,13.68517731800921,270.7382828701786,20291.0,20934.5,96.0,4.0,92.0,21937.190400000003,22787.958459788475,0.0,0.0,71.3650024680174,0.9573434123824268,0.9857811374608088,0.6837460315367458,28.314607386353803,66.19236628725712,85.81649831649831,93.7122726054958,-14.183501683501683,1026.6852941176476,6.275889715380162,2.063275845116402,1.7012700351237375,0.3620058099926646,-2.7533165210579265,-8.074852290227376,5.32153576916945,22840.67149867204,-0.2132909539542482,-0.2135187430694074,31.026908292147183,0.2132909539542424,23804.0,3,0.5409506310777203,-0.4694830951162458,-0.5971955082022191,0.5483798374554283,-1.9859340337583973,-0.880575745948633,-3.2313004621354224,-3.9985473366694606,-2.9257674106786737,0.0
2023-07-14,23999.0,23952.0,23448.0,23804.0,23804.0,2109192,39883188.538114905,18417637,0.1868651294037364,478481990.251518,-6380073.506821569,3354163.148915146,-8966.717266933892,22811.91951758712,67.59598344711492,10.85262076080719,22705.5,23819.50224416277,21591.49775583724,9.812620238821133,0.9930420947336523,0.0,0.0,22836.366666666665,23339.666666666664,22333.066666666666,4.407881580695113,1.4612888270746438,1.0,0.0,21821.0,24197.0,23009.0,10.46442491907247,0.8345959595959596,543.584309216683,1.847991018257944,503.2135339301021,401.8420996875959,101.3714342425062,22823.33333333333,22645.5,23005.082667188395,22501.869133258293,1.1307379430563629,0.7530505520046484,0.3776873910517142,0.2834736048760477,24.54093302386692,-305.5,77.0166214406886,82.9694010453844,-5.952779604695806,23009.0,22694.0,22851.5,21681.0,81.55839320168633,30.182339045388208,34.39501572981515,16.61856824178117,185.4877100096371,20483.5,20934.5,92.0,80.0,12.0,22072.778976,22787.958459788475,0.0,0.0,70.23517617467733,0.9083757349352723,0.9552397157725664,0.8801386661582521,30.38524473001417,67.26658631749031,83.45959595959596,88.39721729044048,-16.54040404040404,1265.5,6.663081955459964,2.2363188184502443,1.808279791789039,0.4280390266612053,-1.2951888398400604,-6.718919600149913,5.423730760309853,22945.910739644893,-0.2347024308466005,-0.2349782887163698,30.71938495332236,0.2347024308466103,23916.0,4,-0.3244239770896939,-2.102796059319872,-0.8904810447809695,-1.3194219393873254,0.4056807026179712,0.567380538792591,0.1647492839056923,-1.2932503460027789,-2.248625606023296,0.4263940801475456
2023-07-17,23999.0,24085.0,23535.0,23916.0,23916.0,2055093,40675333.47629672,20472730,0.2127144993394986,443008908.2155869,2943905.70159112,3818006.084547864,4719.075877757202,22943.10004259381,75.91647969265115,10.903683335383327,22760.25,23992.89137120237,21527.608628797625,10.831527520149162,0.9688103235057852,0.0,0.0,22960.533333333333,23483.833333333336,22437.233333333334,4.558256486492774,1.4129243900885375,1.0,0.0,21821.0,24197.0,23009.0,10.439252644412957,0.8817340067340067,544.2258782950147,1.7774530958616463,538.6042274815045,429.1945252463777,109.40970223512682,22949.666666666668,22740.26923076923,23145.223795313257,22606.61956783176,1.1685360943341965,0.723037100949094,0.4454989933851022,0.297116004475722,24.39047861282727,-200.25,78.75983384005676,80.77454453325964,-2.014710693202886,23009.0,22748.5,22878.75,21681.0,89.1576264800209,30.68341040087945,33.647542296472594,15.402304852911543,164.90046838407577,20479.0,20934.5,100.0,76.0,24.0,22200.232237440003,22787.958459788475,0.0,0.0,71.2166580597535,0.9509140336560026,0.938877726991234,0.9599661934082028,32.35692910444216,69.63231331465344,88.17340067340068,85.81649831649831,-11.826599326599329,1490.3823529411748,6.767857142857143,2.382506707229749,1.9231251748771807,0.459381532352568,-0.3844320618484013,-5.452022092489612,5.0675900306412105,23055.60734239092,0.4705091581246767,0.4694057236051208,31.33443163097201,-0.4705091581246847,23919.0,0,-0.0570644463972485,0.0,3.4716100232596574,1.0981581450562743,0.8553941716037201,0.7242357649583653,0.4950473049062935,3.036574101680245,-0.4149390199297187,-2.610111654568911
2023-07-18,23905.0,23960.0,23674.0,23919.0,23919.0,1323162,41619127.3504226,21795892,0.2653083909860841,380288990.75621736,151304.22427488095,3673102.392346733,9835.376939562371,23049.317109244483,75.29856084629873,10.905051082916616,22831.4,24155.684773,21507.11522700001,11.600556890948392,0.9106367535798896,0.0,0.0,23077.7,23603.6,22551.8,4.557646559232502,1.2998668948469307,1.0,0.0,21821.0,24197.0,23009.0,10.40672056904088,0.882996632996633,518.4032904655132,1.6494953340766458,560.433355164434,455.442291229989,104.99106393444504,23062.916666666668,22797.615384615383,23264.266288341983,22703.83293317755,1.1707888189667788,0.7468169178984341,0.4239719010683447,0.3107583254475572,24.27774023407596,-208.40000000000143,80.5168937446377,79.08327269843356,1.433621046204138,23009.0,23009.0,23009.0,21681.0,93.76805232366962,31.14869094526417,32.32280108833721,14.795898959752012,134.28528949225498,20796.5,20934.5,100.0,72.0,28.0,22320.038303193603,22787.958459788475,0.0,0.0,71.24401044499623,0.95209951038448,0.937129759658585,0.9437490674741283,33.93109835132685,71.33528365975152,88.2996632996633,86.6442199775533,-11.7003367003367,1573.855882352942,6.023936170212766,2.46845260363708,2.032190660629161,0.4362619430079189,-2.809690449871012,-4.923555763965892,2.11386531409488,23149.72455450882,0.0125439036628094,0.0125431169809786,31.35090609555189,-0.0125439036628165,23753.0,1,-0.1520947402575387,0.9153309588224374,0.3657505076477036,-0.2358303778530626,-0.1643326817511621,-0.585828199564105,-0.1658340318197986,1.7081834011392374,-0.4958597146943617,-3.6864061078822488
2023-07-19,23850.0,23974.0,23600.0,23753.0,23753.0,1655825,41318068.25951351,20140067,0.2275637585779864,286695284.93390065,-677607.8389926471,3506764.3642155533,-11325.597477800084,23144.63499799805,67.952362156449,10.905051082916616,22898.5,24266.068133585908,21530.93186641409,11.94460889216244,0.8124158786002899,0.0,0.0,23204.533333333333,23747.533333333333,22661.533333333333,4.6801199765563055,1.0050337630448132,1.0,0.0,21821.0,24197.0,23009.0,10.37622551695526,0.8131313131313131,503.9629614189619,1.560678620039296,557.9070779340873,475.9352485708087,81.97182936327863,23157.08333333333,22856.5,23339.45609013552,22781.549012201434,1.1358648570603522,0.7557031475599192,0.380161709500433,0.3216540655180161,24.16112351817932,-220.5,83.0098465797029,78.38591577230187,4.623930807401024,23009.0,23009.0,23009.0,21681.0,96.8840261618348,31.35776186705944,30.624787969808704,15.058048903102506,106.00695863774992,20878.5,20934.5,96.0,68.0,28.0,22432.656005001987,22787.958459788475,0.0,0.0,67.42586863642867,0.7866178450775834,0.8965437963726887,0.9241837610075024,34.14912237561128,71.65279273584126,81.31313131313131,85.92873176206508,-18.68686868686869,1498.4058823529413,4.994916677717368,2.44894268442976,2.115541065389281,0.3334016190404787,-3.2681242835446627,-4.592469467881647,1.324345184336984,23214.1470985136,-0.6940089468623234,-0.6964283895511514,30.43931905546402,0.6940089468623256,23867.0,2,-0.0189793498011994,0.6928344919118246,0.3058992912878011,-0.0097968280418427,-1.1895007538727782,-0.1648368416251742,0.165559477862601,0.2534453296374153,-0.6167742700132521,-1.1499804457920533
2023-07-20,23813.0,23867.0,23595.0,23867.0,23867.0,1531776,42849844.25951351,21671843,0.2436304402562051,270684881.94334346,-994401.2701596057,3375365.81105095,-4139.977467058156,23225.343768539984,68.2637266747318,10.957388717045042,22956.35,24383.70703662385,21528.992963376146,12.435400546026289,0.8189986725934999,0.0,0.0,23366.06666666667,23881.666666666668,22850.466666666667,4.413237429777086,0.985777088182052,0.0,0.0,21821.0,24197.0,23009.0,10.350077429556528,0.8611111111111112,480.7666652770657,1.515225556334141,558.6639025777331,492.48097937219353,66.18292320553957,23256.166666666668,22896.73076923077,23420.616691653137,22861.952789075403,1.1405357927097055,0.7808519982433025,0.3596837944664032,0.330568542682305,24.03554751253699,-433.34999999999854,86.44065607219773,78.84579150573184,7.594864566465887,23068.5,23009.0,23038.75,21681.0,98.4420130809174,31.53606970898653,29.414535355997423,14.5356187073361,92.14210897586648,21094.75,21042.5,92.0,64.0,28.0,22538.516644701867,22787.958459788475,0.0,0.0,68.66774069136824,0.8404416855877388,0.8597196803499342,0.8977977454604025,34.684056264872204,68.00406965649245,86.11111111111111,85.24130190796858,-13.88888888888889,1329.102941176472,5.242966751918159,2.443640347488999,2.1811609218092247,0.2624794256797744,-4.161351731131436,-4.5062459205316046,0.3448941894001684,23366.521933328484,0.4799393760788195,0.4787913388451414,31.065348709500284,-0.4799393760788177,24277.0,3,0.218253685266248,1.627910896660083,1.841056700400415,-0.7253567568821637,1.1349804323820791,-1.20680028053404,1.9900571040093384,2.4319422680515146,0.9807927238568794,3.8559920200366378
2023-07-21,23900.0,24277.0,23813.0,24277.0,24277.0,1120258,43970102.25951351,22792101,0.3075515124771819,297630724.52286583,13005575.50135772,4050993.872253572,26595.98298756505,23293.64171649606,68.65666549522963,11.145620559085872,23042.2,24567.084205439747,21517.31579456025,13.235578247213777,0.9048832021458008,0.0,0.0,23579.6,24109.6,23049.6,4.495411287723287,1.1579245283018882,1.0,0.0,21821.0,24277.0,23049.0,10.658704463983474,1.0,479.0899987493592,1.4842482228576857,585.5968688646062,511.10415727067607,74.49271159393015,23402.33333333333,22950.30769230769,23552.36796986035,22966.771100995746,1.1552195824334053,0.7373650107991361,0.4178545716342692,0.340685907028862,23.98059368125653,-931.2000000000008,91.29203801789834,80.57422847837194,10.7178095395264,23269.5,23049.0,23159.25,21721.0,99.2210065404587,32.303433726890304,33.40445858536093,13.551760703746874,111.32959722085668,21232.5,21127.5,100.0,60.0,40.0,22638.02564601976,22787.958459788475,0.0,0.0,72.69904464621935,1.0,0.8756865102217741,0.8773166623147989,36.394922510840416,68.25325633545863,100.0,89.14141414141415,-0.0,1272.6176470588252,7.787594902988057,2.549757065498934,2.2548801505471667,0.2948769149517671,-6.778847285962549,-4.960766193617793,-1.8180810923447552,23642.187187428968,1.7178531026103006,1.7032648391563043,33.31685886875344,-1.7178531026102917,24286.0,4,-0.2377555838061198,0.4728127857288768,1.0315721352520626,0.155703056318913,-0.2050066051889132,0.6937662760416714,0.3384107511964771,1.4880938653975164,4.044571169838505,-0.8770194720215727
2023-07-24,24300.0,24421.0,24128.0,24286.0,24286.0,1355945,44076541.628114186,24148046,0.2968564635869484,256855407.44817075,4959161.322915015,4182184.940280181,19747.064447509925,23368.948091607093,69.60573976100682,11.145620559085872,23133.3,24725.34888115899,21541.25111884101,13.76413119752901,0.8620177789895657,0.0,0.0,23795.2,24314.5,23275.9,4.364745831091979,0.9725592143269786,0.0,0.0,21821.0,24421.0,23121.0,11.239209278399535,0.948076923076923,460.4809988744232,1.4646197187684962,600.7426758544316,529.0318609874272,71.71081486700439,23583.58333333333,23004.92307692308,23665.23443603568,23064.491760181245,1.18085411292634,0.7238463743192892,0.4570077386070507,0.3504973011725455,23.845212268116665,-1134.2999999999993,95.91149347787362,82.92363187239692,12.987861605476697,23751.0,23121.0,23436.0,21793.0,99.61050327022934,33.20548424687136,34.09717835817062,12.955432776045615,110.1825418221003,21249.25,21130.0,100.0,56.00000000000001,43.99999999999999,22769.143594338177,22787.958459788475,0.0,0.0,72.78183049064425,1.0,0.946813895195913,0.8940733619225404,37.795025975365775,71.20024270987616,94.8076923076923,93.63960113960114,-5.1923076923076925,1237.0911764705888,9.836732847903756,2.6046213465304247,2.3248283897438187,0.279792956786606,-7.726293829129803,-5.513871720720196,-2.212422108409608,23834.747579116683,0.0370721258804662,0.0370652558656203,33.366282262493144,-0.0370721258804565,25254.0,0,-0.1138473581122667,0.7125940507486064,0.1895118958671986,0.3801204111693295,-0.0409111290099275,-0.4257170473202336,-0.1697840858199839,1.2839885138426013,-1.4623668210967793,-0.3223543936763064
2023-07-25,24250.0,25254.0,24286.0,25254.0,25254.0,2776542,46853083.628114186,26924588,0.3278930804223205,604117871.5270035,17274869.243829194,5725409.996232504,111171.0732561449,23567.642550934008,75.31206093343837,11.145620559085872,23273.45,25079.666650903084,21467.23334909692,15.521692322393829,1.0482592575507903,1.0,0.0,23991.033333333333,24500.033333333333,23482.033333333333,4.243251992758405,1.7406352324819914,1.0,0.0,21821.0,25254.0,23537.5,14.750713796192658,1.0,511.23289898698096,1.408682811489519,682.9823516914257,559.8219591282269,123.1603925631988,23854.83333333333,23098.5,23909.659907414803,23226.677555723378,1.2151056613618576,0.6227498043308114,0.5923558570310462,0.3673929372081511,23.95848407053405,-1186.4500000000007,100.52997407421222,85.62894430626459,14.901029767947634,24351.0,23537.5,23944.25,22209.5,99.80525163511469,34.91866138361125,41.130391268585086,11.201691747093449,147.25805299621442,21385.5,21210.5,100.0,52.0,48.0,22934.32923490436,22787.958459788475,0.0,0.0,79.85679592214836,1.0,1.0,0.9408334684725622,41.72854875245727,77.73303362697762,100.0,98.26923076923076,-0.0,1291.7941176470597,14.796127096686211,2.9405081723499853,2.447964346265052,0.4925438260849333,-1.6880899068721182,-4.74871535795058,3.0606254510784616,24239.27747473484,3.98583546075928,3.908450638486194,38.6820428336079,-3.98583546075929,25236.0,1,0.0,-0.956936925734894,-6.01265694808167,-0.381570839814529,-3.8854802340849934,-3.130431797193424,-5.932204796489074,-9.984700349247646,-1.0173801281473231,-0.662123004266931
2023-07-26,25134.0,25451.0,24892.0,25236.0,25236.0,2209469,47362961.08965265,24715119,0.3566010612422455,512133826.7374317,10158028.920070842,7402240.006511764,109093.57808501903,23771.952941212978,80.91434845470548,11.137676424688804,23419.4,25359.65105592021,21479.148944079785,16.56960516426737,0.9681352947746308,0.0,0.0,24143.93333333333,24616.93333333333,23670.93333333333,3.918168539232768,1.6544045102184666,1.0,0.0,21821.0,25451.0,23636.0,15.499970110250477,0.940771349862259,516.0096090882828,1.1372625669159184,738.1959740515667,595.4967621128949,142.69921193867185,24117.25,23203.884615384617,24113.71222935099,23375.516255299422,1.368220617202889,0.5841103086014445,0.7841103086014445,0.3872530199227273,24.10013079636751,-95.40000000000146,103.17304361252108,88.51671120664322,14.656332405877848,24449.5,23636.0,24042.75,22308.0,99.90262581755734,36.67352401614183,40.6731297881345,10.331900770799407,149.49506453290172,21496.75,21210.5,96.0,48.0,48.0,23212.689726715835,22787.958459788475,0.0,0.0,79.44326847283772,0.986477405621929,0.9954924685406428,0.9807687879121852,44.61128122271615,77.67687865631301,94.0771349862259,96.29494243130608,-5.922865013774104,1445.0323529411762,14.257255399103544,3.1579878963495047,2.589969056281942,0.5680188400675621,0.3061534130172259,-3.7377416037570192,4.043895016774245,24471.70127164141,-0.0712758374910915,-0.0713012507924659,38.5831960461285,0.0712758374910862,25385.0,2,0.3032597659253468,1.1848274024543173,-0.8059715157124572,0.0,0.2755921254753559,-0.1264784465175807,-0.1600045126866405,-2.191301428753391,-0.7553543548375359,-0.2611765134788015
2023-07-27,25390.0,25750.0,25235.0,25385.0,25385.0,1914525,46563693.371206045,26629644,0.3551316597301033,479723883.6320843,8634778.861597523,8357162.865792799,9729.043022492053,23983.372037282603,86.16654797167098,11.203436203864529,23568.65,25627.86181766216,21509.438182337846,17.47416010388508,0.941030394353049,0.0,0.0,24296.466666666667,24774.966666666667,23817.966666666667,3.938844331274506,1.6374433995123645,1.0,0.0,21821.0,25750.0,23785.5,16.670449940917276,0.9071010435225249,515.9086481794545,0.7702201189096702,784.9280602419749,633.3830217387109,151.54503850326398,24289.0,23318.26923076923,24309.294963297,23524.36690305502,1.4147247119078106,0.5154929577464789,0.8992317541613317,0.408619081134029,24.179453071336138,342.34999999999854,108.17119926683836,91.9783309651043,16.192868301734052,24642.5,23785.5,24214.0,22457.5,99.95131290877868,38.53634503535942,41.91666377798337,9.592874072225776,153.1775568850993,21717.0,21210.5,100.0,44.0,56.0,23526.05316497562,22787.958459788475,0.0,0.0,80.350348811642,1.0,0.9954924685406428,0.996994979027095,47.24432864963372,72.36664229393604,90.41994750656168,94.8323608309292,-9.58005249343832,1677.4205882352944,8.836391699536957,3.3366596579482835,2.739307176615211,0.5973524813330724,0.5659893226253038,-2.876995418480554,3.4429847411058585,24721.047961391658,0.5904263750198036,0.5886901890793439,39.401427786930256,-0.5904263750198169,25631.0,3,-0.570348023689391,1.1990453194260056,-2.0728479521785914,-0.341128289658684,1.2633172278527098,0.3578908819901301,-1.277952147759649,1.667800493924091,-3.581839011243673,-0.6656968662363596
2023-07-28,25758.0,25924.0,25380.0,25631.0,25631.0,1303514,46463054.42267663,27933158,0.3399944163329862,457001106.54178655,6656468.591821799,8532673.494535316,23935.90483446508,24169.75261879935,86.16491415884282,11.312006040624452,23722.2,25911.543609395165,21532.85639060484,18.45818355291805,0.9359297443783462,0.0,0.0,24487.5,24970.0,24005.0,3.940786115364983,1.6849740932642487,1.0,0.0,21821.0,25924.0,23872.5,17.296034937737645,0.9285888374360224,518.7177833615091,0.2359985500171838,832.220400587823,673.1504975085334,159.0699030792896,24432.33333333333,23430.615384615383,24512.63419971284,23680.413799125017,1.4104852904199146,0.5274075936635655,0.8830776967563491,0.4312378198836873,24.31352703612986,137.79999999999927,114.24170326364214,95.92076090105824,18.320942362583907,24759.5,23872.5,24316.0,22544.5,99.97565645438934,40.39406763729879,41.1693694384538,8.871050120528103,153.72848157852556,21744.25,21210.5,100.0,40.0,60.0,23881.88465857952,22787.958459788475,0.0,0.0,81.77982753369517,1.0,0.9954924685406428,0.9954924685406428,49.91379859854644,72.0514713644749,91.99890770071,92.1653300644992,-8.001092299290006,1887.4088235294112,7.193341976496173,3.5143828467160194,2.894322310635373,0.6200605360806466,-1.9148241332261453,-2.6845611614296727,0.769737028203527,25012.26189416995,0.9690762261177932,0.9644107992702544,40.75233388248216,-0.9690762261177924,25840.0,4,0.0472618623019656,-1.941745774956459,-5.744123794945253,0.0194222668287409,-7.15713250798477,-1.1092281657956136,-2.6886926189951623,-5.919006673409612,0.7237595987957093,-0.8721522848845495
