Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_8830.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent,jpx_6723.T_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent
2022-09-06,1354.0,1372.0,1330.0,1334.0,1223.67919921875,5550862,-14411824.444300257,36501436,-0.2363844757873104,-19098300.92476993,11727.90820596873,-37266.57073854576,-26148.13741266476,1397.190341409455,25.232238962895792,771.5307469714755,1411.05,1533.8090729844478,1288.290927015552,17.399677259409348,0.1861739090773302,0.0,0.0,1361.8,1393.6,1330.0,4.670289322954906,0.0628930817610063,0.0,0.0,1310.0,1524.0,1417.0,15.166011126466108,0.1121495327102803,34.52287791083746,8.564330933016752,-21.128229357678265,-8.35481394595469,-12.773415411723574,1368.3333333333333,1412.6923076923076,1366.8306955161424,1387.9589248738207,0.6836518046709129,1.267515923566879,-0.583864118895966,-0.0672356201647341,24.40868639317088,24.950000000000045,-19.20603392536941,25.81409430846288,-45.020128233832295,1369.5,1417.0,1393.25,1382.0,0.0244140624233877,24.895051931951503,18.96071371967417,23.7230318258388,-88.04500703234905,1393.5,1405.0,36.0,88.0,-52.0,1425.9113519359998,1413.8085254142006,0.0,0.0,35.39686232973372,0.1118368487735296,0.1124944776342061,0.07057251016199,-19.08522302381705,32.24142678500743,12.63157894736842,13.33604946000421,-87.36842105263158,-73.99117647058824,-9.864864864864863,-1.522251774100522,-0.6047239777076917,-0.9175277963928302,8.190060904485911,-0.0155456193887644,8.205606523874675,1343.4603437531275,-0.5961251862891204,-0.597909105605865,15.698178664353858,0.5961328562049317,1214.5062255859375,1,-0.419657234138171,0.1767501351502289,0.6523638473076829,0.2570719714502871,0.0,0.2598120502387502,0.2192290504470975,2.156205339498797,-0.3897116134060781,0.4144746737008518
2022-09-07,1341.0,1346.0,1320.0,1324.0,1214.5062255859375,1600517,-15519874.675069489,34900919,-0.2933423492788632,-18656425.07837424,-29240.551646749143,-39108.55066078745,-45087.964998871656,1390.9524252126564,21.427131424274577,765.7471581635934,1406.0,1534.235720452614,1277.764279547386,18.24121201317412,0.1802762923209807,0.0,0.0,1353.8333333333337,1386.8333333333337,1320.8333333333337,4.8750461652098975,0.0479797979797956,0.0,0.0,1310.0,1524.0,1417.0,15.220483641536273,0.0654205607476635,33.67059011975371,9.011274547678344,-22.97986899059105,-11.279824954881963,-11.700044035709094,1359.0,1408.8461538461538,1360.241357744428,1383.2212267350192,0.6563786008230452,1.2839506172839503,-0.6275720164609053,-0.1007235430653937,24.329001163406573,14.0,-30.33060093609556,15.261065373646453,-45.591666309742,1357.5,1417.0,1387.25,1382.0,0.0122070312116938,24.222037417885165,17.943989821631455,24.51334975055005,-95.48679642506494,1395.25,1405.0,32.0,100.0,-68.0,1425.9113519359998,1401.3515023644966,0.0,0.0,33.59233224777414,0.0667147612762094,0.1107252065842079,0.0994784040871478,-21.18306966312501,32.08596658018857,7.368421052631579,12.053872053872055,-92.63157894736842,-76.71470588235297,-7.799442896935933,-1.6613299844185565,-0.8160451790498646,-0.8452848053686917,4.873193695308677,0.962202243550724,3.910991451757953,1339.2051870603884,-0.7496251874062998,-0.7524489978615101,14.830875975715529,0.7496224205387279,1201.6639404296875,2,-1.6716435438410144,1.3722861948971,3.0643136385259453,1.288664203469068,1.2145820547369937,0.2894332806907584,1.5819063593884977,-0.6318368797075493,2.25155279503106,2.091346522879803
2022-09-08,1315.0,1344.0,1310.0,1310.0,1201.6639404296875,3541702,-19061576.67506949,31359217,-0.387212088519183,-23074625.495749343,-5759.942536102699,-39484.44143056409,-49447.8997087559,1354.620662813617,25.67332259907414,765.7471581635934,1399.2,1532.5515654201365,1265.8484345798636,19.06111569756096,0.1655457334941394,0.0,0.0,1345.0,1378.5,1311.5,4.981412639405204,-0.0223880597014925,0.0,1.0,1310.0,1524.0,1417.0,15.294453973699255,0.0,33.70353110777834,9.299969429224596,-25.285514070615363,-14.080962778028644,-11.20455129258672,1349.8333333333333,1405.0,1352.5119180914394,1377.7974321620547,0.659919028340081,1.2955465587044537,-0.6356275303643725,-0.1329652739051472,24.286549281271583,5.7999999999999545,-41.18996685393265,4.347300166451843,-45.5372670203845,1343.5,1417.0,1380.25,1382.0,0.0061035156058469,23.897239810887104,16.68407620945066,24.857285505177668,-94.03488484147654,1397.25,1405.0,28.000000000000004,100.0,-72.0,1425.9113519359998,1390.389322080757,0.0,0.0,31.19464708787044,0.0,0.059517203349913,0.0942456291894423,-23.69610537770404,27.444177185872626,0.0,6.666666666666667,-100.0,-78.22647058823532,-7.746478873239436,-1.8352127446584845,-1.0198786921715886,-0.8153340524868959,8.868572205726135,2.543476235985806,6.325095969740329,1332.4372959939772,-1.0574018126888185,-1.063032030175659,13.61665221162185,1.0574079313635707,1212.671630859375,3,-1.2918350984412117,-2.78275981862231,-3.276987274168988,-2.0017435789188056,-2.2687422865895286,-1.6835948799720055,-3.2369734407227924,-3.0015308659110502,-4.209690230341536,-1.17959775680049
2022-09-09,1315.0,1330.0,1315.0,1322.0,1212.671630859375,2481766,-19227027.741736155,33840983,-0.4438368130295497,-15523794.42492801,-2719.8374061051686,-17173.483795310964,-14716.286796891218,1348.8227853766962,33.30482170786125,772.7616359482981,1391.8,1525.0405343729935,1258.5594656270064,19.14650587340043,0.2380676971596277,0.0,0.0,1339.3333333333333,1370.4333333333332,1308.2333333333331,4.644101543056251,0.2213290460878917,0.0,0.0,1310.0,1524.0,1417.0,15.375772381089236,0.0560747663551401,32.333177997000504,9.39938023277941,-25.84651219233706,-16.43407266089033,-9.41243953144673,1342.9166666666667,1401.1153846153843,1347.8177768466026,1373.6642890389396,0.7813211845102506,1.3075170842824602,-0.5261958997722096,-0.1611233413239733,24.159296922910084,8.200000000000045,-49.1152258695278,-6.393846237176763,-42.72137963235104,1342.5,1417.0,1379.75,1382.0,0.0030517578029234,23.59564203296033,15.973583114209616,23.798735454449663,-84.22399877742465,1401.25,1405.0,24.0,96.0,-72.0,1425.9113519359998,1380.742603431066,0.0,0.0,35.44770759782898,0.2523097059474974,0.1063414890745689,0.0921946330028966,-24.63725368885332,28.173491404856684,8.88888888888889,5.419103313840156,-91.11111111111111,-78.08235294117662,-5.907473309608541,-1.8815741516014888,-1.1922177840575687,-0.6893563675439207,8.255714425108057,3.685923873810256,4.5697905512978005,1331.435328185839,0.916030534351142,0.911860421643418,14.657415437987863,-0.9160373428324248,1227.348388671875,4,-1.1884091128499108,-0.52401626633646,0.3083278714997988,-1.5358347275876696,0.3005599517093174,1.1133324812470988,-0.5946641859069501,-0.6244440382049419,-0.91463414634147,-0.3360903880595032
2022-09-12,1329.0,1359.0,1327.0,1338.0,1227.348388671875,3896166,-20444579.616736155,37737149,-0.5006185755151856,-4400587.221366867,16837.064950518023,-12282.014521290144,69888.54221801342,1345.4991592196218,43.03716185355836,772.7616359482981,1383.4,1507.6632689092028,1259.1367310907974,17.964908039497278,0.3173233313491326,0.0,0.0,1337.4666666666667,1369.0666666666666,1305.8666666666666,4.725351410627059,0.5084388185654022,0.0,0.0,1310.0,1524.0,1417.0,15.469134017637703,0.1308411214953271,32.799860197300454,9.36180504249126,-24.71514021143708,-18.09028617099968,-6.624854040437395,1337.75,1398.2307692307693,1346.307349639433,1371.02248985087,0.7958715596330275,1.1720183486238531,-0.3761467889908256,-0.1828501277842547,24.15973522460139,-17.40000000000009,-54.07455658421456,-16.657795872630867,-37.41676071158369,1342.5,1417.0,1379.75,1382.0,0.0015258789014617,22.091083257658774,20.85409449039349,21.93750029403368,-57.3626283703613,1401.25,1405.0,20.0,92.0,-72.0,1425.9113519359998,1372.253491019338,0.0,0.0,40.71010271123829,0.6915450417572081,0.3146182492349018,0.1601589805531278,-23.908930733020565,31.050274211403632,23.529411764705884,10.806100217864923,-76.47058823529412,-74.90588235294126,-4.428571428571428,-1.80267941586614,-1.314310110419283,-0.4883693054468572,12.065319391892023,5.36180297742661,6.703516414465415,1331.57504578311,1.2102874432677655,1.2030220276542103,16.04509973980919,-1.2102829355461324,1202.581298828125,0,-1.7473490740336928,-1.34666157286955,-1.8163298108813704,-1.17646581219347,-0.5885710929531598,-1.2990826131208877,-1.5047280467504436,-1.3445699223416767,-1.7371601208459282,-0.7850988588895831
2022-09-13,1322.0,1349.0,1311.0,1311.0,1202.581298828125,2385982,-22830561.616736155,35351167,-0.530721936037571,-12975005.33260017,-20704.26348564239,-11626.884775264269,-992.810967212332,1342.7468879908945,40.736624638749845,757.1677912766958,1373.9,1489.4974048151637,1258.3025951848367,16.827630077176412,0.2279350686956371,0.0,0.0,1334.2333333333331,1366.2333333333331,1302.2333333333331,4.796762185524772,0.1369791666666699,0.0,0.0,1310.0,1508.0,1409.0,14.411529223378702,0.005050505050505,33.31987417757041,9.344377745225644,-25.700929796641503,-19.612414896128044,-6.088514900513459,1333.1666666666667,1394.1538461538462,1340.8754496949048,1366.5763794915465,0.7734204793028322,1.130718954248366,-0.3572984749455338,-0.2027608413075617,24.196210669487705,-20.90000000000009,-59.97350935376329,-26.632104447267743,-33.34140490649554,1342.5,1417.0,1379.75,1382.0,0.0007629394507308,21.24006761254513,19.1938360264674,23.543117790808896,-75.34277671842365,1404.25,1405.0,16.0,88.0,-72.0,1425.9113519359998,1364.7830720970176,0.0,0.0,35.457143873842966,0.3344920200441317,0.4261155892496124,0.2823584425196944,-24.85992374116612,25.655724518759538,0.8403361344537815,11.086212262682851,-99.15966386554622,-76.50294117647059,-4.026354319180088,-1.8806800836264923,-1.427584105060725,-0.4530959785657673,10.198362091480194,6.329114800237326,3.869247291242868,1330.1276215374255,-2.0179372197309364,-2.038575692447342,13.703382480485685,2.017934766716948,1217.2581787109375,1,0.1970722768029134,-0.642945308809459,-0.6572462832674262,-3.1561534022669093,0.2997020780905899,-0.1139960882829456,-0.6882690499835604,-0.5977474308907631,-0.9651076466221298,-1.7241437866948672
2022-09-14,1319.0,1333.0,1314.0,1327.0,1217.2581787109375,2796161,-21800397.037788782,38147328,-0.4786558707682552,-4730207.999371576,-4416.769992858065,-12440.009322036753,-14022.084127749666,1339.3014813589416,45.43487530502236,757.1677912766958,1366.1,1471.82965525339,1260.3703447466098,15.479050619045474,0.3150944505290713,0.0,0.0,1331.5666666666668,1362.7666666666669,1300.3666666666668,4.6862092272260805,0.4268162393162367,0.0,0.0,1310.0,1500.0,1405.0,13.908205841446456,0.0894736842105263,32.18788675981337,9.184825194685052,-24.90403069904778,-20.670738056712,-4.233292642335787,1331.0,1390.5,1338.740765126458,1363.6447958255058,0.7809734513274337,1.1836283185840708,-0.4026548672566371,-0.2180238018254646,24.1696647648105,-10.099999999999907,-63.7907256066348,-35.63391143366492,-28.15681417296988,1341.0,1417.0,1379.0,1382.0,0.0003814697253654,20.44983879922532,18.28616043025407,22.42976486604568,-70.3239169938875,1406.0,1405.0,12.0,84.0,-72.0,1425.9113519359998,1359.0,0.0,0.0,40.36763295793107,0.9640091061466156,0.6633487226493185,0.4680275203779442,-24.12351489960489,26.73043768697607,17.894736842105264,14.088161580421644,-82.10526315789474,-74.31470588235288,-1.921655580192165,-1.826284291575483,-1.5073241423636763,-0.3189601492118066,9.863447020267865,7.035981244243434,2.827465776024429,1330.0510079373323,1.2204424103737566,1.2130550568507203,15.091066782307028,-1.2204480393229602,1235.6041259765625,2,2.1156550528936577,2.257242927562487,3.264747585208241,4.58937025500336,1.78929093718655,3.18816778474951,3.880547145757916,3.565219777525968,3.235294117647058,3.5532028898646217
2022-09-15,1316.0,1348.0,1316.0,1347.0,1235.6041259765625,2640559,-19324872.975288782,40787887,-0.4170572691202459,3489990.286252934,10300.849176253969,-8232.502230874086,73922.95746443202,1336.5043954064097,52.62895083425284,768.5795138279647,1358.95,1448.2639966634606,1269.6360033365395,13.14455964729542,0.4331011910427196,0.0,0.0,1331.6,1359.5,1303.7,4.19044758185641,0.7759856630824371,0.0,0.0,1310.0,1500.0,1405.0,13.981382685161336,0.1947368421052631,32.169098083832026,8.84419233427958,-22.40043134111488,-21.01667671359257,-1.3837546275223112,1330.25,1387.5,1340.0114166454646,1362.4118479865797,0.8584269662921349,1.098876404494382,-0.240449438202247,-0.2263261156447541,24.244585525595447,-9.950000000000044,-65.24173278873997,-43.39802877319581,-21.843704015544155,1341.0,1417.0,1379.0,1382.0,0.0001907348626827,19.09764338603041,20.25786636973725,20.88283601992369,-47.88028405108009,1399.75,1405.0,8.0,80.0,-72.0,1425.9113519359998,1353.12,0.0,0.0,45.90760389268075,1.0,0.7661670420635825,0.6185437846541711,-21.710156025858826,37.22922033755357,55.223880597014926,24.65298452452466,-44.776119402985074,-69.63823529411752,-0.6637168141592921,-1.6441747313207111,-1.5346942601550837,-0.1094804711656278,9.014105684588127,7.431606132312373,1.5824995522757543,1330.4802491468836,1.5071590052750494,1.4959142078156518,16.825672159583704,-1.5071533374335644,1249.3636474609375,3,-2.27666247924212,-3.442267538593555,-0.1361279615490644,1.012660018212344,0.4809833411339781,-0.5880576400802084,-1.0503316013796675,1.3826197229617063,-0.3799392097264444,-0.6351835273430737
2022-09-16,1350.0,1362.0,1327.0,1362.0,1249.3636474609375,10344717,-8980155.975288786,51132604,-0.1142494671044353,25158670.95964537,4229.211876941631,-5435.940887879362,154994.71674473796,1338.8558252705836,65.97605678580348,768.5795138279647,1353.05,1423.1141848593174,1282.9858151406825,10.356481262232364,0.5638700073223633,0.0,0.0,1333.3666666666666,1362.7666666666669,1303.9666666666667,4.409889752756178,0.9869614512471658,0.0,0.0,1310.0,1471.0,1390.5,11.89904290307084,0.3229813664596273,32.45218827544882,8.417090119945255,-18.98706510522902,-20.610754391919865,1.6236892866908406,1331.3333333333333,1384.2692307692307,1343.3942756230854,1362.3813407283144,0.9205298013245032,1.0044150110375276,-0.0838852097130242,-0.2270653464529963,24.33414286731521,-28.049999999999955,-65.00709226884645,-49.76993824301383,-15.237154025832616,1341.0,1417.0,1379.0,1382.0,50.00009536743134,18.15583166443924,21.7411423669546,19.31385619219641,-14.592751209453809,1397.25,1405.0,4.0,76.0,-72.0,1310.0,1353.12,1.0,0.0,49.683190847862,1.0,0.9880030353822052,0.805839600031702,-18.47690667317812,46.74285262492932,80.0,51.03953914637341,-20.0,-62.56176470588253,0.9636767976278724,-1.3936674363933037,-1.5064888954027276,0.1128214590094238,27.028241760211287,11.350933257892155,15.67730850231913,1331.5014556468698,1.1135857461024523,1.107431029909378,18.126626192541195,-1.1135865602180672,1249.3636474609375,4,-0.8453053668087023,0.8003358593526002,2.1921346249007314,4.177331264572246,1.52313623175867,-0.2338682743200024,0.8986455017309396,2.7735534879206085,1.6654049962149884,0.8731232041879906
2022-09-20,1388.0,1375.0,1340.0,1340.0,1229.1829833984375,748323,-9479894.725288786,51378618,-0.1185218408165439,16132049.235657828,-11692.811793837687,-2957.9902130095693,-12087.449339207047,1338.4537024403048,70.75195681264084,756.1648667617274,1345.35,1394.8405041396884,1295.8594958603114,7.357268240931875,0.4459492270992091,0.0,0.0,1336.3,1364.5,1308.1,4.220609144653153,0.5656028368794334,0.0,0.0,1310.0,1429.0,1369.5,8.845281896904151,0.2521008403361344,31.22627250311354,7.495656268123,-15.403182246828235,-18.84694302162836,3.4437607748001184,1334.9166666666667,1373.7307692307693,1345.2941263336884,1360.6973085805166,0.9729119638826184,0.9503386004514672,0.0225733634311512,-0.2165278175325934,24.27535128749303,-3.349999999999909,-61.499365172003365,-58.08204848158661,-3.4173166904167616,1342.5,1417.0,1379.75,1414.0,87.50002384185784,16.38086413715833,20.574419874791484,19.83888693906878,9.334403519724551,1433.0,1405.0,8.0,68.0,-60.0,1313.3184,1353.12,0.0,0.0,44.41047395066499,0.7148116711816457,0.9049372237272152,0.96431341970314,-15.2384470437542,45.27632158756403,46.15384615384615,68.71794871794872,-53.84615384615385,-49.48529411764707,0.4497751124437781,-1.1320065197231028,-1.3795965072640963,0.2475899875409934,10.261787401325815,12.266404145827138,-2.004616744501321,1332.2648592452172,-1.6152716593245242,-1.628459376450042,16.218560277536852,1.6152754326983114,1200.74658203125,1,1.4249834594743618,-1.1884551841644964,0.0866994369786056,-1.3761515604672925,-0.0594891060435429,-1.8911860082999248,-0.3386885902847893,0.9404377231333854,-2.8483448806774447,-1.9754909006716588
2022-09-21,1326.0,1343.0,1309.0,1309.0,1200.74658203125,740080,-10219974.725288786,50638538,-0.1207669143919198,10549973.630563855,-144714.0849637877,-11832.652153068764,-29208.70307055033,1338.259770425232,75.082742782419,738.6715004411202,1340.55,1384.2511441497873,1296.8488558502129,6.519882757045585,0.1390254693119572,0.0,0.0,1335.3333333333337,1364.3333333333337,1306.3333333333337,4.343484772840738,0.0459770114942502,0.0,0.0,1309.0,1429.0,1369.0,8.951549737048227,0.0,31.503645252802187,6.851923700750334,-17.157463725249045,-18.50904716235249,1.35158343710345,1332.1666666666667,1366.3461538461538,1339.710414590044,1356.8678783152932,0.9660194174757282,1.046116504854369,-0.0800970873786408,-0.2144164710310502,24.310271845111707,-6.5499999999999545,-61.38291934867516,-60.32570986989132,-1.0572094787838395,1342.0,1408.5,1375.25,1414.0,68.74592124336581,16.205599645060687,19.03114458780922,25.189877661955663,-99.3343573988736,1438.0,1405.0,4.0,100.0,-96.0,1313.3184,1375.0,0.0,1.0,38.25041557221808,0.3816292173111023,0.6988136294975827,0.8679169510749326,-16.63819887658073,40.64080783767847,0.0,42.05128205128205,-100.0,-46.25,-2.459016393442623,-1.2644903751831755,-1.3565752808479123,0.0920849056647368,3.045039434441728,10.422131203550055,-7.377091769108329,1331.9478780476566,-2.3134328358208944,-2.3406127035056734,13.529921942758016,2.3134392316892303,1181.4832763671875,2,0.9920574997565978,1.006709121753687,1.1512898952399129,1.90045363526076,3.2104647477231936,0.6282096456425137,2.1014900196795026,0.7278442791188979,1.047904191616766,1.1188291654710838
2022-09-26,1264.0,1264.0,1225.0,1242.0,1139.28759765625,1188919,-11038890.885168122,47307730,-0.0470250449624073,-2630660.8682163465,-63965.66965453491,-34715.34500307701,-41411.06137471499,1330.5931133962222,65.76117899567149,738.6715004411202,1324.3,1384.7387293049771,1263.8612706950228,9.127649219206704,-0.1808548173201125,0.0,1.0,1317.1333333333334,1350.7333333333331,1283.5333333333333,5.101989168396014,-0.6180555555555547,0.0,1.0,1225.0,1375.0,1300.0,11.32673865438345,0.1133333333333333,34.48015738929279,5.880580429149802,-28.48970749423233,-21.565529290446,-6.92417820378634,1317.6666666666667,1341.0,1309.126336740714,1337.6160442349465,0.7412280701754386,1.2083333333333333,-0.4671052631578947,-0.2425212603534949,24.78479654286652,-2.2999999999999545,-65.2360476237438,-63.02786623571894,-2.2081813880248617,1300.0,1348.0,1324.0,1374.5,17.955456788036035,20.06440461315589,14.347890463357285,35.0005955767909,-274.5677391114024,1439.75,1405.0,4.0,100.0,-96.0,1313.3184,1363.2232,0.0,0.0,28.361378825490235,0.0,0.0640458284948848,0.2282067761584183,-25.80165480348341,37.67300376906918,11.333333333333334,12.450054542621167,-88.66666666666667,-77.99117647058824,-5.190839694656488,-2.1298867950202487,-1.5946984237838184,-0.5351883712364303,-9.877730777690772,2.013269765916205,-11.891000543606976,1316.2293329821282,-1.7405063291139222,-1.755831221337889,7.718993928881179,1.740510260503811,1152.1297607421875,0,3.8128168003038354,1.45422967587119,1.2381511884536565,1.5252492974557867,4.020095195526011,-0.7603403603288683,3.065176632981732,3.08454096860342,4.750957854406124,0.0320415473767781
2022-09-27,1253.0,1258.0,1240.0,1256.0,1152.1297607421875,1464815,-9899590.329612566,48772545,-0.0241611921939829,674777.8272431316,5529.708529746077,-32231.75499047021,-4181.608188609633,1327.3370615895865,70.0802226501501,738.6715004411202,1319.3,1384.7586892627728,1253.841310737227,9.92324554881723,0.0164889435389334,0.0,0.0,1309.9,1341.5,1278.3,4.824795785937861,-0.3528481012658218,0.0,1.0,1225.0,1375.0,1300.0,11.369665731827483,0.2066666666666666,32.83214165036351,5.565224700609449,-30.617357163434235,-23.375894865043644,-7.241462298390591,1312.1666666666667,1334.076923076923,1300.9530541652198,1331.570411328654,0.7924107142857143,1.1674107142857142,-0.3749999999999999,-0.2597392010989883,24.71885290560206,18.700000000000045,-66.16350971724714,-63.29150891467586,-2.8720008025712787,1300.0,1335.0,1317.5,1374.5,10.532302706239507,21.620571213271287,13.79248052350074,33.64571495974861,-199.4735852603876,1439.75,1405.0,4.0,96.0,-92.0,1313.3184,1352.165344,0.0,0.0,32.5737322209843,0.1975607603647513,0.0660607790655996,0.1071207250530232,-27.373770576269337,35.63869561417342,20.666666666666668,17.188405797101453,-79.33333333333333,-94.70588235294122,-4.992435703479576,-2.2993419576576453,-1.735627130558584,-0.5637148270990613,-11.485095750252244,-0.6864033373174847,-10.79869241293476,1312.657207178227,1.1272141706924366,1.120908453471969,8.933217692974837,-1.127209943508248,1140.204833984375,1,0.9008975412153148,-0.4774243175854451,0.9234451094093714,-0.5808287477636611,-0.5552917767452783,-0.7847761677007412,-1.5068469880666129,-0.09893923500492,1.6894609814963817,0.1922853439870522
2022-09-28,1249.0,1261.0,1232.0,1243.0,1140.204833984375,2490315,-10500700.846853944,46282230,-0.0272846119216304,-4046489.719505887,-2911.278292103609,-32028.278973041703,-9263.951089520702,1322.005373545613,72.51878687076163,738.6715004411202,1314.0,1385.8359241605494,1242.1640758394506,10.933930618044055,0.0058182877878844,0.0,0.0,1301.9666666666667,1334.5666666666666,1269.3666666666666,5.007808699659493,-0.404396728016358,0.0,1.0,1225.0,1375.0,1300.0,11.415525114155251,0.12,32.44892748532716,5.561040173769833,-32.97244044086142,-25.2952039802072,-7.677236460654218,1304.25,1327.2692307692307,1292.0371996782628,1325.0096401191242,0.7945823927765236,1.1580135440180588,-0.3634311512415351,-0.2785552048224215,24.75602497171449,-3.0,-68.49604230030822,-63.65309886040567,-4.842943439902548,1300.0,1327.0,1313.5,1374.5,6.039347831667397,23.221709468415693,12.92442594150047,33.26434891540559,-167.5855327468231,1448.25,1405.0,4.0,92.0,-88.0,1313.3184,1341.99211648,0.0,0.0,30.76476309035905,0.112719512879444,0.1034267577480651,0.0778444551028498,-29.239177065585466,35.76759836195853,12.0,14.666666666666671,-88.0,-104.97352941176472,-7.100149476831091,-2.4884679660064246,-1.886195297648152,-0.6022726683582724,-8.619908777495487,-2.273104425353085,-6.346804352142402,1304.4892370934278,-1.0350318471337605,-1.0404255517432404,7.805724197745012,1.0350333065027826,1130.114501953125,2,3.5454622770237734,0.4319630167207577,2.450458640440118,1.539948106328907,0.9466742177660876,0.3593768867373512,0.8322032628485516,1.2191118862152734,0.0,0.9525829781876212
2022-09-29,1240.0,1242.0,1217.0,1232.0,1130.114501953125,2045424,-10091616.046853945,44236806,0.0151405874725446,-6682657.473862188,-20778.088063892865,-33318.15402002654,-43876.65068908178,1316.4464901829535,66.40456421038152,732.134584508013,1309.35,1389.3156801384202,1229.3843198615796,12.2145614447505,0.016355017139182,0.0,0.0,1291.3,1323.2,1259.4,4.940757376287459,-0.4294670846395002,0.0,1.0,1217.0,1375.0,1296.0,12.067056172910224,0.0949367088607595,31.80403473679444,5.8335597509921895,-35.31932972726872,-27.300029129619507,-8.019300597649217,1297.6666666666667,1320.6153846153843,1282.8007074200686,1318.1200371473374,0.7616926503340757,1.175946547884187,-0.4142538975501113,-0.298754644897208,24.768377114486213,17.65000000000009,-71.18554420324661,-64.33959351978346,-6.845950683463144,1296.0,1323.0,1309.5,1370.5,3.0196739158336987,24.99048175123493,12.1840434709554,34.663717254972724,-159.66276285142567,1450.75,1382.0,4.0,100.0,-96.0,1313.3184,1332.6327471616,0.0,0.0,29.282888133656755,0.0432190897846596,0.1178331210096183,0.0957735526077609,-31.23128356792856,40.164159178635785,9.49367088607595,14.05344585091421,-90.50632911392404,-112.28529411764704,-6.025934401220442,-2.679523012464516,-2.044860840611425,-0.6346621718530905,-8.001753948377708,-3.4188343299580097,-4.582919618419698,1288.8294321818946,-0.8849557522123908,-0.8888947417246662,6.851691240242852,0.8849578365660875,1136.53564453125,3,-3.0705963191578007,-1.3882890794412504,-0.9301408876679176,-0.4887634520780182,-2.174617954478478,-1.1121004985884184,1.992490790623904,-0.6049394713689935,-1.2274959083469668,-0.6267558372201592
2022-09-30,1236.0,1255.0,1220.0,1239.0,1136.53564453125,1061100,-10000664.618282516,45297906,0.0128715309254009,-4666892.120453305,26387.710866082365,-32635.965026057656,-12072.120072405472,1310.6414763968116,63.17396589089719,736.2944401018084,1304.6,1389.290967641184,1219.9090323588157,12.983438240255133,0.1127095850532034,0.0,0.0,1280.0666666666668,1311.9666666666667,1248.1666666666667,4.984115410655691,-0.1436781609195415,0.0,1.0,1217.0,1375.0,1296.0,12.110991874904188,0.1392405063291139,32.123631263115,6.18316578640141,-36.1971566071918,-29.07945462513397,-7.117701982057834,1290.3333333333333,1314.423076923077,1276.0621370477502,1312.259293654942,0.7516778523489933,1.2237136465324383,-0.4720357941834452,-0.317530906877741,24.766679119573503,42.40000000000009,-75.19500178095552,-65.71167573582113,-9.48332604513439,1296.0,1311.0,1303.5,1370.5,1.5098369579168494,25.979924454517462,14.097862452122076,32.00573515244009,-120.86832886270012,1451.25,1382.0,60.0,96.0,-36.0,1313.3184,1321.06947244544,0.0,0.0,31.54267734947166,0.1492039476121199,0.1017141834254079,0.107658020727697,-32.17957354863055,45.03017847475464,13.924050632911392,11.805907172995786,-86.07594936708861,-110.11470588235284,-6.631499623210249,-2.7583844734202225,-2.1875655671731846,-0.5708189062470379,-11.366919638294444,-5.008451391625297,-6.358468246669148,1275.6958224882596,0.5681818181818121,0.5665737535677451,7.458803122289681,-0.5681851323054161,1130.114501953125,4,-0.982802024441952,2.439020997914241,4.244243602340632,1.4591393415109053,3.610278781663624,2.140305870154222,5.552975320933228,2.755969498608806,2.829426030719489,2.598801316157534
