Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_YAL.AX_2021-09-15_2023-09-15_Close_percent,asx_WHC.AX_2021-09-15_2023-09-15_Close_percent,asx_STO.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,jpx_1605.T_2021-09-15_2023-09-15_Close_percent,asx_WDS.AX_2021-09-15_2023-09-15_Close_percent,ssx_601888.SS_2021-09-15_2023-09-15_Close_percent,ssx_600585.SS_2021-09-15_2023-09-15_Close_percent,ssx_601668.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent
2022-12-15,28100.0,30200.0,28203.0,29641.0,22400.09765625,2150873,46314133.65877845,46289776,0.0799187961120532,438906103.8587091,57239572.024940565,-11512256.41364405,114932.99391125252,29550.61452683584,59.58834509185387,979.024696191341,28567.0,32202.9008787371,24931.0991212629,25.455251715175542,0.647693795268292,0.0,0.0,28943.9,30712.7,27175.1,12.222264449504047,0.697054500226142,0.0,0.0,24250.0,32587.0,28418.5,29.184023523646164,0.6466354803886291,1734.318986083685,9.352814720502243,232.7159637717196,210.8866151308655,21.82934864085408,29292.33333333333,27651.53846153846,28761.84022947643,28529.12426570471,1.001550202718817,0.9002305429684395,0.1013196597503774,0.1364041513577711,24.89092747470775,2633.0,66.83409293811565,57.04021125941982,9.793881678695826,29419.5,27851.5,28635.5,28608.0,50.45868660944072,18.43416807818005,24.692356904773565,16.93585529034656,41.01000366019685,28677.75,31877.5,60.0,4.0,56.0,27650.77910267873,31477.3112215126,0.0,0.0,54.89060423187922,0.3773100457119094,0.1747053099576876,0.1241711536141857,3.749389571199585,43.61602571293022,42.56190290504972,30.53511669038341,-57.43809709495028,1078.6764705882342,-3.3739731386099883,0.8157136602032713,0.7347076489266595,0.0810060112766117,2.845809115638549,-8.445498054240556,11.291307169879104,29583.693535807382,5.838034706848538,5.673976511681289,331.7698470502549,5.838037538342448,22784.0,3,0.4975119681454885,3.869653283012994,0.9776560463340472,-1.0928982209130709,1.7820388768823108,-0.420760127080797,0.3929848796709763,-3.0303050925153627,-1.7513121565929597,-0.9826068982900296
2022-12-19,30000.0,30673.0,29214.0,30149.0,22784.0,667940,46502292.21943643,46957716,0.1069920154387422,424678591.8788936,162077132.67658773,-11988586.18055418,137016.15058576912,29626.180386973072,59.58168530178371,995.8036356895092,28852.75,32011.44750846788,25694.05249153212,21.89529600102508,0.7051874224304471,0.0,0.0,28911.3,30585.3,27237.3,11.580247169791742,0.86968339307049,0.0,0.0,24399.0,32587.0,28493.0,28.37857743196056,0.702247191011236,1706.7870874753164,9.523407451790488,326.1343641038984,233.9361649254721,92.19819917842632,29204.75,27874.57692307692,28975.2494249416,28649.115060837696,1.0182090397766357,0.9051106704973092,0.1130983692793266,0.1499492861513413,24.78313238320168,3466.25,68.02023631765144,62.49031462427159,5.529921693379848,29065.5,27851.5,28458.5,27958.0,63.43994192182324,18.724539979352706,25.15757114839749,15.91622406258667,68.89132004313234,27305.25,30830.0,56.00000000000001,20.0,36.00000000000001,27650.77910267873,31316.538772652093,0.0,0.0,56.82152968714107,0.4820042973755882,0.2864381143624992,0.1836197096144597,5.221765699067144,43.18061356025968,52.46636771300449,37.70743891571473,-47.53363228699551,1370.605882352942,-3.368589743589744,1.1383750018502743,0.8154411195113825,0.322933882338892,0.8351785939170744,-6.58936272460903,7.424541318526105,29586.868752628885,1.7138423130123923,1.699321707688739,339.16970138383107,1.7138422771245558,22852.76953125,0,2.247188957928685,3.112841472360216,-0.0,-1.4965989254140624,-2.861036367467591,0.4213511356958292,-1.6689165607570118,-3.238863663608953,-2.811941748660203,-2.2488777260836343
2022-12-20,29499.0,30771.0,29450.0,30240.0,22852.76953125,541808,46608521.04002689,47499524,0.1213173292148757,371053725.6104802,40716822.19531642,-28494985.608375154,13082.800314422757,29587.481505263702,57.79002649687065,998.8093118594568,29119.75,31756.46385440309,26483.03614559691,18.109453923217675,0.7124329870170168,0.0,0.0,28954.033333333333,30479.833333333336,27428.233333333337,10.539464277285486,0.9214073491501718,0.0,0.0,24968.0,32587.0,28777.5,26.164372977103167,0.6919543247145294,1668.208378727785,9.677345808834568,402.86804682450384,267.72254130527847,135.14550551922537,29031.5,28134.57692307692,29169.82643648904,28766.95838966453,0.9601350794827443,0.9633885182439668,-0.0032534387612223,0.1674393825241711,24.7139276177432,915.25,72.33531906228514,67.05367703508226,5.281642027202878,29114.5,27954.0,28534.25,27858.0,76.29900268086512,19.05225057975625,24.173964392086766,15.03368555268051,66.47590114648429,27058.0,30682.5,52.0,16.0,36.0,27650.77910267873,31162.19722174601,0.0,0.0,57.175165754340966,0.5011783485104409,0.4534975638659795,0.3048803293953887,6.5301469848764,48.18623486279704,54.24059270813024,49.75628777539483,-45.75940729186976,1542.3647058823517,-6.432748538011696,1.4004540951720752,0.9324437146435212,0.468010380528554,-2.059953986489724,-5.683480976985169,3.623526990495445,29605.6030773712,0.3018342233573223,0.3013796184045958,340.4952658412236,0.3018325634216978,22657.794921875,1,-0.6279339875313923,-2.641511514381193,-1.2465315978577252,-1.3812163632610464,-1.2622750695741587,-1.1748236501248357,-2.201836944834483,-1.9525826033415257,-0.7233429187246401,-2.147231883820069
2022-12-21,30200.0,31046.0,29500.0,29982.0,22657.794921875,305440,46493536.51221318,47194084,0.0561728155454559,306788404.808983,82250196.43792562,-39742494.16167886,-970.5745390486504,29464.60163222866,55.56582797933212,990.2877244765288,29248.85,31787.113128598216,26710.58687140178,17.35632770928236,0.6444196213819825,0.0,0.0,29136.06666666667,30657.166666666668,27614.966666666664,10.441354472463695,0.7780663116604211,0.0,0.0,26695.0,32587.0,29641.0,20.144381744923308,0.5578750848608283,1655.9875408550065,9.86842820852864,437.81474357911793,301.7409817600464,136.07376181907154,29027.08333333333,28343.115384615383,29294.776215490725,28856.961471911607,0.9056122448979592,1.004690585911784,-0.0990783410138248,0.1846451151808587,24.707628217367503,-28.849999999998545,73.22834469683619,70.08376423729308,3.144580459543107,29252.0,28224.0,28738.0,27858.0,85.91274961181135,19.52488972377028,23.756821148763706,14.051681514081867,59.61185422657604,27058.0,30682.5,48.0,12.0,36.0,27458.0,31162.19722174601,1.0,0.0,55.78029771139086,0.4255489835713172,0.4695772098191155,0.4031709626825313,7.26120111503111,46.524239985370905,49.2103723922792,51.97244427113799,-50.7896276077208,1769.8617647058818,-0.1764607957383053,1.5171893409681128,1.0493928399084396,0.4677965010596732,-6.997417876196921,-5.946268356827519,-1.0511495193694014,29628.63228439102,-0.8531746031746001,-0.856834972120879,336.73707210487987,-0.8531771569672628,22738.65625,2,2.527643629154952,4.457361328166599,2.664791112352788,0.7002840611673662,-0.2840875700703265,2.6606271216131177,0.886489396177808,0.3556174270652263,-0.5464395637661141,1.0188076609335894
2022-12-22,29803.0,30448.0,29700.0,30089.0,22738.65625,310236,46505979.13253404,47504320,0.0990851533602164,267703668.6934141,-47980247.29560722,-48098272.04404648,-1498.7638043143345,29246.72294060192,49.307779510648274,990.2877244765288,29406.75,31732.633649282827,27080.866350717173,15.818705904479934,0.6466646881090479,0.0,0.0,29265.5,30747.6,27783.4,10.12864977533272,0.7778152621280618,0.0,0.0,26994.0,32587.0,29790.5,19.019442814999955,0.5533702842839263,1565.1887867695057,9.869330536559527,468.7409049272756,335.14096639349225,133.5999385337833,29099.5,28544.384615384617,29416.964490030616,28948.22358510334,0.8926684977815339,1.0522290302133952,-0.1595605324318613,0.2012563816130411,24.610265715972528,-1026.75,70.84082944513561,71.5486072844521,-0.707777839316492,29423.0,28418.5,28920.75,27858.0,92.31173135299692,19.96376892892616,22.974873405916696,13.589175163828306,46.558906000004384,27058.0,30682.5,44.0,8.0,36.0,27529.76,31162.19722174601,0.0,0.0,56.25693026861264,0.9006611562497161,0.6091294961104914,0.5107347565985287,8.000390026174141,47.49483087047376,62.12514757969304,55.19203756003417,-37.874852420306965,1973.4705882352937,2.973990417522245,1.6192389268697236,1.1633620573006964,0.4558768695690272,-11.148950619300344,-6.986804809322085,-4.16214580997826,29648.47076914715,0.3568807951437547,0.3562454867145348,338.2957028404952,0.3568808368325875,22437.126953125,3,0.4622491688005397,-2.3191075327330566,-0.1366045380453471,0.6954072556062982,2.4928798435288257,0.1930005591712671,2.766282224631581,0.7795917256474212,-0.549451050473138,0.4654684436809759
2022-12-23,29982.0,30207.0,29289.0,29690.0,22437.126953125,204115,46480186.82316584,47300205,0.0988288640059231,217825732.4514978,-146617348.0635916,-22581297.26011352,-1599.5269208252994,29173.791047852807,52.12068991375664,977.1558556186028,29514.1,31678.579604893795,27349.6203951062,14.667427466152091,0.5406333235024019,0.0,0.0,29371.966666666664,30646.666666666664,28097.26666666667,8.679704797885494,0.6247483067911405,0.0,0.0,26994.0,32587.0,29790.5,18.95026444987312,0.482031110316467,1500.4699080925552,9.69910292123678,455.79996689603286,359.2727664940004,96.52720040203246,29208.666666666668,28698.07692307692,29458.96995310283,29003.1699862068,0.9872853828306264,1.0561020881670533,-0.0688167053364268,0.2135557874312204,24.51822031948399,-570.0999999999985,68.45927417229038,71.46078292821375,-3.001508755923368,29423.0,28418.5,28920.75,27858.0,96.15586567649846,19.917334720444256,22.017073561061544,14.889124812625653,15.960953027901516,27058.0,30682.5,40.0,4.0,36.0,27600.0848,31162.19722174601,0.0,0.0,53.92285648025333,0.6481505585139439,0.6581202327783258,0.5789423129026442,8.039901499591128,47.554367234919845,56.89523323986745,56.07691773727991,-43.10476676013255,2028.652941176472,4.6159267089499645,1.5715522376098898,1.2450000933625351,0.3265521442473547,-16.03733240613118,-8.796910328683905,-7.240422077447276,29651.877660373983,-1.326066004187576,-1.3349367681600557,332.48361252731246,-1.3260647135865753,21557.4765625,4,-3.067481716598877,-0.0949614337107931,-1.5047945561013023,-0.6906047401358393,-0.9728952022956464,-1.3208535043134333,1.0360160840876065,-0.4922668052398222,-0.1841591751429518,0.2316634835830342
2022-12-28,30356.0,30349.0,28500.0,28526.0,21557.4765625,300228,46188402.22824967,46999977,0.0483686959896391,136784143.24414098,-199232416.6966439,-22840515.516632948,-14477.1742623727,29125.94528749389,54.77662224720085,977.1558556186028,29505.4,31684.24964143954,27326.550358560464,14.769158468887303,0.2752483738728927,0.0,0.0,29450.33333333333,30802.63333333333,28098.033333333333,9.183597242815583,0.1582365845842887,0.0,0.0,27458.0,32587.0,30022.5,17.383258657737226,0.2082277247026711,1535.3229172832996,9.476277285828097,347.6120528613392,356.9406237674682,-9.328570906129016,29173.83333333333,28846.76923076923,29315.43611416393,28967.824061302592,0.982763643425908,1.0366576034181394,-0.0538939599922314,0.2139672170388993,24.59020531153352,-1421.4000000000017,64.95592050669762,70.02713249992074,-5.071211993223116,29423.0,28418.5,28920.75,27858.0,48.07793283824923,19.067508888214416,20.19123092435778,17.193092983484256,-35.01478159774128,27058.0,30682.5,36.0,4.0,32.0,27669.003104,31162.19722174601,0.0,0.0,47.70466401319295,0.0,0.5162705715878867,0.5945067668255679,6.346601170301934,45.049750301555015,29.765886287625417,49.59542236906199,-70.23411371237458,1901.8676470588248,-1.4441680486456605,1.199993662367294,1.235998807163487,-0.0360051447961931,-18.87392362719143,-10.812312988385411,-8.06161063880602,29643.39977232728,-3.92051195688784,-3.999433667443775,315.52804078659864,-3.9205126060156488,21902.08203125,2,-2.848107451076828,-7.22434301107937,2.5000022625903995,1.108035324997445,-0.4062326468357327,2.6491970617703657,0.2703827218729202,-0.8170498365577288,-0.3696799833979867,0.2288361590950671
2022-12-29,28090.0,29200.0,27300.0,28982.0,21902.08203125,639458,46681121.44509178,47639435,0.0469282393974293,158899672.49497798,-348975225.8944293,-24394245.49031802,-1548.471973689093,29150.32282944742,55.73114771373502,977.1558556186028,29492.1,31680.299433324395,27303.9005666756,14.83922428938188,0.3834429823370727,0.0,0.0,29422.5,30855.4,27989.6,9.74016483983347,0.3462907390606464,0.0,0.0,27300.0,32587.0,29943.5,17.926834643853777,0.318138831095139,1571.7906255549697,8.96803581288452,295.2641196106706,344.6053229361087,-49.34120332543807,29248.666666666668,29021.69230769231,29264.1382504464,28968.87413083573,0.9786774240023052,0.9876578783076406,-0.0089804543053354,0.2091658681803058,24.710702711417344,-1161.0999999999983,62.89574607450401,68.62502724984417,-5.729281175340155,29173.0,28493.0,28833.0,27858.0,24.038966419124616,18.168373302235803,18.494017749981,21.056753767003173,-82.76344064951446,26870.0,30682.5,32.0,8.0,24.0,27669.003104,31046.0,0.0,1.0,50.130827048509225,0.2561810452739727,0.3014438679293055,0.4919448907651726,5.551441317994573,47.36500794042463,44.901227976508274,43.85411583466706,-55.098772023491726,1501.0323529411762,3.197550206523287,1.019246099372494,1.1926482656052886,-0.1734021662327947,-16.28788914184983,-11.907428219078296,-4.380460922771537,29636.21012912902,1.5985416812732245,1.5858995522501471,322.1704297159505,1.598542703970523,21663.27734375,3,-2.7687363459132968,-4.918029217526339,-3.929541255690268,-0.8219210437536475,-1.5983364569333105,-4.536819784324919,-1.2111551602255872,-1.9341016112059748,-1.2986993793174548,-0.8371427763885464
2022-12-30,28655.0,29080.0,28655.0,28666.0,21663.27734375,56409,46627632.44038589,47583026,-0.0032393383900498,133653255.85283828,465240475.8105976,3575671.3571944195,9606.957325750178,29173.13339604277,53.019536449558,966.5016133173305,29391.6,31537.288737911724,27245.91126208828,14.600693653368484,0.3309167617885288,0.0,0.0,29430.86666666667,30804.166666666668,28057.566666666666,9.332378930963657,0.221522367047745,0.0,0.0,27300.0,32587.0,29943.5,17.98813266375427,0.2583695857764327,1457.1115629994729,8.63547545510139,225.6779711138697,320.8198525716609,-95.14188145779116,29276.58333333333,29166.53846153846,29172.116981146955,28946.43901003309,1.0160119343610143,0.9998508204873198,0.0161611138736945,0.1985186397388579,24.58449207277204,-768.5999999999985,62.259432220870046,67.75879949270956,-5.49936727183951,29173.0,28777.5,28975.25,27858.0,12.019483209562308,17.333461686684235,18.12697309751033,20.638847340554644,-53.33544562820959,26870.0,30682.5,28.000000000000004,4.0,24.000000000000004,27669.003104,30971.08,0.0,0.0,48.45323363150238,0.079042234378882,0.1117410932176182,0.3098185109116034,4.416700558010193,43.94967871809208,36.46556326748532,37.04422584387302,-63.534436732514685,1167.270588235293,1.182450319438071,0.7796398411412464,1.1100465807124802,-0.3304067395712338,-22.609978264435192,-14.047938228149675,-8.562040036285516,29631.34671394953,-1.090331930163546,-1.0963196122707686,317.5673707210488,-1.0903287055507889,19439.2109375,4,1.5075459298815304,1.5086161986320406,0.7052223969883613,0.5524906750980563,-1.412423664659201,0.8537216939392067,-0.0555190121156385,-0.0,2.0676647399233588,0.9976966134915416
2023-01-03,28525.0,28500.0,25111.0,25723.0,19439.2109375,1037164,45965059.39228911,46545862,-0.0310009450960683,-321493445.2689957,-673771746.8018558,-49917068.02982778,-107095.67228329864,28887.24748798897,53.244719542393504,966.5016133173305,29117.75,31636.01685440626,26599.48314559374,17.297125323256513,-0.1740250728512227,0.0,1.0,29236.13333333333,30791.33333333333,27680.93333333333,10.638889775665737,-0.6294795953360757,0.0,1.0,25111.0,32587.0,28849.0,25.67506074473474,0.0818619582664526,1666.900406699525,8.845543469317985,-66.18215059859358,243.41945193761,-309.6016025362036,29034.916666666668,29102.03846153846,28641.48359943204,28707.66575003064,0.8839065447685387,1.0767667972718038,-0.1928602525032651,0.1638752765323647,24.667183024959545,-392.75,52.83960666403312,66.20385657336706,-13.364249909333942,28078.5,28849.0,28463.75,27858.0,6.009741604781154,18.662090496842744,15.377718843647315,32.62834508611171,-215.5920644761314,26564.25,30682.5,24.0,100.0,-76.0,27669.003104,30897.6584,0.0,0.0,36.277249814289696,0.0,0.1117410932176182,0.1749753514548472,-0.8377422098321091,37.31735596453659,10.311710193765796,30.559500479253145,-89.68828980623421,440.7029411764706,-10.131712259371833,-0.2305382512631594,0.8419296143173524,-1.0724678655805118,-13.016061306186996,-13.84156284375714,0.825501537570144,29408.026831007384,-10.266517825995958,-10.83262181871074,274.6977421704297,-10.266527870916349,18286.75,1,-4.950490399236799,-6.2632681902157685,-0.8403392021561871,-0.6868170231175128,-1.412423664659201,-0.2821571279984312,-0.8933858969103454,1.2052562344148896,1.1049642198481706,4.635264007614339
2023-01-04,26000.0,26037.0,24001.0,24198.0,18286.75,1027287,45136569.58187654,45518575,-0.1334488632814535,-499367620.9448534,-354069894.7811079,-66823836.67858508,-167383.8137814958,28427.97886480048,51.13739713037354,909.202116357064,28711.7,31622.60179154179,25800.79820845821,20.27676376906829,-0.2753095643960684,0.0,1.0,28775.86666666667,30334.966666666667,27216.766666666663,10.836163637121862,-0.9681119449254886,0.0,1.0,24001.0,31693.0,27847.0,26.790472176847764,0.0256110244409776,1703.8103660295728,9.79195975511956,-415.7456972325963,111.58642210356876,-527.3321193361651,28657.666666666668,28996.92307692308,27957.87073798096,28373.61643521356,0.8215012017008689,1.114762432982067,-0.2932612312811979,0.1040301835868901,24.82024372112811,-705.7000000000007,34.38610436515543,62.46673080086751,-28.08062643571208,27523.5,28294.0,27908.75,27851.5,3.004870802390577,20.33527035326693,14.062286795552364,34.5008742562147,-306.5623818367075,26698.0,30682.5,20.0,100.0,-80.0,27669.003104,30666.192064,0.0,0.0,31.8156883073948,0.0,0.0263474114596273,0.0832765326316212,-6.955615062733074,33.950944118729794,2.796309439318666,16.524527633523277,-97.20369056068134,-533.4647058823539,-15.759791122715406,-1.465254519746831,0.3804927875045157,-1.8457473072513464,-6.063217636625746,-12.28589380233086,6.222676165705115,28174.934251196228,-5.928546437040783,-6.1115548194630165,252.48361252731243,-5.928537640778401,17993.533203125,2,0.3472218790698491,3.2842545448288405,-1.6949073344460004,1.1065027793354858,-4.226363760032655,-2.3769126386556536,0.4717394865107849,1.5517892936983628,2.0036480089439976,3.994189335754669
2023-01-05,24000.0,24990.0,23397.0,23810.0,17993.533203125,1707871,44314261.32261728,43810704,-0.1637544975163966,-522694239.0955887,-76997706.50125214,-79959668.37449944,-88287.84457699224,27649.76188375153,40.72347333757385,909.202116357064,28400.45,31941.770515005835,24859.12948499417,24.93848171423928,-0.1481268753489879,0.0,1.0,28181.23333333333,29753.73333333333,26608.73333333333,11.159909017466708,-0.8898993110757806,0.0,1.0,23397.0,31381.0,27389.0,28.11223061606418,0.0517284569138276,1692.7293294266158,10.901171200406464,-715.833995054305,-53.897661328006,-661.9363337262989,28308.0,28853.346153846152,27319.73677829158,28035.570773345884,0.776101197199006,1.182561554099842,-0.4064603569008359,0.0271206851059178,24.89561041458372,1240.5499999999993,14.662723588070984,56.05866463706593,-41.39594104899495,27221.5,27992.0,27606.75,27851.5,1.5024354011952883,22.109325125756587,13.116857636714292,34.73047047553109,-271.91736760975414,26749.25,30682.5,16.0,100.0,-84.0,27669.003104,30266.28054016,0.0,0.0,30.778525569599992,0.0,0.0,0.0460295015590817,-12.144904581318029,32.29441806072614,5.399398614197934,6.169139415760817,-94.60060138580208,-1584.9735294117672,-14.9825037491966,-2.553306300918497,-0.2062670301800868,-2.34703927073841,6.348777954291313,-8.558959451006427,14.90773740529774,26788.08877597945,-1.603438300686011,-1.6164324620515202,246.8317552804079,-1.6034385381492058,19000.142578125,3,-0.0,-1.5350948986714172,-0.8620720697752517,0.5471932350587849,-1.1219124913100131,-1.710148951995606,5.016032188539654,0.8528795521583135,-0.1785686343682471,1.1173135934371743
2023-01-06,24000.0,25420.0,24254.0,25142.0,19000.142578125,827922,44747393.758294806,44638626,-0.1035728479528327,-290481904.36764747,90627015.588425,-71185945.4757668,18931.684300850065,27385.147159681765,46.88924274976877,960.0655022868252,28196.55,31986.51266340464,24406.587336595363,26.88245663674908,0.0970210960790829,0.0,0.0,27659.73333333333,29216.73333333333,26102.733333333334,11.258243029578486,-0.3085206593877118,0.0,1.0,23397.0,31046.0,27221.5,27.12743225678319,0.2281343966531572,1684.4563964839544,11.41503450637047,-836.5318466803765,-210.4244983984801,-626.1073482818964,27933.08333333333,28716.5,26984.700350862106,27821.23219754248,0.804391832423869,1.131842985389896,-0.3274511529660271,-0.0488907101861304,24.87392825301687,1952.4500000000007,-0.6243642518507342,47.85280808721183,-48.47717233906256,26922.5,27992.0,27457.25,27851.5,0.7512177005976443,23.34973044591745,14.043592015321211,32.36232925479075,-172.2890600756356,26909.25,30682.5,12.0,96.0,-84.0,27669.003104,29716.7380969472,0.0,0.0,38.22384964304095,0.2820557472971448,0.0940185824323815,0.0401219979640029,-14.128649551172728,36.69598253469015,22.813439665315727,10.336382572944126,-77.18656033468427,-2278.073529411766,-15.17830032724942,-3.0068109159962706,-0.7663758073433236,-2.240435108652947,6.134146380309392,-5.620338284743263,11.754484665052654,26511.517491578223,5.594288114237722,5.443409399386745,266.2345229424617,5.594284144401271,19412.0078125,4,6.747398199047126,1.6703916239752914,1.7391294872386285,-0.136047051424569,2.571854988407153,2.064289209881608,-0.5444863267870659,0.704718964896685,-1.2522343195942938,0.9668576528942764
2023-01-09,25215.0,25878.0,25120.0,25687.0,19412.0078125,334769,44913453.31502304,44973395,-0.0975535589857496,-222920331.6008407,149893209.9447679,-57114297.23970907,53573.08792454157,27282.465506636658,50.58724485714743,980.876722505834,28061.9,32004.504717696305,24119.295282303698,28.099342651041475,0.1988158628558032,0.0,0.0,27198.3,28676.5,25720.1,10.869797009371917,-0.0111960492490862,0.0,1.0,23397.0,31046.0,27221.5,27.25759838072261,0.2993855405935416,1591.810756835559,11.566084626259004,-878.086780613281,-343.9569548414403,-534.1298257718407,27561.25,28579.53846153846,26785.054143037167,27663.140923650448,0.8550109529025192,1.1225355969331874,-0.2675246440306682,-0.1173441429069433,24.76897750792596,2178.0999999999985,-13.586371647273891,38.472007965832994,-52.05837961310689,26873.0,27992.0,27432.5,27851.5,0.3756088502988221,24.07240029128937,15.593413144046648,31.28088539068157,-115.18704973686496,27166.0,30682.5,8.0,92.0,-84.0,27669.003104,29211.159049191425,0.0,0.0,41.01916393969721,0.387952341602057,0.2233360296330672,0.1057848706884828,-14.82813722368242,41.97107835269853,29.938554059354164,19.383797446289293,-70.06144594064584,-2948.49411764706,-14.799827523300936,-3.1742121512404458,-1.247943076122748,-1.9262690751176976,0.7709721176910767,-4.342076204256395,5.113048321947472,26412.58418292048,2.167687534802321,2.1445272854180075,274.17334304442824,2.1676954932389947,19585.064453125,0,1.6207532737101502,0.547637681876239,1.2820523805627175,-0.0,2.571854988407153,1.2424152704127067,0.4495456902458272,-0.4898483723181499,0.1811655966838543,1.2311872972580034
2023-01-10,25800.0,26373.0,25203.0,25916.0,19585.064453125,458354,45013742.73724525,45431749,-0.1082402211132837,-176079846.22929204,73770491.8032787,-55933517.255542055,11342.978841688146,26675.72603982349,39.3036856675502,980.876722505834,27910.5,31937.633149028123,23883.36685097188,28.85747764481556,0.2523672639826501,0.0,0.0,26773.466666666664,28293.86666666667,25253.06666666667,11.35751315979502,0.2180128036481619,0.0,0.0,23397.0,31046.0,27221.5,27.40545672775479,0.3293240946528958,1549.629681152003,11.978074871740956,-882.3695718072886,-451.63947823461,-430.7300935726786,27200.916666666668,28396.46153846154,26651.35350564683,27533.72307745412,0.8420145538108005,1.154011872845653,-0.3119973190348525,-0.1761450211363079,24.67913565684701,2071.5,-24.482193679153845,28.14517820456141,-52.627371883715256,26873.0,27992.0,27432.5,27851.5,0.187804425149411,24.288304839119068,16.999237854036796,29.634745460676115,-88.27528817567247,27377.5,30606.5,4.0,88.0,-84.0,27669.003104,28746.02632525612,0.0,0.0,42.20259191339554,0.4327848644313236,0.3675976511101751,0.2283174210585412,-15.02491476624277,37.65436717031936,32.93240946528958,28.561467729986507,-67.06759053471042,-3175.111764705882,-14.2989417989418,-3.204686737515035,-1.6392918084012054,-1.5653949291138296,-2.3534748106936254,-3.9443559255438414,1.590881114850216,26356.92351088471,0.8915015377428226,0.8875511240891143,277.5091041514931,0.8914927414853224,18799.123046875,1,-0.318988026713825,-1.1982594005265383,-0.8438849204382564,-0.8174418739646114,1.1062016998156707,-0.0856146196450566,2.791565666325795,-0.3164587548258737,-1.8083257856629444,-2.4324334675986563
2023-01-11,25690.0,26000.0,24875.0,24876.0,18799.123046875,767984,44247124.04213414,44663765,-0.1243923397379836,-265026062.4822504,-51343843.10089794,-71177872.66821961,-26732.695888738537,26285.645975536776,30.46648206339428,980.876722505834,27750.1,31986.903790595115,23513.29620940488,30.535412777576425,0.160817429593985,0.0,0.0,26325.63333333333,27866.73333333333,24784.533333333333,11.70798043478535,0.0296757727164581,0.0,0.0,23397.0,31046.0,27221.5,27.56386463472204,0.1933586089684926,1507.1667130368028,12.756504955129293,-958.6325042606296,-553.0380834398139,-405.5944208208156,26775.416666666668,28153.23076923077,26378.22219708578,27336.85470134641,0.7743018390580909,1.197674418604651,-0.4233725795465601,-0.2328798111781721,24.61573799196069,2338.900000000001,-39.24241935710441,16.56758488636119,-55.8100042434656,26298.5,27992.0,27145.25,27851.5,0.0939022125747055,24.66035603065101,16.120771986224554,29.609982469566564,-95.6834788457695,27941.5,30606.5,48.0,84.0,-36.0,27669.003104,28318.104219235625,0.0,0.0,38.4312337936698,0.2899122074063646,0.3702164711465818,0.3203833839632746,-16.36396401270074,34.91908598842296,19.335860896849265,27.40227480716435,-80.66413910315075,-3115.735294117647,-17.030218130878527,-3.506740313520467,-2.0127815094250576,-1.4939588040954097,-1.2859800331484088,-3.412680747064755,2.126700713916346,26169.02641820197,-4.012964963728971,-4.095705534606786,262.3597960670065,-4.012963082817919,17771.3515625,2,0.9600082336123564,-2.5358192790632472,0.1418433060197941,0.2747240711788237,0.5105763939892682,1.4567195669114028,-1.45701859726627,0.7054647064816351,-0.0,1.5927997947315902
